location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
BO,2020-02-11,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.555556,18.625,22.631944,13.11275,10.16,18.569444,89.1124
BO,2020-02-12,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.270833,17.847222,27.291667,14.0335,,18.951389,77.186963
BO,2020-02-13,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.734568,18.932099,28.611111,1.778,,19.783951,74.249884
BO,2020-02-14,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.895062,18.851852,29.049383,0.451556,,19.209877,71.02631
BO,2020-02-15,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,6,4,-1,-6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.796296,19.364198,29.722222,0.0,,19.475309,68.415181
BO,2020-02-16,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,2,7,5,-6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.634921,19.833333,30.071429,0.725714,,19.531746,69.578333
BO,2020-02-17,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-4,2,1,-5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.518519,20.305556,29.685185,1.143,,18.888889,71.975285
BO,2020-02-18,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-2,1,1,-6,17,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.555556,19.790123,29.938272,0.536222,,19.796296,70.695134
BO,2020-02-19,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,0,3,3,0,20,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.277778,19.117284,28.055556,12.304889,,19.740741,75.996123
BO,2020-02-20,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,0,5,3,0,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.432099,19.154321,27.407407,7.46125,10.16,19.790123,85.115116
BO,2020-02-21,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-4,6,0,9,13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.475309,18.635802,24.611111,12.7,10.16,18.981481,86.093866
BO,2020-02-22,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-1,8,7,6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.746914,17.197531,24.04321,13.264444,,13.839506,65.492331
BO,2020-02-23,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-3,6,8,-6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.309524,16.801587,26.873016,0.108857,,14.325397,60.727019
BO,2020-02-24,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-27,-16,-17,-16,-62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.472222,16.409722,26.291667,0.0,,17.041667,71.81742
BO,2020-02-25,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-41,-32,-37,-29,-68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.067901,17.283951,27.864198,0.0,,18.864198,73.197505
BO,2020-02-26,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-18,-12,-12,-7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.277778,17.5,25.715278,9.144,,18.236111,83.748345
BO,2020-02-27,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-10,-3,-6,-9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.932099,17.141975,28.098765,16.340667,,17.388889,67.103048
BO,2020-02-28,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-10,-2,-1,-13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.814815,16.438272,29.302469,0.028222,,16.685185,60.794089
BO,2020-02-29,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-5,0,-5,-12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.376543,17.62963,29.432099,0.0,,16.654321,58.886297
BO,2020-03-01,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-9,0,-8,-14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.968254,19.587302,30.444444,1.016,,16.484127,56.71749
BO,2020-03-02,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-9,-1,-4,-13,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.194444,18.842593,30.064815,0.0,,15.916667,56.986313
BO,2020-03-03,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-5,0,-1,-11,18,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.351852,18.388889,29.679012,0.790222,,17.339506,61.670592
BO,2020-03-04,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-3,1,1,-7,22,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.194444,17.5,30.131944,1.42875,,16.798611,60.112146
BO,2020-03-05,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-5,2,0,-7,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.401235,17.975309,31.04321,0.028222,,17.685185,58.965004
BO,2020-03-06,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-4,3,2,-9,20,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.592593,18.308642,31.345679,0.225778,,18.234568,60.340578
BO,2020-03-07,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,4,6,2,-7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.722222,17.907407,31.333333,0.0,,17.490741,60.796226
BO,2020-03-08,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-1,5,0,-9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.018519,18.62037,31.37037,0.0,,17.564815,60.381391
BO,2020-03-09,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,0,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-6,2,1,-11,19,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.716667,17.483333,29.622222,0.0,,17.277778,63.706694
BO,2020-03-10,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,2,0,,2,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-3,2,-1,-13,19,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,24.816667,17.483333,29.772222,0.7366,,16.7,61.130595
BO,2020-03-11,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1,0,,3,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-5,8,0,-8,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,25.133333,16.888889,29.044444,0.0,,16.644444,60.10754
BO,2020-03-12,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,,3,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-7,8,-2,-8,18,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.56,24.461111,16.777778,29.061111,4.1148,,17.283333,64.701271
BO,2020-03-13,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,7,0,,10,0,26,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-14,3,-7,-11,-1,5,3,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,44.44,24.805556,17.794444,29.366667,0.5588,,17.522222,64.599557
BO,2020-03-14,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,7,10,0,33,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-13,1,-13,-15,-1,5,3,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,44.44,27.851852,19.228395,31.771605,2.54,,18.932099,58.966418
BO,2020-03-15,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1,0,12,11,0,45,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-24,-4,-21,-24,-4,7,3,0,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,44.44,24.1875,18.736111,29.777778,0.362857,,17.513889,67.565527
BO,2020-03-16,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1,0,5,12,0,50,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-34,-14,-27,-29,-13,13,3,0,2,1,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,52.78,21.322222,17.3,25.533333,11.1252,10.16,18.0,82.086059
BO,2020-03-17,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,1,12,0,51,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-32,-8,-27,-34,-14,11,3,0,2,4,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,68.52,22.061111,16.966667,26.327778,6.5532,,17.972222,78.111215
BO,2020-03-18,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,3,0,33,15,0,84,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-44,-19,-36,-41,-19,18,3,1,2,4,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,75.0,22.263889,17.194444,26.055556,6.50875,,17.472222,75.183237
BO,2020-03-19,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1,0,27,16,0,111,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-48,-29,-39,-46,-24,19,3,1,2,4,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,75.0,21.037037,16.657407,25.981481,2.2352,,15.916667,73.163391
BO,2020-03-20,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,3,0,,19,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-56,-28,-45,-53,-28,23,3,1,2,4,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,75.0,17.935185,15.138889,23.814815,2.582333,,15.157407,83.9354
BO,2020-03-21,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,5,0,,24,0,228,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-47,-5,-33,-48,-24,16,3,1,2,4,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,86.11,21.477778,16.833333,26.655556,5.0292,20.32,15.922222,71.530429
BO,2020-03-22,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,3,0,45,27,0,273,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-84,-69,-78,-82,-56,29,3,3,2,4,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,93.52,19.074074,14.685185,22.333333,0.0,,12.87037,67.255944
BO,2020-03-23,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,1,0,,28,0,,,,,,,,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-86,-75,-79,-84,-77,40,3,3,2,4,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,93.52,23.611111,17.87037,27.722222,10.498667,,17.666667,70.827164
