location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
NE,2021-12-08,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,12,0,,7131,265,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,82,0,69,67,18,-9,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.222222,13.722222,27.5,0.0,-6.555556,14.014092
NE,2021-12-09,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,18,2,,7149,267,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,89,68,56,59,21,-7,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.0,10.0,28.0,0.0,-7.888889,12.818597
NE,2021-12-10,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,5,1,,7154,268,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,64,55,56,18,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,24.111111,12.888889,30.111111,0.0,-6.277778,12.770493
NE,2021-12-11,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,7,0,,7161,268,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,88,55,47,60,15,-9,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,25.111111,14.0,31.111111,0.0,-9.333333,9.495297
NE,2021-12-12,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,2,1,,7163,269,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,83,-11,52,73,10,-7,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,25.222222,14.0,31.222222,0.0,-8.666667,9.937506
NE,2021-12-13,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,7,0,,7170,269,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,84,-1,60,59,20,-9,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,25.388889,14.0,31.5,0.0,-8.388889,10.054673
NE,2021-12-14,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,1,,7176,270,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,85,-2,67,72,18,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,25.277778,14.0,31.0,0.0,-7.055556,11.221019
NE,2021-12-15,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,9,1,,7185,271,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,82,-2,63,73,19,-9,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.722222,14.888889,29.0,0.0,0.0,20.860161
NE,2021-12-16,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,0,0,,7185,271,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,86,61,60,58,20,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,24.888889,14.0,30.611111,0.0,-4.444444,14.007736
NE,2021-12-17,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,14,1,,7199,272,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,99,61,58,64,18,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,24.166667,17.0,28.611111,0.0,-2.833333,16.497991
NE,2021-12-18,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,0,0,,7199,272,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,82,42,50,49,-8,-4,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.0,15.888889,27.5,0.0,-3.388889,16.98277
NE,2021-12-19,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,15,0,,7214,272,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,77,-12,47,67,6,-7,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.055556,10.611111,27.0,0.0,-3.777778,17.470442
NE,2021-12-20,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,0,0,,7214,272,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,81,-2,57,67,11,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.222222,13.611111,27.111111,0.0,-3.5,16.61773
NE,2021-12-21,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,23,1,,7237,273,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,85,-2,56,68,12,-7,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.055556,15.5,27.111111,0.0,-3.611111,17.689529
NE,2021-12-22,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,5,0,,7242,273,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,85,0,62,81,11,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.777778,13.388889,27.888889,0.0,-3.166667,17.500314
NE,2021-12-23,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,21,1,,7263,274,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,97,77,60,76,12,-7,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.944444,13.888889,29.0,0.0,-5.611111,13.571167
NE,2021-12-24,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,5,0,,7268,274,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,96,78,57,78,1,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.888889,12.888889,29.5,0.0,-6.666667,12.562548
NE,2021-12-25,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,0,,7271,274,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,86,57,53,59,-16,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.333333,15.0,27.611111,0.0,-4.0,15.900566
NE,2021-12-26,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,18,0,,7289,274,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,87,-7,49,66,-1,-10,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.666667,17.888889,27.0,0.0,-2.277778,18.81939
NE,2021-12-27,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,18,0,,7307,274,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,90,4,58,71,-3,-7,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.555556,10.5,28.611111,0.0,-3.666667,17.08842
NE,2021-12-28,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,0,0,,7307,274,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,91,0,54,74,-2,-7,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,24.444444,13.888889,28.0,0.0,-4.5,14.324813
NE,2021-12-29,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,58,0,,7365,274,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,90,2,63,79,1,-6,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.888889,12.0,29.0,0.0,-4.611111,14.686889
NE,2021-12-30,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,40,1,,7405,275,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,98,75,61,70,1,-5,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,,,,,,
NE,2021-12-31,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,33,1,,7438,276,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,102,82,70,77,-2,-6,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,27.611111,24.0,30.0,0.0,-1.888889,14.426418
NE,2022-01-01,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,0,0,,7438,276,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,78,42,43,53,-16,-4,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.166667,14.0,27.0,0.0,3.277778,27.272811
NE,2022-01-02,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,70,1,,7508,277,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,76,-10,50,66,4,-5,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,20.666667,15.0,24.0,0.0,1.833333,28.670152
NE,2022-01-03,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,82,0,,7590,277,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,81,2,63,61,6,-6,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,20.388889,15.0,25.0,0.0,2.611111,30.826397
NE,2022-01-04,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,0,0,,7590,277,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,84,2,50,64,11,-5,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,20.055556,12.0,24.5,0.0,1.555556,29.186926
NE,2022-01-05,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,0,0,,7590,277,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,4,63,72,18,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,21.111111,16.0,25.777778,0.0,2.055556,28.343179
NE,2022-01-06,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,301,3,,7891,280,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,85,71,59,64,21,-6,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.555556,12.777778,27.611111,0.0,2.555556,26.89054
NE,2022-01-07,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,70,0,,7961,280,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,79,66,69,60,19,-5,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.833333,15.0,30.0,0.0,1.888889,23.738056
NE,2022-01-08,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,45,0,,8006,280,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,58,58,52,14,-6,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,25.055556,16.0,31.0,0.0,2.666667,23.318936
NE,2022-01-09,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,70,1,,8076,281,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,75,-7,59,60,8,-4,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,21.777778,14.0,27.5,0.0,-3.555556,18.066739
NE,2022-01-10,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,74,4,,8150,285,,917640,1424863,545739,1010152,806537,1778173,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,79,-2,65,59,20,-8,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,19.944444,11.0,25.0,0.0,-7.611111,14.860647
NE,2022-01-11,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,110,1,,8260,286,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,78,-5,56,67,22,-6,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.611111,11.0,27.0,0.0,-8.166667,12.087521
NE,2022-01-12,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,46,0,,8306,286,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,82,-2,67,68,23,-5,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.166667,13.0,29.0,0.0,-3.777778,16.331021
NE,2022-01-13,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,41,1,,8347,287,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,83,66,62,62,26,-4,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.944444,12.777778,30.388889,0.0,-4.111111,15.19874
NE,2022-01-14,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,19,1,,8366,288,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,84,66,66,64,27,-4,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,23.944444,14.888889,29.888889,0.0,-4.055556,15.262216
NE,2022-01-15,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,20,4,,8386,292,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,84,60,60,61,22,-2,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,22.444444,12.5,27.388889,0.0,-2.611111,18.610304
NE,2022-01-16,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,27,1,,8413,293,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,82,-5,58,59,16,0,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,20.611111,13.0,25.388889,0.0,-1.666667,22.323144
NE,2022-01-17,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,46,0,,8459,293,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,-2,70,62,26,-4,0,0,2,0,0,0,0,2,0,0,,,0,3,2,,0,3,5,16.67,19.055556,10.388889,24.5,0.0,-4.277778,20.246329
NE,2022-01-18,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,13,0,,8472,293,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,-4,57,62,27,-2,0,0,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,16.67,18.333333,10.5,23.0,0.0,-5.722222,18.990456
