location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SX,2022-04-11,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,86,0,9873,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,25.955556,23.477778,28.605556,0.73025,21.820988,77.90752
SX,2022-04-12,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9873,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.401235,24.290123,28.537037,0.0,20.423611,68.787902
SX,2022-04-13,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9873,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.605556,24.1,28.95,0.127,19.450617,64.333011
SX,2022-04-14,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9873,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.577778,24.044444,28.827778,0.0762,20.382716,68.141933
SX,2022-04-15,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9873,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.616667,23.766667,28.922222,0.1524,20.975309,70.602878
SX,2022-04-16,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9873,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.872222,24.672222,29.0,0.0,21.524691,71.883041
SX,2022-04-17,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9873,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.883333,24.461111,29.183333,0.169333,20.944444,69.43262
SX,2022-04-18,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,47,0,9920,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.555556,24.411111,28.733333,0.056444,21.08642,71.593021
SX,2022-04-19,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9920,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.744444,24.627778,28.861111,0.254,20.302469,67.353607
SX,2022-04-20,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9920,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.5,24.611111,28.466667,0.0,20.030864,67.109532
SX,2022-04-21,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9920,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.583333,24.383333,28.8,0.0,20.018519,66.591702
SX,2022-04-22,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9920,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,25.772222,22.911111,28.333333,1.524,20.185185,70.944897
SX,2022-04-23,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9920,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,25.627778,23.344444,27.961111,0.282222,19.598765,68.64337
SX,2022-04-24,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,9920,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.061111,23.4,28.383333,0.4572,19.160494,65.05253
SX,2022-04-25,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,98,0,10018,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.238889,23.911111,28.577778,0.4826,19.703704,66.818377
SX,2022-04-26,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10018,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,25.877778,23.2,28.605556,0.0,19.166667,65.722382
SX,2022-04-27,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10018,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,25.6,23.461111,28.244444,0.0,18.660494,65.195683
SX,2022-04-28,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10018,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,25.722222,23.358025,28.154321,0.0,18.097222,62.043281
SX,2022-04-29,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10018,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,24.746914,23.209877,27.41358,0.85725,21.583333,82.877991
SX,2022-04-30,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10018,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,25.820988,23.851852,27.512346,2.582333,23.944444,88.742807
SX,2022-05-01,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10018,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.966667,24.694444,28.716667,0.22225,24.166667,83.971713
SX,2022-05-02,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,47,0,10065,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.377778,25.527778,29.45,0.5842,23.777778,80.131877
SX,2022-05-03,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10065,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.322222,24.911111,29.527778,0.846667,22.62963,75.038323
SX,2022-05-04,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10065,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.038889,24.883333,29.322222,1.0414,22.401235,75.060954
SX,2022-05-05,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10065,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.033333,24.733333,29.288889,0.254,21.808642,72.666787
SX,2022-05-06,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10065,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.2,25.005556,29.233333,0.3048,21.641975,71.133785
SX,2022-05-07,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10065,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.772222,24.65,28.866667,0.0,21.907407,74.671544
SX,2022-05-08,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10065,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.777778,24.566667,28.938889,1.143,23.493827,81.849101
SX,2022-05-09,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,58,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.777778,25.366667,29.722222,0.4318,23.32716,76.055757
SX,2022-05-10,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.845679,25.407407,29.932099,0.0,22.791667,73.302365
SX,2022-05-11,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.588889,25.138889,29.905556,0.564444,23.45679,77.683723
SX,2022-05-12,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.161111,25.116667,29.638889,0.705556,22.524691,75.437504
SX,2022-05-13,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,0,,43,25915,0,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.327778,25.166667,29.666667,1.0795,22.703704,75.660877
SX,2022-05-14,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.533333,24.811111,29.683333,2.5146,21.685185,70.032352
SX,2022-05-15,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,26.788889,23.722222,29.388889,1.0795,22.228395,75.808316
SX,2022-05-16,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.766667,24.894444,29.672222,1.552222,22.864198,74.133997
SX,2022-05-17,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.883333,24.927778,30.0,2.1844,24.382716,80.771394
SX,2022-05-18,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.1,25.805556,30.116667,0.0,23.598765,76.052257
SX,2022-05-19,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.994444,25.8,29.988889,0.0,23.358025,75.467173
SX,2022-05-20,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.977778,25.672222,30.144444,0.0,22.845679,73.064883
SX,2022-05-21,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.077778,25.833333,30.366667,0.0,22.574074,71.523576
SX,2022-05-22,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10123,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.011111,25.938889,30.172222,0.0,22.876543,73.227408
SX,2022-05-23,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,156,0,10279,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.722222,25.796296,29.901235,0.0,22.6875,73.376537
SX,2022-05-24,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10279,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.761111,25.633333,30.005556,0.0,22.024691,70.406892
SX,2022-05-25,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10279,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.511111,25.727778,29.683333,0.0,22.419753,73.475908
SX,2022-05-26,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10279,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.783333,25.988889,29.933333,0.705556,22.339506,71.841312
SX,2022-05-27,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10279,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.783333,25.655556,30.105556,0.0635,22.166667,71.054077
SX,2022-05-28,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10279,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.594444,25.855556,29.872222,0.15875,22.5,73.47006
SX,2022-05-29,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10279,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.961111,25.777778,30.172222,0.254,22.851852,73.250364
SX,2022-05-30,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,74,0,10353,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.166667,25.811111,30.394444,0.0254,22.685185,71.602223
SX,2022-05-31,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10353,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.633333,25.588889,29.961111,0.564444,22.648148,73.612859
SX,2022-06-01,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10353,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.461111,24.955556,29.877778,0.733778,22.382716,73.292633
SX,2022-06-02,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10353,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,27.975309,25.401235,30.0,0.0,22.729167,72.29345
SX,2022-06-03,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10353,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.066667,25.405556,30.016667,0.0508,23.0,73.183598
SX,2022-06-04,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10353,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.388889,25.932099,30.265432,0.3175,24.159722,77.051481
SX,2022-06-05,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10353,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.734568,26.790123,30.45679,0.0,24.076389,75.379202
SX,2022-06-06,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,81,0,10434,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.644444,26.905556,30.655556,0.0,23.58642,73.507321
SX,2022-06-07,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10434,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.555556,26.729167,30.520833,0.0,23.126984,71.756901
SX,2022-06-08,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10434,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.358025,26.598765,30.41358,0.0,22.819444,71.324309
SX,2022-06-09,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10434,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.419753,26.296296,30.432099,0.0,22.833333,71.019649
SX,2022-06-10,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10434,86,0,,116,26031,0,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.567901,26.493827,30.833333,0.0,23.131944,71.723509
SX,2022-06-11,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10434,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.783333,26.661111,30.916667,0.635,24.061728,75.163514
SX,2022-06-12,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10434,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.85,26.938889,30.794444,0.0,23.401235,71.971716
SX,2022-06-13,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,74,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.311111,25.777778,30.866667,0.056444,22.907407,72.039398
SX,2022-06-14,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.333333,25.061111,30.566667,3.753556,23.604938,75.009781
SX,2022-06-15,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.333333,25.922222,30.288889,0.9525,24.512346,79.33986
SX,2022-06-16,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.394444,26.5,30.327778,0.2032,23.469136,74.131526
SX,2022-06-17,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,351,28325,303,26334,1434,63477,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.227778,26.805556,30.4,0.0,23.5,75.092739
SX,2022-06-18,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.405556,26.288889,30.411111,0.0,22.697531,70.605191
SX,2022-06-19,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.533333,26.572222,30.516667,0.0,22.648148,70.000954
SX,2022-06-20,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.061728,25.17284,30.407407,0.6985,22.673611,72.023323
SX,2022-06-21,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.127778,25.483333,30.138889,0.5842,22.462963,70.574663
SX,2022-06-22,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.283333,25.711111,30.522222,0.508,22.580247,70.256812
SX,2022-06-23,ChIJw5D41mJuDowRQo8zJsIsi3I,Q26273,country/SXM,SX,Sint Maarten,SX,SXM,0,0,0,10508,86,,,,,,,42882,15212,15660,0,40733,1261.235,3956,3769,4453,3269,3883,5744,3972,1495,330,1231790,18.031944,-63.067778,34,78.292683,6.8,28.405556,25.922222,30.688889,0.0,22.734568,70.599546
