location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MO,2021-12-19,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.088889,13.438889,19.116667,0.0,5.155556,45.80361
MO,2021-12-20,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,437,490865,1031,456329,2587,958743,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,14.6,12.911111,17.283333,11.303,12.183333,85.510984
MO,2021-12-21,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.183333,13.416667,18.072222,11.2268,14.294444,88.630398
MO,2021-12-22,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,297,491162,616,456945,1678,960421,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,18.844444,15.194444,21.605556,0.8636,14.411111,75.752686
MO,2021-12-23,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,509,491671,1089,458034,2656,963077,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,18.405556,16.377778,21.922222,0.2286,15.177778,81.625833
MO,2021-12-24,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,18.738889,15.6,22.472222,0.9144,15.922222,83.804188
MO,2021-12-25,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,331,492002,789,458823,2101,965178,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.922222,14.0,21.761111,0.0,12.183333,69.274589
MO,2021-12-26,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,11.727778,8.194444,17.55,3.4798,8.544444,80.9037
MO,2021-12-27,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,241,492243,760,459583,2166,967344,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,10.422222,8.116667,12.95,3.556,6.594444,77.383724
MO,2021-12-28,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,78,0,77,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,13.855556,9.638889,15.716667,0.3048,9.05,72.938614
MO,2021-12-29,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,585,492828,1367,460950,3544,970888,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.072222,12.383333,20.005556,0.0,11.983333,76.849518
MO,2021-12-30,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,276,493104,659,461609,1716,972604,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.055556,13.705556,20.766667,0.0,11.511111,70.160098
MO,2021-12-31,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,79,0,77,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.983333,14.4,20.327778,0.0,11.622222,70.976675
MO,2022-01-01,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,387,493491,908,462517,2343,974947,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.494444,12.888889,20.0,0.0,12.472222,77.572554
MO,2022-01-02,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,151,493642,342,462859,931,975878,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.644444,13.472222,22.116667,0.0,12.95,74.15489
MO,2022-01-03,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,214,493856,459,463318,1392,977270,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.85,14.072222,22.122222,0.0,14.161111,79.198019
MO,2022-01-04,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,277,494133,586,463904,1771,979041,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,19.466667,15.172222,23.533333,0.0,14.627778,73.821437
MO,2022-01-05,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,283,494416,526,464430,1804,980845,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,19.833333,15.733333,24.644444,0.0508,15.927778,78.331627
MO,2022-01-06,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,282,494698,449,464879,1755,982600,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,19.505556,16.066667,24.094444,0.0,15.0,75.378597
MO,2022-01-07,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,380,495078,723,465602,2270,984870,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.7,13.85,22.288889,0.0,12.75,72.992786
MO,2022-01-08,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.916667,13.65,20.622222,0.0,12.238889,74.095512
MO,2022-01-09,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,963,496041,1130,466732,4629,989499,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.205556,14.355556,20.805556,0.0,12.905556,75.973721
MO,2022-01-10,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,662,496703,560,467292,2621,992120,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.611111,13.044444,20.027778,1.2954,13.011111,79.433236
MO,2022-01-11,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,547,497250,444,467736,2403,994523,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,14.044444,11.738889,17.666667,1.7018,7.15,63.346361
MO,2022-01-12,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,432,497682,405,468141,2423,996946,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.055556,11.722222,16.894444,0.0,9.355556,68.933182
MO,2022-01-13,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,503,498185,454,468595,2542,999488,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.605556,12.472222,17.772222,0.0,7.388889,58.284727
MO,2022-01-14,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,733,498918,533,469128,2849,1002337,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.994444,13.488889,17.55,0.0,11.811111,76.402236
MO,2022-01-15,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,918,499836,713,469841,3041,1005378,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.888889,15.011111,20.755556,0.0,14.566667,81.030647
MO,2022-01-16,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,621,500457,443,470284,2528,1007906,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,18.8,15.955556,22.422222,0.0,15.066667,79.072401
MO,2022-01-17,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,633,501090,477,470761,2605,1010511,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.838889,14.338889,20.322222,0.1016,13.527778,80.953245
MO,2022-01-18,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,491,501581,382,471143,2323,1012834,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.522222,13.1,18.094444,0.1016,11.5,77.076332
MO,2022-01-19,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,0,0,2,79,0,79,418,501999,370,471513,2144,1014978,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.211111,11.627778,19.755556,0.0,9.661111,69.685946
MO,2022-01-20,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,470,502469,358,471871,2438,1017416,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,16.811111,12.138889,21.122222,0.0,11.877778,72.850749
MO,2022-01-21,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,616,503085,495,472366,2938,1020354,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,18.222222,13.688889,21.411111,0.0,14.238889,77.755538
MO,2022-01-22,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,915,504000,633,472999,3135,1023489,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.972222,15.583333,19.9,0.6604,15.911111,87.808336
MO,2022-01-23,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,721,504721,453,473452,2562,1026051,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,19.444444,17.211111,21.922222,1.5494,17.427778,88.194026
MO,2022-01-24,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,643,505364,439,473891,2637,1028688,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,18.594444,16.2,21.888889,2.3622,16.594444,88.229497
MO,2022-01-25,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,618,505982,505,474396,2386,1031074,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,17.761111,15.988889,19.838889,0.0762,15.266667,85.420341
MO,2022-01-26,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,593,506575,424,474820,2200,1033274,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,19.055556,16.394444,21.377778,0.8636,16.366667,84.469768
MO,2022-01-27,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,567,507142,437,475257,2071,1035345,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,19.894444,17.088889,23.616667,0.508,17.388889,85.626068
MO,2022-01-28,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,496,507638,483,475740,2065,1037410,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,18.338889,16.733333,22.061111,0.0,15.783333,85.208557
MO,2022-01-29,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,515,508153,460,476200,1844,1039254,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.405556,11.338889,20.972222,0.127,11.522222,77.794297
MO,2022-01-30,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,13.288889,10.438889,17.855556,0.0,6.677778,64.473989
MO,2022-01-31,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,556,508709,708,476908,2254,1041508,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,11.238889,9.955556,14.3,2.8194,7.488889,78.1461
MO,2022-02-01,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,40,508749,46,476954,213,1041721,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,11.861111,9.611111,13.344444,4.826,10.144444,89.260901
MO,2022-02-02,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,33,508782,55,477009,227,1041948,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,11.927778,9.95,13.555556,7.1628,10.616667,91.711677
MO,2022-02-03,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,58,508840,82,477091,279,1042227,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,11.0,9.344444,12.261111,3.5306,8.594444,85.156714
MO,2022-02-04,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,215,509055,232,477323,851,1043078,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,12.5,9.694444,16.294444,0.2794,6.683333,67.752171
MO,2022-02-05,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,13.394444,10.133333,16.066667,0.0,7.944444,69.665068
MO,2022-02-06,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,517,509572,735,478058,2241,1045319,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.261111,11.638889,17.716667,0.0,11.155556,76.766738
MO,2022-02-07,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,,,,,,,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,15.705556,13.622222,17.444444,0.6604,13.772222,88.379835
MO,2022-02-08,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,849,510421,1207,479265,3563,1048882,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,13.805556,12.283333,16.711111,0.4826,10.233333,79.377337
MO,2022-02-09,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,424,510845,528,479793,1922,1050804,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,1,1,0,0,0,0,3,1,1,,,2,3,2,,0,2,5,32.41,13.405556,12.105556,15.616667,0.0,10.022222,80.375621
