location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
AW,2022-04-13,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34264,212,,38,88141,39,81718,77,169859,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,18,48,-24,0,1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.703704,25.759259,31.277778,0.0,22.259259,72.275619
AW,2022-04-14,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34264,212,,14,88155,14,81732,28,169887,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,15,33,65,-25,-12,1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.819444,24.819444,30.305556,0.0635,21.055556,67.284836
AW,2022-04-15,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34264,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-29,-31,61,-45,-61,20,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.666667,25.013889,30.763889,0.0,21.833333,70.714462
AW,2022-04-16,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34264,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,1,22,50,-40,-5,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.958333,25.694444,30.75,0.0,21.791667,69.720235
AW,2022-04-17,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34264,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,5,-2,60,-33,5,-2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,25.902778,23.263889,28.819444,10.922,22.055556,79.518568
AW,2022-04-18,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,182,0,,34446,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-16,-25,86,-45,-61,18,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.958333,24.430556,29.75,0.0,22.152778,75.058109
AW,2022-04-19,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34446,212,,32,88187,42,81774,74,169961,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,16,60,-29,-11,4,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.527778,24.875,29.25,0.0,22.208333,77.202409
AW,2022-04-20,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34446,212,,29,88216,26,81800,55,170016,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,10,13,51,-25,-13,5,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.222222,24.75,29.055556,0.0,21.486111,75.298063
AW,2022-04-21,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34446,212,,42,88258,26,81826,68,170084,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,14,44,-23,-10,4,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.833333,24.722222,30.25,0.0,21.680556,73.486523
AW,2022-04-22,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34446,212,,35,88293,30,81856,65,170149,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,19,21,47,-27,-7,1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.930556,24.0,30.277778,0.0,20.958333,69.846834
AW,2022-04-23,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34446,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,24,28,-37,-1,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,25.694444,22.5,30.125,3.132667,21.180556,76.359626
AW,2022-04-24,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34446,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,17,19,42,-25,11,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.875,24.666667,29.75,3.81,21.166667,70.9865
AW,2022-04-25,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,247,0,,34693,212,,32,88325,24,81880,56,170205,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,22,24,64,-22,0,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.351852,25.333333,30.703704,0.0,22.518519,74.996983
AW,2022-04-26,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34693,212,,23,88348,24,81904,47,170252,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,31,31,62,-27,3,-3,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.888889,24.5,30.25,0.762,21.986111,74.57247
AW,2022-04-27,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34693,212,,2,88350,0,81904,2,170254,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,9,-13,45,-35,-60,17,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.388889,24.194444,29.375,1.27,21.111111,72.811676
AW,2022-04-28,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34693,212,,20,88370,19,81923,39,170293,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,15,24,32,-23,0,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.722222,24.736111,29.527778,0.0,21.430556,72.94167
AW,2022-04-29,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34693,212,,16,88386,14,81937,30,170323,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,23,25,41,-24,2,-1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.152778,24.569444,29.930556,0.592667,23.125,79.134868
AW,2022-04-30,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34693,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,18,33,31,-32,2,0,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.416667,25.402778,30.569444,5.926667,23.277778,78.377425
AW,2022-05-01,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34693,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,24,31,54,-21,9,-2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.5,25.375,30.875,0.0,22.777778,75.846289
AW,2022-05-02,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,272,0,,34965,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-5,-60,76,-35,-63,20,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,28.166667,26.592593,31.277778,0.0,23.092593,73.998718
AW,2022-05-03,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34965,212,,22,88408,26,81963,48,170371,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,27,38,54,-22,3,-1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,28.12963,26.537037,31.166667,0.0,23.111111,74.243415
AW,2022-05-04,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34965,212,,29,88437,21,81984,50,170421,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,24,25,43,-21,2,0,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.981481,25.407407,30.592593,0.084667,23.203704,75.307019
AW,2022-05-05,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34965,212,,15,88452,21,82005,36,170457,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,20,21,44,-21,3,1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.333333,24.902778,30.597222,10.752667,22.236111,73.751776
AW,2022-05-06,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34965,212,,36,88488,8,82013,44,170501,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,25,25,42,-24,5,-2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.796296,26.166667,30.740741,0.0,23.111111,75.698592
AW,2022-05-07,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34965,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,26,38,35,-31,3,-1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.851852,26.333333,30.666667,0.0,23.166667,75.709311
AW,2022-05-08,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,34965,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,34,17,48,-27,9,-1,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,28.203704,26.592593,31.5,0.0,23.5,75.693185
AW,2022-05-09,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,369,0,,35334,212,,23,88511,8,82021,31,170532,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,19,21,64,-21,-1,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.847222,25.777778,30.819444,0.0,22.486111,72.8923
AW,2022-05-10,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35334,212,,21,88532,22,82043,43,170575,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,19,17,56,-23,4,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.402778,25.833333,30.569444,0.0,23.027778,77.125832
AW,2022-05-11,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35334,212,,26,88558,20,82063,46,170621,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,17,38,-22,1,3,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,26.694444,25.444444,29.194444,0.0,22.638889,78.495927
AW,2022-05-12,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35334,212,,23,88581,26,82089,49,170670,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,10,14,34,-21,3,3,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.888889,26.62963,30.0,0.0,23.462963,76.913817
AW,2022-05-13,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35334,212,,25,88606,37,82126,62,170732,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,15,18,43,-23,6,0,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.722222,25.875,30.0,0.0,22.055556,71.457872
AW,2022-05-14,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35334,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,11,19,32,-35,2,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.888889,25.722222,31.25,0.0,22.236111,71.503889
AW,2022-05-15,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35334,212,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,17,13,45,-23,7,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.944444,25.652778,31.180556,0.0,22.166667,71.077665
AW,2022-05-16,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,586,1,,35920,213,,12,88618,28,82154,40,170772,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,19,61,-19,1,2,0,1,1,2,0,0,0,0,1,0,,,2,1,2,,0,2,5,25.93,27.902778,25.847222,31.777778,0.0,22.722222,73.601446
AW,2022-05-17,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35920,213,,20,88638,21,82175,41,170813,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,15,14,56,-26,4,2,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.152778,25.819444,31.805556,0.0,22.694444,72.770509
AW,2022-05-18,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35920,213,,21,88659,20,82195,41,170854,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,15,12,45,-19,2,3,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.069444,25.930556,31.041667,0.0,22.833333,73.53757
AW,2022-05-19,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35920,213,,13,88672,23,82218,36,170890,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,14,47,-23,2,2,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.333333,26.907407,31.62963,0.0,23.759259,76.291182
AW,2022-05-20,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35920,213,,30,88702,18,82236,48,170938,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,20,20,60,-19,6,-1,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.861111,25.25,31.25,0.0,22.041667,70.828536
AW,2022-05-21,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35920,213,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,11,20,46,-34,2,2,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.027778,25.75,31.083333,0.0,21.75,69.004385
AW,2022-05-22,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,35920,213,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,15,16,44,-24,7,3,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.555556,26.152778,31.638889,0.0,21.763889,67.394123
AW,2022-05-23,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,644,0,,36564,213,,29,88731,12,82248,41,170979,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,19,26,62,-16,-1,2,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.041667,25.5,30.847222,0.0,21.680556,68.643992
AW,2022-05-24,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,36564,213,,13,88744,25,82273,38,171017,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,24,22,50,-17,2,1,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.986111,25.402778,30.916667,0.0,22.222222,71.182939
AW,2022-05-25,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,36564,213,,28,88772,19,82292,47,171064,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,36,34,41,-2,-3,-2,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.722222,25.666667,30.597222,0.0,22.611111,73.841642
AW,2022-05-26,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,36564,213,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,5,-12,62,-29,-58,18,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.37037,26.592593,31.37037,0.0,23.296296,74.034859
AW,2022-05-27,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,36564,213,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,34,33,52,-26,-23,5,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.125,25.555556,30.125,0.169333,22.305556,75.140436
AW,2022-05-28,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,36564,213,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,27,24,46,-35,-2,1,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.972222,25.819444,31.222222,0.0,22.083333,70.601645
AW,2022-05-29,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,36564,213,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,33,22,66,-18,8,1,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.180556,25.597222,31.444444,0.1905,22.236111,70.397582
AW,2022-05-30,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,788,0,,37352,213,,20,88792,25,82317,45,171109,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,27,23,65,-11,-2,2,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.833333,25.194444,30.902778,0.0,21.986111,70.593176
AW,2022-05-31,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,37352,213,,22,88814,28,82345,50,171159,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,29,26,64,-13,2,1,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.444444,25.25,30.777778,0.0,22.375,73.905172
AW,2022-06-01,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,37352,213,,14,88828,19,82364,33,171192,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,28,23,54,-9,0,1,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,28.148148,25.666667,31.666667,0.0,22.833333,72.929924
AW,2022-06-02,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,37352,213,,14,88842,23,82387,37,171229,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,19,22,47,-24,2,2,0,1,1,2,0,0,0,0,0,0,,,2,1,1,,0,2,5,25.93,27.666667,25.375,31.25,0.0,21.944444,71.093593
