location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MT,2022-01-16,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,379,3,3420,64374,509,1641560,467,456454,129,440085,1992,1170747,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-2,15,10,-13,-4,4,1,1,1,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,43.52,10.838889,6.172222,15.866667,0.0,,6.888889,76.881133
MT,2022-01-17,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,342,5,4111,64716,514,1645671,637,457091,731,440816,4389,1175136,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-5,17,1,-17,-12,7,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,10.755556,6.638889,15.572222,0.0,,7.205556,78.982865
MT,2022-01-18,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,286,6,3715,65002,520,1649386,734,457825,1070,441886,4825,1179961,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,0,14,-7,-15,-9,7,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,10.605556,6.622222,14.961111,0.0,,6.211111,74.576113
MT,2022-01-19,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,306,1,3593,65308,521,1652979,723,458548,995,442881,4301,1184262,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-4,14,1,-15,-11,7,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,10.733333,6.661111,14.638889,0.0,,7.172222,78.926108
MT,2022-01-20,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,285,4,3717,65593,525,1656696,682,459230,997,443878,3888,1188150,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-3,14,-2,-18,-11,8,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,10.727778,7.227778,14.561111,1.862667,,7.311111,79.877754
MT,2022-01-21,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,273,7,3555,65866,532,1660251,772,460002,458,444336,3618,1191768,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-5,20,-5,-15,-10,8,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,10.3,6.705556,14.261111,0.056444,,6.188889,76.178652
MT,2022-01-22,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,202,2,3113,66068,534,1663364,648,460650,342,444678,1914,1193682,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-7,17,-6,-16,1,5,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,9.583333,6.138889,12.572222,0.762,,6.05,78.849094
MT,2022-01-23,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,323,2,2909,66391,536,1666273,357,461007,296,444974,1359,1195041,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-1,18,12,-14,-3,4,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,8.822222,5.005556,12.838889,0.7112,,2.066667,63.064138
MT,2022-01-24,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,314,2,3034,66705,538,1669307,736,461743,984,445958,3115,1198156,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-4,16,-1,-18,-12,8,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,8.255556,4.777778,11.566667,0.790222,,3.911111,74.8498
MT,2022-01-25,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,230,3,3022,66935,541,1672329,629,462372,975,446933,3233,1201389,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-2,16,-14,-18,-8,8,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,6.277778,2.466667,9.7,0.9906,,-1.611111,57.540323
MT,2022-01-26,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,229,3,3358,67164,544,1675687,386,462758,931,447864,3161,1204550,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,17,6,-12,-9,6,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,7.266667,1.394444,12.427778,0.0,,1.194444,65.818808
MT,2022-01-27,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,190,1,2812,67354,545,1678499,473,463231,912,448776,2291,1206841,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,15,2,-16,-9,7,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,9.25,4.061111,14.211111,0.0,,4.405556,72.014111
MT,2022-01-28,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,191,2,2953,67545,547,1681452,287,463518,763,449539,1776,1208617,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-1,23,-4,-14,-8,7,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,9.744444,4.988889,14.194444,0.0,,5.5,75.276897
MT,2022-01-29,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,169,3,2607,67714,550,1684059,300,463818,322,449861,1167,1209784,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-1,21,-6,-16,2,4,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,9.838889,6.705556,12.65,0.225778,,1.961111,58.492851
MT,2022-01-30,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,249,1,2475,67963,551,1686534,205,464023,559,450420,1162,1210946,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,20,2,-13,0,3,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,10.294444,4.655556,15.011111,0.0,,3.244444,62.217104
MT,2022-01-31,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,227,5,2457,68190,556,1688991,412,464435,811,451231,2425,1213371,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,20,6,-14,-9,6,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,11.3,6.605556,15.027778,0.0,,7.588889,78.477917
MT,2022-02-01,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,240,3,2634,68430,559,1691625,321,464756,795,452026,1857,1215228,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-5,13,-27,-20,-6,8,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,10.466667,7.761111,12.844444,1.552222,,4.738889,68.279219
MT,2022-02-02,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,214,1,2383,68644,560,1694008,236,464992,821,452847,1669,1216897,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,3,22,0,-14,-6,6,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,11.327778,6.911111,14.838889,0.2794,,2.322222,54.866873
MT,2022-02-03,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,195,5,2538,68839,565,1696546,207,465199,843,453690,1606,1218503,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,19,8,-11,-5,5,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,11.616667,6.572222,15.883333,0.0508,,3.061111,56.782492
MT,2022-02-04,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,158,4,2097,68997,569,1698643,262,465461,948,454638,1856,1220359,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,25,6,-9,-5,5,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,11.538889,5.122222,16.644444,0.0254,,6.4,71.260831
MT,2022-02-05,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,175,1,2181,69172,570,1700824,215,465676,618,455256,1206,1221565,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,23,12,-7,4,2,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,12.877778,8.688889,16.822222,0.0,,9.166667,78.649617
MT,2022-02-06,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,186,1,1859,69358,571,1702683,187,465863,487,455743,964,1222529,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,23,6,-9,1,3,1,3,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,56.48,12.288889,8.7,15.9,0.0,,9.8,84.972559
MT,2022-02-07,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,172,1,2141,69530,572,1704824,234,466097,384,456127,1264,1223793,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,19,3,-11,-6,5,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,12.433333,8.516667,15.916667,0.0,,7.888889,74.380416
MT,2022-02-08,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,118,4,1986,69648,576,1706810,369,466466,394,456521,1325,1225118,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,20,2,-10,-3,4,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.05,7.183333,13.922222,0.0,,0.7,49.558248
MT,2022-02-09,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,143,3,1989,69791,579,1708799,244,466710,333,456854,1109,1226227,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,20,25,26,0,-5,1,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,10.061111,4.327778,15.633333,0.0,,1.927778,57.310035
MT,2022-02-10,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,107,6,1658,69898,585,1710457,246,466956,554,457408,1189,1227416,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,18,4,108,-4,-68,13,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.322222,5.85,16.738889,0.0,,5.166667,67.270328
MT,2022-02-11,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,116,4,1808,70014,589,1712265,409,467365,518,457926,1508,1228924,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,12,31,25,-5,-19,6,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.077778,5.794444,16.366667,0.0254,,6.927778,76.178591
MT,2022-02-12,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,72,3,1977,70086,592,1714242,209,467574,965,458891,1518,1230442,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,21,15,-10,1,2,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,10.883333,6.444444,15.011111,0.0,,7.844444,81.652447
MT,2022-02-13,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,122,1,1679,70208,593,1715921,143,467717,387,459278,740,1231182,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,8,21,15,-2,4,0,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,10.894444,6.427778,14.866667,0.0,,7.511111,79.820245
MT,2022-02-14,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,117,1,1918,70325,594,1717839,260,467977,464,459742,1256,1232438,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,20,27,29,-5,-6,2,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.294444,6.816667,15.405556,0.0,,8.294444,81.86889
MT,2022-02-15,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,109,0,2062,70434,594,1719901,155,468132,310,460052,905,1233343,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,20,2,-6,-3,3,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,13.227778,9.372222,16.455556,0.0,,10.977778,86.423148
MT,2022-02-16,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,79,0,1670,70513,594,1721571,99,468231,198,460250,605,1233948,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,20,9,-2,-5,4,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,10.627778,7.377778,14.388889,1.298222,,5.261111,69.943473
MT,2022-02-17,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,72,0,1687,70585,594,1723258,266,468497,140,460390,740,1234688,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,11,22,21,-5,-4,4,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.133333,6.172222,15.511111,2.9972,,6.25,72.158114
MT,2022-02-18,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,77,2,1656,70662,596,1724914,136,468633,262,460652,782,1235470,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,26,12,-4,-4,4,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,12.383333,6.977778,17.211111,0.0,,8.316667,76.523109
MT,2022-02-19,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,74,2,1623,70736,598,1726537,157,468790,687,461339,1128,1236598,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,6,23,16,-5,6,1,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,13.244444,8.677778,17.5,0.0254,,10.233333,82.22672
MT,2022-02-20,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,90,1,1495,70826,599,1728032,124,468914,254,461593,596,1237194,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,21,0,-10,4,3,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,14.305556,10.8,17.683333,0.0,,11.355556,82.683787
MT,2022-02-21,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,79,2,1872,70905,601,1729904,287,469201,253,461846,993,1238187,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,19,13,-6,-4,4,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,12.783333,9.033333,16.422222,0.0,,8.594444,75.885029
MT,2022-02-22,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,95,0,1732,71000,601,1731636,255,469456,169,462015,739,1238926,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,6,17,-7,-10,-2,4,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,12.288889,9.2,14.7,0.564444,,4.522222,59.581644
MT,2022-02-23,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,80,0,1749,71080,601,1733385,243,469699,175,462190,705,1239631,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,10,21,23,-3,-3,3,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.838889,7.405556,15.338889,0.0,,2.388889,52.931383
MT,2022-02-24,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,96,1,1638,71176,602,1735023,237,469936,160,462350,685,1240316,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,10,17,25,-2,-3,3,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.344444,5.711111,16.211111,0.0,,3.422222,58.599378
MT,2022-02-25,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,56,2,1638,71232,604,1736661,174,470110,163,462513,628,1240944,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,22,23,-1,-4,3,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.638889,6.572222,16.122222,0.0,,7.122222,74.072453
MT,2022-02-26,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,40,1,1467,71272,605,1738128,187,470297,294,462807,736,1241680,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,19,22,-3,5,1,1,2,2,4,0,0,0,3,2,0,,,2,3,2,,0,4,5,52.78,11.4,6.944444,15.705556,0.0,,6.983333,74.651557
