location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CY,2022-02-03,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2907,2,117045,266089,760,23193125,0,,486,636473,2383,1731441,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.08642,8.87037,18.790123,2.342444,,8.012346,72.007093
CY,2022-02-04,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2568,1,87025,268657,761,23280150,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,10.814815,7.462963,15.012346,7.874,,7.185185,78.458884
CY,2022-02-05,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2214,6,85567,270871,767,23365717,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,11.648148,7.160494,15.777778,1.439333,,5.216049,65.040912
CY,2022-02-06,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3374,4,139885,274245,771,23505602,0,,1579,638052,6881,1738322,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.265432,6.092593,16.530864,0.112889,,7.790123,74.76158
CY,2022-02-07,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2885,7,111932,277130,778,23617534,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.962963,7.209877,17.475309,0.310444,,7.691358,70.648773
CY,2022-02-08,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2779,5,95572,279909,783,23713106,0,,1171,639223,5528,1743850,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,15.925926,10.259259,19.580247,0.112889,,9.407407,66.105331
CY,2022-02-09,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2374,1,113030,282283,784,23826136,0,,642,639865,3305,1747155,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,10.82716,6.790123,14.716049,1.636889,,6.574074,75.272336
CY,2022-02-10,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2485,4,115325,284768,788,23941461,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,11.197531,5.882716,14.734568,6.547556,,2.567901,55.589074
CY,2022-02-11,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2120,5,83144,286888,793,24024605,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,11.950617,5.746914,16.962963,0.056444,,2.944444,54.474874
CY,2022-02-12,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2047,5,81650,288935,798,24106255,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.041667,5.340278,18.097222,0.0,,6.25,67.792418
CY,2022-02-13,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2930,3,134415,291865,801,24240670,0,,1717,641582,7865,1755020,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.006173,6.5,17.549383,0.028222,,7.839506,71.032412
CY,2022-02-14,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2646,3,104708,294511,804,24345378,0,,413,641995,1736,1756756,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.54321,8.5,17.524691,0.282222,10.16,7.901235,68.887031
CY,2022-02-15,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2549,7,97679,297060,811,24443057,0,,298,642293,1605,1758361,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.148148,7.901235,17.469136,0.028222,,7.91358,70.817882
CY,2022-02-16,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2200,16,99502,299260,827,24542559,0,,375,642668,2188,1760549,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.141975,7.765432,17.722222,0.0,,6.746914,65.356067
CY,2022-02-17,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2304,5,110891,301564,832,24653450,0,,224,642892,1333,1761882,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,11.666667,7.092593,16.030864,0.0,,5.925926,68.38247
CY,2022-02-18,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1764,4,80454,303328,836,24733904,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.469136,6.419753,17.512346,0.028222,,6.32716,66.56332
CY,2022-02-19,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1794,5,86413,305122,841,24820317,0,,954,643846,3674,1765556,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.524691,7.95679,17.802469,0.987778,,7.376543,66.636392
CY,2022-02-20,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2698,2,132177,307820,843,24952494,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,14.555556,7.925926,18.864198,0.282222,,7.351852,62.249231
CY,2022-02-21,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2322,5,104793,310142,848,25057287,0,,0,,1401,1766957,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,15.234568,10.111111,19.074074,0.0,,10.179012,72.03024
CY,2022-02-22,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2167,3,96880,312309,851,25154167,0,,0,,1249,1768206,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,15.574074,11.746914,19.598765,0.0,,11.04321,74.711823
CY,2022-02-23,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1935,1,110229,314244,852,25264396,0,,0,,1437,1769643,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,16.5,11.506173,20.203704,0.028222,,10.882716,69.537227
CY,2022-02-24,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1826,14,113253,316070,866,25377649,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,15.364198,10.814815,20.518519,0.254,,10.253086,71.738364
CY,2022-02-25,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1606,4,98933,317676,870,25476582,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.024691,8.753086,16.845679,4.064,,8.611111,74.88606
CY,2022-02-26,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1387,2,93207,319063,872,25569789,0,,0,,3842,1773485,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,14.265432,8.364198,18.111111,3.640667,,8.524691,68.673189
CY,2022-02-27,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2356,2,128114,321419,874,25697903,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.685185,9.049383,18.148148,0.028222,,7.654321,67.177764
CY,2022-02-28,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1986,1,102159,323405,875,25800062,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,14.987654,9.209877,19.12963,0.0,,8.364198,65.07136
CY,2022-03-01,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2109,2,86525,325514,877,25886587,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,14.962963,12.364198,17.635802,0.677333,,10.518519,75.050294
CY,2022-03-02,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2046,2,98468,327560,879,25985055,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,14.240741,11.450617,16.487654,1.382889,,11.061728,81.626209
CY,2022-03-03,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2114,9,107650,329674,888,26092705,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.567901,9.950617,15.160494,2.850444,,5.407407,61.790999
CY,2022-03-04,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1834,2,91348,331508,890,26184053,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,11.790123,7.462963,15.932099,3.556,,3.493827,57.021861
CY,2022-03-05,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1730,2,77336,333238,892,26261389,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.993827,6.333333,17.987654,0.028222,,6.617284,65.521449
CY,2022-03-06,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,1584,1,46066,334822,893,26307455,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.882716,9.12963,17.049383,0.338667,,8.037037,68.021828
CY,2022-03-07,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3695,5,133874,338517,898,26441329,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,14.376543,8.067901,18.722222,0.0,,8.080247,66.149567
CY,2022-03-08,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2866,3,78337,341383,901,26519666,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,14.876543,9.407407,18.333333,0.028222,,8.055556,63.883722
CY,2022-03-09,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3473,3,98705,344856,904,26618371,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,13.783951,10.092593,17.530864,0.959556,,8.395062,70.064951
CY,2022-03-10,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3020,6,92720,347876,910,26711091,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.265432,7.012346,16.197531,2.906889,,6.179012,66.6536
CY,2022-03-11,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2812,4,78517,350688,914,26789608,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,8.919753,4.722222,12.506173,7.366,,0.209877,54.69848
CY,2022-03-12,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2314,3,68993,353002,917,26858601,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,7.907407,3.907407,12.135802,2.681111,,-0.185185,56.926801
CY,2022-03-13,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3782,5,111926,356784,922,26970527,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,5.493827,2.135802,8.58642,3.330222,10.16,0.166667,69.336239
CY,2022-03-14,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3294,2,92295,360078,924,27062822,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,8.493827,2.17284,12.277778,5.051778,,-4.234568,40.555912
CY,2022-03-15,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3714,0,83857,363792,924,27146679,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,9.154321,4.271605,12.567901,0.028222,,-5.512346,35.150993
CY,2022-03-16,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3951,1,96399,367743,925,27243078,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,9.203704,2.987654,13.981481,0.0,,-1.709877,46.754738
CY,2022-03-17,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,2568,4,99636,370311,929,27342714,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,10.759259,4.62963,15.919753,0.282222,,4.660494,66.230958
CY,2022-03-18,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,3347,1,74164,373658,930,27416878,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,2,0,1,0,2,2,2,,,2,3,2,,0,3,5,38.89,12.234568,6.87037,16.58642,0.592667,,4.419753,59.08684
