location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,facial_coverings,vaccination_policy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KM,2022-05-12,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8109,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.916667,23.5,31.388889,0.0,20.416667,63.837106
KM,2022-05-13,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8110,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.472222,22.388889,30.75,0.0,20.888889,67.491987
KM,2022-05-14,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8110,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.944444,23.583333,31.25,0.0,22.166667,70.977467
KM,2022-05-15,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8111,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,28.444444,23.0,32.305556,0.0,22.444444,70.258518
KM,2022-05-16,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8112,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,28.222222,23.277778,32.194444,0.0,21.5,66.947345
KM,2022-05-17,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,8114,160,100289,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.944444,23.861111,31.138889,0.0,21.527778,68.155837
KM,2022-05-18,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8115,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.833333,23.5,31.138889,0.127,22.0,70.863102
KM,2022-05-19,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8115,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.305556,23.388889,30.416667,8.001,22.388889,74.567238
KM,2022-05-20,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,8119,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.944444,24.638889,31.5,0.127,22.527778,72.577107
KM,2022-05-21,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,1,8120,161,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.666667,23.361111,31.305556,0.0,22.305556,72.751258
KM,2022-05-22,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,-1,8120,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,28.416667,23.944444,31.444444,0.0,22.805556,71.828887
KM,2022-05-23,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8120,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.972222,22.888889,31.166667,11.938,22.472222,76.919666
KM,2022-05-24,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8120,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.944444,23.5,30.25,0.0,23.222222,80.107581
KM,2022-05-25,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,8122,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,28.138889,23.444444,31.5,0.0,21.805556,68.838194
KM,2022-05-26,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8122,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.888889,24.222222,31.388889,0.0,22.722222,73.537467
KM,2022-05-27,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,3,0,8125,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.388889,25.0,30.0,0.0,21.888889,72.027889
KM,2022-05-28,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8126,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.138889,23.0,30.888889,0.0,21.555556,71.692895
KM,2022-05-29,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8126,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.416667,23.0,30.194444,0.0,21.861111,71.833314
KM,2022-05-30,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8127,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.416667,24.194444,30.5,0.127,21.055556,68.325082
KM,2022-05-31,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8128,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.361111,23.0,30.611111,20.955,21.0,72.50276
KM,2022-06-01,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8129,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.277778,23.666667,30.305556,0.0,19.694444,63.364214
KM,2022-06-02,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8129,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.194444,23.944444,30.333333,0.0,19.694444,63.703023
KM,2022-06-03,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,8131,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.444444,22.888889,31.194444,0.0,20.888889,67.532393
KM,2022-06-04,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8131,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.0,23.055556,30.5,8.001,21.694444,72.77578
KM,2022-06-05,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8131,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.583333,23.555556,31.138889,0.0,21.138889,67.969814
KM,2022-06-06,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8131,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.388889,22.583333,30.5,0.0,19.777778,63.237255
KM,2022-06-07,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,8133,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.972222,23.0,30.388889,0.0,21.25,70.939275
KM,2022-06-08,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8134,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.833333,22.833333,30.25,0.0,20.861111,69.856032
KM,2022-06-09,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8134,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.083333,21.694444,30.5,0.0,21.055556,69.659186
KM,2022-06-10,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8135,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.027778,22.888889,29.444444,2.54,20.972222,73.766287
KM,2022-06-11,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.888889,22.944444,29.694444,0.0,20.722222,69.041007
KM,2022-06-12,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.722222,22.0,29.805556,0.0,20.861111,70.281107
KM,2022-06-13,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.861111,22.25,30.5,0.127,20.5,68.505481
KM,2022-06-14,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.555556,22.888889,30.194444,0.0,20.888889,71.399915
KM,2022-06-15,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.0,23.0,30.305556,0.0,21.75,73.753314
KM,2022-06-16,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.527778,22.75,29.305556,0.127,22.333333,77.832673
KM,2022-06-17,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.888889,23.388889,29.194444,0.0,20.25,67.145095
KM,2022-06-18,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.555556,22.861111,29.0,0.0,20.194444,68.201569
KM,2022-06-19,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8136,160,,0,341302,0,301218,0,642320,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.388889,22.5,29.5,0.0,20.777778,71.461946
KM,2022-06-20,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,8137,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.888889,22.138889,30.0,0.0,21.638889,73.037647
KM,2022-06-21,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8137,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.694444,24.0,29.111111,2.032,20.166667,67.46219
KM,2022-06-22,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,8139,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.611111,23.861111,29.5,0.0,19.194444,63.833407
KM,2022-06-23,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,3,0,8142,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.0,23.0,29.5,0.0,17.5,59.566221
KM,2022-06-24,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,8144,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.083333,22.861111,29.5,0.0,16.916667,57.332719
KM,2022-06-25,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,3,0,8147,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.666667,22.805556,29.111111,0.0,18.916667,62.721125
KM,2022-06-26,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,8151,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.777778,23.5,29.694444,0.0,18.222222,60.101919
KM,2022-06-27,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,3,0,8154,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.027778,21.944444,29.194444,0.0,18.833333,64.76979
KM,2022-06-28,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,7,0,8161,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.416667,23.5,28.694444,0.0,18.972222,63.882901
KM,2022-06-29,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,14,0,8175,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.138889,24.0,28.611111,3.556,18.361111,62.306644
KM,2022-06-30,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,7,0,8182,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.277778,22.944444,28.111111,0.254,18.583333,66.467429
KM,2022-07-01,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,8184,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.25,20.944444,28.5,13.462,18.277778,65.342029
KM,2022-07-02,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,8184,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.916667,22.138889,28.25,0.127,18.861111,65.170552
KM,2022-07-03,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,13,0,8197,160,,67792,409094,60812,362030,0,642320,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.416667,24.472222,28.694444,0.127,18.722222,62.709095
KM,2022-07-04,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,12,0,8209,160,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.722222,21.944444,28.5,0.0,18.777778,65.801176
