location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CV,2021-12-24,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,148,0,658,39013,352,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,24,55,55,-6,-49,4,0,1,1,0,0,1,2,1,1,0,,,2,3,1,,0,2,5,37.96,23.255556,20.088889,25.744444,0.0,17.433333,69.890216
CV,2021-12-25,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,59,0,1516,39072,352,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-15,-16,24,-28,-58,7,0,1,1,0,0,1,2,1,1,0,,,2,3,1,,0,2,5,37.96,23.711111,20.1,26.444444,0.0,17.422222,68.00005
CV,2021-12-26,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,101,0,1366,39173,352,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-8,1,22,-11,-36,4,0,1,1,0,0,1,2,1,1,0,,,2,3,1,,0,2,5,37.96,24.044444,20.177778,26.888889,0.0,17.311111,66.409716
CV,2021-12-27,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,172,0,2532,39345,352,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,18,25,40,15,-32,4,0,1,1,0,0,1,2,1,1,0,,,2,3,1,,0,2,5,37.96,23.611111,20.422222,26.422222,0.0,17.4,68.311191
CV,2021-12-28,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,602,0,,39947,352,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,13,18,34,5,-36,6,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,23.455556,19.122222,27.744444,0.0,17.144444,67.959435
CV,2021-12-29,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,791,0,,40738,352,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,17,21,45,-10,-36,7,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,23.962963,18.666667,28.333333,0.0,16.277778,64.558625
CV,2021-12-30,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,994,0,,41732,352,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,22,28,49,-2,-36,5,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,24.074074,18.333333,28.666667,0.0,17.111111,66.388195
CV,2021-12-31,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,731,1,989,42463,353,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,12,30,49,-27,-52,8,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,24.703704,20.333333,28.666667,0.0,15.259259,56.188182
CV,2022-01-01,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,348,0,1989,42811,353,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-22,-29,13,-22,-64,11,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,24.851852,22.0,28.0,0.0,16.592593,60.395828
CV,2022-01-02,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,756,0,,43567,353,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-9,-5,22,-9,-41,9,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,24.592593,21.0,28.0,0.0,16.981481,62.991073
CV,2022-01-03,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,1025,3,,44592,356,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,8,18,28,4,-32,8,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,23.722222,21.0,26.666667,0.0,16.740741,65.054968
CV,2022-01-04,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,1397,1,,45989,357,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,3,11,25,5,-34,10,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,23.444444,20.333333,26.0,0.0,16.148148,63.753589
CV,2022-01-05,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,1387,3,,47376,360,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,5,12,35,-14,-32,10,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,23.569444,19.972222,26.430556,0.0,16.791667,65.960567
CV,2022-01-06,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,1469,2,,48845,362,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,7,13,27,-11,-23,10,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,23.351852,21.12963,25.666667,0.0,16.12963,64.021722
CV,2022-01-07,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,1005,1,1157,49850,363,14497,317299,4561,260515,20322,591452,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,3,12,25,-14,-20,10,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.537037,21.333333,24.333333,0.0,16.240741,67.637042
CV,2022-01-08,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,400,1,1746,50250,364,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,3,9,18,-21,-27,10,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.185185,19.796296,23.666667,0.0,16.148148,68.680058
CV,2022-01-09,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,709,2,3140,50959,366,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-12,-6,14,-27,-34,12,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.462963,19.62963,24.666667,0.508,17.018519,71.340953
CV,2022-01-10,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,1048,2,,52007,368,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,10,22,31,7,-8,5,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.703704,20.0,25.666667,0.0,16.314815,67.280251
CV,2022-01-11,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,722,2,2026,52729,370,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,6,15,25,2,-11,6,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,21.777778,19.333333,24.0,0.0,16.111111,70.218965
CV,2022-01-12,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,640,3,,53369,373,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,14,22,41,-13,-11,4,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.296296,19.5,24.0,0.0,15.833333,66.858145
CV,2022-01-13,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,415,3,,53784,376,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-15,-14,19,-35,-66,22,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.122222,18.4,24.755556,0.0,14.766667,63.090485
CV,2022-01-14,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,203,0,1031,53987,376,4278,321577,7531,268046,20163,611615,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,11,19,28,-11,-8,5,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.033333,18.3,24.866667,0.0,14.977778,64.410512
CV,2022-01-15,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,213,0,767,54200,376,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,10,14,28,-21,-24,9,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,21.477778,16.866667,24.555556,0.0,15.344444,68.109324
CV,2022-01-16,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,167,2,1802,54367,378,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-5,-2,20,-24,-30,10,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,21.688889,17.044444,24.544444,0.0,15.422222,67.561003
CV,2022-01-17,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,270,2,1351,54637,380,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,13,21,28,6,-2,7,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.037037,17.462963,24.666667,0.0,15.462963,66.341674
CV,2022-01-18,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,254,0,1006,54891,380,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,10,14,21,-4,-6,6,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.537037,20.0,25.0,0.0,16.518519,68.904153
CV,2022-01-19,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,132,1,,55023,381,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,18,25,34,-17,-5,6,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.481481,19.703704,24.666667,0.0,16.759259,70.227244
CV,2022-01-20,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,155,2,,55178,383,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-10,-19,19,-35,-64,23,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.6,19.666667,24.744444,0.0,16.2,67.331925
CV,2022-01-21,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,78,4,443,55256,387,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,12,21,23,-10,-5,7,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.583333,20.277778,24.541667,0.0,16.541667,68.816323
CV,2022-01-22,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,50,2,709,55306,389,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,4,7,12,-24,-25,11,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.644444,19.5,24.944444,0.0,17.422222,72.456595
CV,2022-01-23,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,95,2,1012,55401,391,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-11,-2,5,-30,-27,13,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,22.744444,20.911111,23.888889,0.0,17.855556,74.065176
CV,2022-01-24,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,70,1,922,55471,392,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,12,28,17,5,1,8,2,2,2,3,0,1,2,1,1,0,,,2,3,1,,0,3,5,62.96,24.203704,21.0,26.666667,0.0,16.296296,61.743924
CV,2022-01-25,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,72,1,913,55543,393,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,8,18,9,-1,-4,8,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,24.777778,21.766667,27.766667,0.0,15.8,58.026466
CV,2022-01-26,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,52,0,817,55595,393,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,12,16,16,-17,-3,7,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,23.0,21.592593,25.796296,0.0,17.648148,71.895223
CV,2022-01-27,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,40,2,,55635,395,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,14,17,14,-18,-2,9,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,21.822222,20.333333,23.244444,0.0,15.2,66.102016
CV,2022-01-28,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,23,0,427,55658,395,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,15,17,15,-5,-1,8,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,21.5,19.833333,23.074074,0.0,13.888889,61.917287
CV,2022-01-29,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,19,0,,55677,395,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,13,17,7,-22,-16,10,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,21.25,19.375,22.680556,0.0,13.541667,61.479123
CV,2022-01-30,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,18,1,,55695,396,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,-8,0,4,-27,-28,13,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,21.322222,19.266667,22.777778,0.0,13.8,62.302604
CV,2022-01-31,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,26,0,,55721,396,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,14,22,11,5,1,9,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,21.018519,18.166667,22.0,0.0,16.074074,73.537339
CV,2022-02-01,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,18,0,608,55739,396,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,16,21,18,-7,-1,8,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,23.344444,19.966667,26.277778,0.0,17.933333,71.833036
CV,2022-02-02,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,15,0,,55754,396,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,16,19,18,-17,-2,9,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,23.6,19.177778,26.8,0.0,17.744444,71.00179
CV,2022-02-03,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,18,0,,55772,396,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,23,19,19,-8,-1,8,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,23.555556,20.044444,27.4,0.0,16.922222,66.921172
CV,2022-02-04,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,0,0,512,55772,396,22199,343776,17902,285948,59908,671523,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,21,17,17,-4,0,7,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,22.430556,19.75,25.75,0.0,16.833333,71.030596
CV,2022-02-05,ChIJMVERWSGPNQkRH-oY-TbyGms,Q1011,country/CPV,CV,Cape Verde,CV,CPV,0,30,2,,55802,398,,,,,,,555988,279117,276871,185906,364029,137.962,0.654,105076,99937,97845,98286,64906,47912,26373,9056,6597,1981845740,3603,535774,15.916667,-24.083333,4030,3913,180,72.782,9.1,2.4,16.7,182.203,85.514,99.5,17.2,1.2983,0.7814,167.589615,48.427498,20,17,14,-17,-15,9,0,2,2,0,0,1,2,1,1,0,,,2,3,1,,0,3,5,47.22,22.7,19.522222,25.222222,0.0,16.444444,68.251077
