location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KH,2022-05-10,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,12,4,33,-22,22,10,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.483333,25.494444,32.977778,1.342571,25.233333,82.770798
KH,2022-05-11,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2958394,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,3,36,-28,22,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.705556,25.711111,33.255556,8.09625,25.183333,81.519602
KH,2022-05-12,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,13,1,40,-27,22,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.894444,25.166667,33.077778,6.495143,25.361111,81.384831
KH,2022-05-13,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,16,3,43,-24,20,10,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.372222,26.55,33.738889,5.842,25.772222,81.161517
KH,2022-05-14,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,8076,14932546,7993,14192815,69478,38460180,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,2,47,-19,-8,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.983333,26.566667,34.4,2.19075,25.688889,77.957609
KH,2022-05-15,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2962480,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,0,46,-19,21,9,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.35,26.411111,34.138889,9.9695,25.627778,80.796869
KH,2022-05-16,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,10,-1,33,-27,20,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.816667,25.005556,32.683333,10.704286,24.861111,84.283223
KH,2022-05-17,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,5,-4,29,-28,22,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.022222,24.711111,32.655556,3.773714,24.533333,81.411794
KH,2022-05-18,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,12,0,34,-29,22,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.7,24.583333,31.494444,14.816667,25.027778,85.608847
KH,2022-05-19,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,13,0,44,-29,-23,18,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.405556,24.877778,31.016667,23.08225,25.166667,87.748064
KH,2022-05-20,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,85210,15017756,88150,14280965,1198810,39658990,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,12,0,41,-29,21,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.855556,25.416667,32.872222,9.313333,24.855556,79.277658
KH,2022-05-21,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,9,-2,32,-24,24,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.183333,25.088889,32.75,13.165667,24.883333,82.507737
KH,2022-05-22,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,11,-3,27,-28,27,13,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.577778,25.188889,31.766667,3.628571,24.594444,83.950672
KH,2022-05-23,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,7,-3,29,-30,23,13,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.138889,25.027778,31.433333,8.200571,24.766667,82.101911
KH,2022-05-24,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,8,-1,32,-26,22,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.061111,25.766667,33.577778,6.970889,25.022222,79.127942
KH,2022-05-25,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2965698,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,11,-1,32,-30,22,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.711111,25.95,33.716667,5.42925,24.877778,75.459346
KH,2022-05-26,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,11,-1,36,-28,22,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.333333,26.094444,33.772222,0.92075,25.211111,78.671921
KH,2022-05-27,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,6,-6,26,-33,24,13,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.9,24.577778,32.872222,18.796,24.894444,83.954929
KH,2022-05-28,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,13,1,31,-28,27,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.416667,23.855556,31.466667,12.046857,24.444444,84.052064
KH,2022-05-29,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2967276,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,0,31,-26,30,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.316667,25.055556,32.194444,3.846286,25.05,82.678291
KH,2022-05-30,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,6,-5,26,-30,24,13,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.411111,25.85,32.822222,2.074333,25.077778,82.510899
KH,2022-05-31,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,11,2,33,-27,24,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.338889,25.872222,33.333333,1.11125,25.516667,80.067829
KH,2022-06-01,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,1,35,-27,25,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,29.283333,26.266667,33.505556,0.254,25.533333,80.387588
KH,2022-06-02,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2970096,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,11,-1,34,-29,24,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.088889,25.083333,33.255556,8.128,25.3,84.98372
KH,2022-06-03,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,3,45,-17,16,11,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.45,24.65,32.394444,19.412857,24.8,85.606697
KH,2022-06-04,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,8,3,39,-17,-18,12,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,27.005556,24.116667,31.988889,20.138571,24.244444,85.061624
KH,2022-06-05,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2973649,28239,15045995,47303,14328268,501061,40160051,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,5,-3,39,-27,-5,10,1,0,0,0,0,0,0,2,0,0,,,1,1,0,,0,2,5,14.81,28.111111,24.738889,32.55,0.79375,24.622222,81.54271
KH,2022-06-06,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,9,1,39,-21,-26,13,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.172222,25.588889,33.488889,6.180667,24.855556,77.699093
KH,2022-06-07,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,9,2,30,-21,24,9,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.172222,25.688889,33.8,5.23875,24.716667,77.134783
KH,2022-06-08,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2975736,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,13,1,34,-27,25,12,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.322222,25.605556,33.972222,2.427111,24.527778,75.603683
KH,2022-06-09,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,3,39,-28,26,12,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,30.005556,25.283333,34.438889,0.0,24.622222,73.114676
KH,2022-06-10,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,10,-2,32,-30,27,13,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.155556,25.077778,34.211111,9.4615,25.011111,78.437939
KH,2022-06-11,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,13,2,29,-23,30,11,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.388889,25.755556,34.177778,0.28575,24.905556,76.971744
KH,2022-06-12,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,2977609,8222,15054217,12748,14341016,192936,40352987,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,0,29,-27,29,13,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,28.472222,24.833333,34.066667,9.93775,25.033333,81.79461
KH,2022-06-13,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,13,3,34,-25,27,12,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.305556,25.4,33.483333,1.36525,25.194444,78.686178
KH,2022-06-14,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,10,3,34,-23,26,11,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.65,26.005556,34.133333,0.225778,25.027778,76.365717
KH,2022-06-15,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,1,37,-25,25,12,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,28.661111,25.683333,33.394444,0.508,24.894444,80.26809
KH,2022-06-16,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,14,1,38,-27,26,12,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.233333,25.327778,33.827778,3.84175,24.811111,77.259472
KH,2022-06-17,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,15,1,41,-27,26,12,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.644444,26.35,34.183333,1.4605,25.111111,76.85829
KH,2022-06-18,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,13918,15068135,20124,14361140,358793,40711780,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,11,-1,42,-22,-6,13,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,29.633333,26.1,34.383333,1.11125,24.8,75.452454
KH,2022-06-19,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,0,0,,136262,3056,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,11,-3,31,-24,25,12,0,0,0,0,0,0,0,2,0,0,,,2,1,0,,0,2,5,16.67,28.961111,25.011111,34.322222,5.334,24.783333,78.486238
