location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
IN,2020-01-27,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,10.19,20.325397,10.388889,27.031746,0.0,9.515873,50.91438
IN,2020-01-28,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,10.19,22.301587,13.801587,28.111111,0.0,14.174603,60.293494
IN,2020-01-29,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,4,0,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,10.19,22.936508,17.34127,27.865079,0.072571,16.52381,67.516156
IN,2020-01-30,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,5,0,,,,,,,,,,1,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,1,0,1,,0,0,0,,0,0,0,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,10.19,20.690476,15.285714,25.373016,0.0,11.833333,57.607533
IN,2020-01-31,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,-3,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,18.039683,10.587302,23.865079,0.0,7.626984,51.023016
IN,2020-02-01,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,1,0,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,18.246032,9.904762,23.992063,0.0,9.031746,55.224298
IN,2020-02-02,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,4,0,,7,0,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,0,1,,,0,0,,,0,0,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,18.301587,10.968254,24.404762,0.0,7.880952,51.144697
IN,2020-02-03,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,,,0,1,,,0,0,,,0,0,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,18.666667,10.769841,24.730159,0.0,9.928571,57.430741
IN,2020-02-04,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,17.793651,12.785714,21.373016,7.9756,14.0,78.906707
IN,2020-02-05,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,19.126984,14.238095,24.253968,0.290286,14.706349,75.944801
IN,2020-02-06,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,17.674603,12.277778,21.777778,0.042333,12.730159,73.650449
IN,2020-02-07,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,16.087302,12.960317,17.753968,1.778,14.412698,90.050882
IN,2020-02-08,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,16.34127,12.698413,19.674603,8.636,13.063492,81.811215
IN,2020-02-09,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,17.166667,10.222222,23.18254,0.725714,9.857143,62.326216
IN,2020-02-10,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,17.992063,9.460317,24.857143,0.0,8.460317,54.031891
IN,2020-02-11,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,19.007937,9.992063,25.801587,0.0,9.02381,52.571912
IN,2020-02-12,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,19.650794,10.420635,26.650794,0.0,9.642857,52.598483
IN,2020-02-13,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,21.380952,11.396825,29.325397,0.0,10.333333,49.790161
IN,2020-02-14,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,22.214286,13.484127,30.380952,0.0,11.111111,49.763177
IN,2020-02-15,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,1,2,3,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,22.0,13.285714,29.460317,0.0,11.063492,50.013389
IN,2020-02-16,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,2,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,21.865079,12.65873,29.15873,0.0,9.785714,46.615708
IN,2020-02-17,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-1,1,3,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,22.015873,12.611111,29.547619,0.0,8.833333,43.31608
IN,2020-02-18,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,0,2,4,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,21.531746,11.833333,29.301587,0.0,8.15873,43.161354
IN,2020-02-19,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,0,2,1,1,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,22.15873,11.81746,30.65873,0.0,8.880952,43.021553
IN,2020-02-20,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,1,3,5,5,4,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,23.174603,13.412698,30.84127,0.0,12.015873,49.822664
IN,2020-02-21,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-4,0,6,-4,-19,5,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,24.714286,15.531746,31.285714,0.0,15.230159,55.71105
IN,2020-02-22,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-2,-2,4,-2,-2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,24.02381,17.02381,29.674603,0.072571,15.507937,59.671492
IN,2020-02-23,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-2,-1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,23.888889,16.825397,30.150794,0.6096,15.746032,61.376526
IN,2020-02-24,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-1,0,2,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,20.460317,16.666667,23.825397,18.796,17.531746,83.661147
IN,2020-02-25,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,0,0,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-1,-2,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,10.19,19.333333,15.507937,23.277778,14.012333,16.492063,83.990852
