location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JE,2021-06-05,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,3249,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.898148,10.240741,17.305556,0.127,,10.851852,81.954277
JE,2021-06-06,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,3255,69,2056,63340,161,49852,2217,113192,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.796296,11.268519,18.333333,0.084667,,12.083333,84.022375
JE,2021-06-07,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,3259,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.87037,11.064815,17.185185,0.127,,12.194444,89.640413
JE,2021-06-08,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,3263,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.712963,10.472222,18.75,0.084667,,11.601852,81.696052
JE,2021-06-09,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,8,0,3271,69,1201,64541,222,50074,1423,114615,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.268519,11.018519,18.898148,0.042333,,11.87037,80.310127
JE,2021-06-10,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,3277,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.648148,13.592593,18.87963,0.0508,,14.416667,92.483753
JE,2021-06-11,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,3279,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.046296,13.0,18.388889,0.254,,14.157407,94.485968
JE,2021-06-12,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,9,0,3288,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.277778,12.805556,17.527778,0.169333,,12.944444,86.016298
JE,2021-06-13,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,3289,69,605,65146,1387,51461,1992,116607,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.768519,12.435185,22.537037,0.169333,,12.87037,73.184572
JE,2021-06-14,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,8,0,3297,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.981481,14.101852,22.833333,0.0,,13.601852,75.697046
JE,2021-06-15,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,3298,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.064815,13.351852,20.685185,0.084667,,13.685185,80.559642
JE,2021-06-16,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,3302,69,1460,66606,149,51610,1609,118216,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.925926,11.824074,21.805556,0.084667,,14.333333,84.856179
JE,2021-06-17,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,3304,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.898148,11.62037,16.018519,10.4648,,13.233333,93.747472
JE,2021-06-18,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,3305,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.842593,11.955556,15.2,7.366,,13.444444,97.453359
JE,2021-06-19,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,3311,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.657407,11.518519,15.444444,8.6868,,12.759259,94.326731
JE,2021-06-20,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,3314,69,1604,68210,155,51765,1759,119975,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.314815,11.675926,18.277778,4.275667,,13.0,86.131588
JE,2021-06-21,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,10,0,3324,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.416667,12.166667,15.509259,13.4112,,12.768519,95.986146
JE,2021-06-22,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,19,0,3343,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.435185,11.222222,14.564815,9.4488,,10.685185,89.092582
JE,2021-06-23,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,25,0,3368,69,1036,69246,198,51963,1234,121209,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.759259,10.25,16.62963,5.884333,,9.333333,74.654477
JE,2021-06-24,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,26,0,3394,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.296296,10.101852,17.194444,0.042333,,11.953704,85.881323
JE,2021-06-25,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,25,0,3419,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.296296,11.555556,16.0,1.8796,,13.435185,94.591182
JE,2021-06-26,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,23,0,3442,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.509259,9.574074,15.518519,8.7376,,11.842593,89.704929
JE,2021-06-27,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,16,0,3458,69,1089,70335,632,52595,1721,122930,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.972222,13.138889,19.453704,12.0396,,14.574074,91.524295
JE,2021-06-28,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,39,0,3497,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.759259,10.787037,18.935185,1.185333,,12.288889,80.554218
JE,2021-06-29,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,52,0,3549,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.861111,12.574074,17.351852,5.7912,,13.675926,92.660963
JE,2021-06-30,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,68,0,3617,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.305556,13.046296,18.638889,0.042333,,13.888889,85.748711
JE,2021-07-01,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,68,0,3685,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.231481,12.546296,18.416667,0.2032,,14.101852,93.12416
JE,2021-07-02,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,77,0,3762,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.037037,13.111111,19.601852,0.1524,,14.481481,90.592811
JE,2021-07-03,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,46,0,3808,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.731481,14.583333,20.12963,1.9812,,14.944444,89.265612
JE,2021-07-04,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,86,0,3894,69,1109,71444,2515,55110,3624,126554,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.018519,14.351852,18.12037,3.4544,,14.092593,88.462436
JE,2021-07-05,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,73,0,3967,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.574074,12.296296,16.962963,4.318,,13.240741,91.739984
JE,2021-07-06,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,109,0,4076,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.601852,11.351852,17.240741,5.799667,,12.064815,84.791231
JE,2021-07-07,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,139,0,4215,69,227,71671,1871,56981,2098,128652,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.644444,11.622222,18.122222,1.4732,,13.166667,90.887971
JE,2021-07-08,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,173,0,4388,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.277778,13.064815,17.62037,1.862667,,13.731481,90.566045
JE,2021-07-09,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,159,0,4547,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.907407,13.0,17.268519,0.296333,,12.740741,86.898763
JE,2021-07-10,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,135,0,4682,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.574074,12.592593,16.833333,3.5052,,13.481481,93.210133
JE,2021-07-11,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,127,0,4809,69,698,72369,1443,58424,2141,130793,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.481481,12.287037,18.472222,2.54,,13.898148,90.368155
JE,2021-07-12,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,230,0,5039,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.12963,13.851852,16.935185,4.2672,,14.324074,95.055297
JE,2021-07-13,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,204,0,5243,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.296296,14.277778,18.935185,1.524,,14.87963,91.337543
JE,2021-07-14,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,280,0,5523,69,334,72703,1612,60036,1946,132739,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.574074,14.333333,18.944444,0.042333,,14.685185,88.626142
JE,2021-07-15,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,208,0,5731,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.398148,13.861111,20.796296,0.042333,,14.768519,84.563251
JE,2021-07-16,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,420,0,6151,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.824074,13.833333,19.638889,0.127,,13.490741,80.72339
JE,2021-07-17,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,181,0,6332,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.962963,13.342593,21.138889,0.127,,13.916667,77.317736
JE,2021-07-18,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,238,0,6570,69,467,73170,2173,62209,2640,135379,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,19.398148,14.351852,23.203704,0.127,,14.675926,74.27018
JE,2021-07-19,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,302,0,6872,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,21.787037,16.064815,26.564815,0.0,,15.12963,66.144085
JE,2021-07-20,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,232,0,7104,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,22.611111,17.657407,26.796296,0.0,,15.564815,64.598893
JE,2021-07-21,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,229,0,7333,69,398,73568,1753,63962,2151,137530,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,22.611111,17.407407,26.768519,0.0,,15.296296,63.478769
JE,2021-07-22,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,178,0,7511,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,21.62037,17.12963,26.296296,0.042333,,15.731481,69.47834
JE,2021-07-23,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,142,0,7653,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,18.527778,16.12037,21.527778,0.1524,,15.287037,81.791697
JE,2021-07-24,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,113,0,7766,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.962963,13.314815,20.342593,13.3604,,15.677778,91.877461
JE,2021-07-25,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,98,0,7864,69,396,73964,2319,66281,2715,140245,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.7,15.277778,18.922222,4.3815,,15.744444,94.101589
JE,2021-07-26,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,123,0,7987,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.435185,15.444444,19.814815,0.254,,15.898148,90.964775
JE,2021-07-27,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,111,0,8098,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.851852,14.981481,19.518519,1.3716,,15.166667,89.859253
JE,2021-07-28,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,85,0,8183,69,303,74267,1518,67799,1821,142066,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.462963,14.481481,19.046296,0.889,,13.5,82.701757
JE,2021-07-29,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,77,0,8260,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.648148,14.027778,19.638889,0.084667,,13.0,79.27529
JE,2021-07-30,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,53,0,8313,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.12037,14.018519,18.407407,0.5588,,13.111111,82.552584
JE,2021-07-31,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,73,0,8386,69,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.175926,13.87963,18.435185,0.254,,13.675926,85.25403
JE,2021-08-01,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,45,0,8431,69,244,74511,934,68733,1178,143244,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.814815,13.37963,18.555556,0.042333,,14.240741,90.419449
JE,2021-08-02,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,54,1,8485,70,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.611111,13.453704,18.027778,0.846667,,12.657407,82.653381
JE,2021-08-03,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,61,1,8546,71,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.546296,12.925926,18.851852,0.0,180.34,12.898148,84.314655
JE,2021-08-04,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,30,1,8576,72,199,74710,683,69416,882,144126,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.398148,13.861111,19.388889,0.508,180.34,13.416667,82.637994
JE,2021-08-05,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,30,1,8606,73,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.324074,13.453704,19.351852,0.2032,,14.805556,90.763065
JE,2021-08-06,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,27,0,8633,73,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.407407,14.388889,18.851852,2.9972,,14.018519,85.877517
JE,2021-08-07,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,33,0,8666,73,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.546296,13.898148,17.87037,5.7404,,13.555556,88.030239
JE,2021-08-08,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,12,0,8678,73,189,74899,581,69997,770,144896,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.824074,13.601852,18.416667,3.175,10.16,13.0,83.402218
JE,2021-08-09,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,31,0,8709,73,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.675926,14.259259,19.916667,3.7592,,14.472222,86.923501
JE,2021-08-10,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,37,0,8746,73,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.351852,13.435185,18.425926,3.513667,,14.638889,89.680722
JE,2021-08-11,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,27,0,8773,73,350,75249,411,70408,761,145657,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.344444,12.288889,20.266667,0.3048,,13.333333,82.504235
JE,2021-08-12,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,49,1,8822,74,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.694444,14.027778,21.796296,0.042333,,14.694444,82.72144
JE,2021-08-13,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,36,0,8858,74,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.962963,14.425926,19.981481,0.127,,14.462963,85.459961
JE,2021-08-14,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,33,0,8891,74,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,18.185185,13.481481,23.027778,0.169333,,14.361111,78.569407
JE,2021-08-15,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,28,0,8919,74,257,75506,525,70933,782,146439,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.675926,13.907407,19.953704,0.1016,,14.555556,87.379212
JE,2021-08-16,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,38,0,8957,74,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.231481,14.851852,17.953704,0.719667,,13.074074,81.62418
JE,2021-08-17,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,37,0,8994,74,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.925926,14.111111,17.972222,0.0,,12.814815,81.863177
JE,2021-08-18,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,27,1,9021,75,168,75674,248,71181,416,146855,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.009259,14.37963,18.416667,0.0,,14.407407,90.261499
JE,2021-08-19,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,34,0,9055,75,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.101852,13.527778,18.805556,0.6096,,14.638889,91.200319
JE,2021-08-20,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,23,0,9078,75,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.638889,15.083333,20.787037,0.254,,15.324074,86.416121
JE,2021-08-21,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,36,0,9114,75,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.333333,15.518519,20.185185,0.4064,,15.633333,90.229862
JE,2021-08-22,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,38,0,9152,75,186,75860,602,71783,788,147643,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.87037,14.37963,19.231481,0.804333,,14.755556,87.919299
JE,2021-08-23,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,23,1,9175,76,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.740741,13.842593,19.796296,0.169333,10.16,14.688889,88.391028
JE,2021-08-24,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,36,0,9211,76,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.055556,14.601852,20.12037,0.084667,,14.2,83.525612
JE,2021-08-25,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,15,0,9226,76,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.185185,14.944444,19.833333,0.0,,14.133333,82.476009
JE,2021-08-26,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,24,1,9250,77,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.222222,14.12037,18.861111,0.042333,10.16,13.462963,83.870382
