location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
SY,2021-12-06,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,92,6,48801,2788,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,12.0,5.951389,18.173611,0.0,,2.611111,53.643927
SY,2021-12-07,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,100,5,48901,2793,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,12.405556,6.85,17.477778,0.0,,1.522222,48.23012
SY,2021-12-08,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,107,5,49008,2798,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,10.654321,8.0,13.814815,3.58775,,6.728395,77.141812
SY,2021-12-09,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,93,6,49101,2804,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,11.430556,7.534722,16.215278,22.352,,7.958333,79.926919
SY,2021-12-10,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,88,5,49189,2809,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,9.888889,4.849206,15.095238,0.0,,5.642857,75.61415
SY,2021-12-11,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,83,5,49272,2814,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,11.515873,6.452381,16.928571,0.0,,4.436508,62.703682
SY,2021-12-12,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,78,4,49350,2818,,112108,1002945,23815,763025,126197,1548574,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,12.253086,6.839506,17.987654,0.0,,4.080247,58.637447
SY,2021-12-13,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,73,5,49423,2823,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,12.82716,8.395062,17.018519,0.0,,3.228395,53.713539
SY,2021-12-14,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,70,5,49493,2828,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,14.877778,10.955556,19.522222,0.03175,,2.95,46.043156
SY,2021-12-15,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,72,5,49565,2833,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,12.296296,9.154321,16.08642,5.30225,,5.444444,63.588222
SY,2021-12-16,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,66,4,49631,2837,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,10.127778,6.627778,12.911111,8.918222,,7.155556,82.423686
SY,2021-12-17,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,62,4,49693,2841,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,9.222222,5.123457,13.450617,5.5245,,6.746914,84.913968
SY,2021-12-18,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,58,5,49751,2846,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,10.080247,7.487654,13.302469,4.41325,,7.450617,84.296158
SY,2021-12-19,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,55,4,49806,2850,,183146,1186091,11841,774866,189406,1737980,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,4,37.96,9.849206,7.785714,11.81746,23.833667,10.16,8.214286,90.019433
SY,2021-12-20,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,55,5,49861,2855,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,8.716049,6.419753,10.907407,20.32,,5.87037,82.852701
SY,2021-12-21,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,50,4,49911,2859,,8805,1194896,6737,781603,15542,1753522,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,9.469136,6.685185,12.364198,4.953,,4.487654,72.158402
SY,2021-12-22,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,50,4,49961,2863,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,7.62963,5.006173,10.240741,2.229556,,1.04321,63.676985
SY,2021-12-23,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,46,4,50007,2867,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,5.555556,3.395062,8.018519,0.635,,2.283951,79.658658
SY,2021-12-24,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,44,4,50051,2871,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,4.419753,1.160494,8.320988,1.044222,,-1.734568,65.187537
SY,2021-12-25,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,38,4,50089,2875,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,4.141975,-0.222222,9.82716,0.0,,-0.54321,73.090596
SY,2021-12-26,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,38,4,50127,2879,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,6.240741,1.783951,10.938272,0.0,,1.271605,71.613485
SY,2021-12-27,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,0,0,50127,2879,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,7.117284,2.58642,12.407407,0.0,,1.790123,70.273416
SY,2021-12-28,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,77,10,50204,2889,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,6.327778,2.588889,10.3,0.0,,1.138889,71.326032
SY,2021-12-29,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,39,4,50243,2893,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,6.746032,1.404762,11.214286,0.0,,0.126984,64.504107
SY,2021-12-30,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,35,4,50278,2897,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,8.416667,2.861111,12.631944,0.0,,1.090278,60.954656
SY,2021-12-31,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,32,4,50310,2901,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,9.228395,4.697531,13.716049,0.0,,1.302469,58.787447
SY,2022-01-01,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,27,4,50337,2905,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,8.765432,4.555556,12.240741,0.141111,,2.932099,67.866306
SY,2022-01-02,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,27,3,50364,2908,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,8.648148,4.345679,13.166667,0.874889,,3.561728,71.023458
SY,2022-01-03,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,26,4,50390,2912,,0,,101875,883478,1172041,2925563,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,8.641975,2.432099,14.962963,0.254,,-2.222222,47.93066
SY,2022-01-04,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,27,3,50417,2915,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,9.487654,4.240741,13.95679,0.03175,,4.382716,70.97982
SY,2022-01-05,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,25,3,50442,2918,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,10.993827,7.148148,14.462963,0.22225,,6.759259,75.960784
SY,2022-01-06,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,22,3,50464,2921,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,11.5,9.185185,14.17284,0.0,,8.12963,80.042365
SY,2022-01-07,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,18,3,50482,2924,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,11.703704,8.314815,16.160494,0.0,,6.296296,69.75413
SY,2022-01-08,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,20,2,50502,2926,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,12.0625,7.0625,17.972222,0.0,,3.979167,58.328052
SY,2022-01-09,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,25,4,50527,2930,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,12.006944,8.388889,16.027778,1.886857,,4.506944,61.045501
SY,2022-01-10,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,25,3,50552,2933,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,10.345679,7.802469,12.993827,5.5245,,6.617284,79.559048
SY,2022-01-11,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,28,3,50580,2936,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,10.104938,7.358025,13.061728,4.6355,,7.444444,84.337452
SY,2022-01-12,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,30,3,50610,2939,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,11.088889,7.622222,14.144444,0.677333,,7.338889,80.197821
SY,2022-01-13,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,31,2,50641,2941,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,10.401235,8.160494,13.074074,1.016,,8.481481,88.194008
SY,2022-01-14,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,33,3,50674,2944,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,8.3125,4.333333,12.25,4.281714,,1.618056,65.105795
SY,2022-01-15,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,36,3,50710,2947,,0,,48944,932422,48944,2974507,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,8.705556,3.561111,12.755556,0.508,,-0.104938,55.282395
SY,2022-01-16,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,38,3,50748,2950,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,5.518519,1.833333,9.703704,0.0,,-9.006173,35.206024
SY,2022-01-17,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,36,3,50784,2953,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,3.950617,-1.234568,9.074074,0.0,,-9.0,39.491719
SY,2022-01-18,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,37,3,50821,2956,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,4.104938,-0.216049,7.259259,3.447143,,-0.765432,71.818582
SY,2022-01-19,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,41,3,50862,2959,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,2.319444,-0.208333,5.076389,5.769429,129.54,-3.201389,69.655444
SY,2022-01-20,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,40,3,50902,2962,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,2.538889,-2.444444,6.111111,1.27,170.18,-5.933333,54.137967
SY,2022-01-21,ChIJp8Y8QdzmGBURIPYqiPRGdYc,Q858,country/SYR,SY,Syria,SY,SYR,0,41,3,50943,2965,,,,,,,,17500657,8760065,8740592,7712116,9358019,2353637,5502085,95.304,0.536,3635903,3325125,3099983,2907193,1928901,1285346,822365,355547,140294,184840,35.216667,38.583333,185180,173463,11955,71.779,13.5,14.0,237.292,73.258,75.2,21.8,1.5406,1.2874,3,1,1,0,0,1,0,1,0,0,,,2,1,0,,0,3,5,37.96,3.766667,-1.266667,7.811111,0.22225,50.8,-2.25,65.429259
