location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SL,2020-02-12,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.388889,24.25,31.611111,0.0,21.5,66.303269
SL,2020-02-13,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.888889,24.25,31.861111,0.0,21.861111,69.786996
SL,2020-02-14,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.638889,25.0,32.5,0.0,22.25,68.448882
SL,2020-02-15,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.111111,24.361111,31.5,0.0,22.527778,71.766096
SL,2020-02-16,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.333333,25.25,30.611111,0.0,23.444444,74.858483
SL,2020-02-17,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.555556,24.944444,31.5,0.0,22.222222,68.743564
SL,2020-02-18,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.555556,24.25,32.5,0.0,22.666667,70.50864
SL,2020-02-19,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.194444,25.194444,31.5,0.0,23.166667,74.218463
SL,2020-02-20,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.555556,25.0,31.5,0.0,21.888889,67.474267
SL,2020-02-21,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.194444,24.944444,32.555556,0.0,21.861111,65.126769
SL,2020-02-22,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.638889,25.555556,31.5,0.0,23.388889,73.33781
SL,2020-02-23,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.5,26.5,31.5,0.0,23.305556,73.624051
SL,2020-02-24,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.472222,23.5,29.5,0.0,23.583333,79.464188
SL,2020-02-25,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.666667,25.361111,31.5,0.0,23.25,72.565128
SL,2020-02-26,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.138889,25.805556,32.0,0.0,24.083333,74.241579
SL,2020-02-27,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.277778,25.388889,30.5,0.0,23.916667,77.270584
SL,2020-02-28,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.972222,24.25,31.5,0.0,22.666667,68.887419
SL,2020-02-29,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.25,24.805556,31.5,0.0,22.888889,72.834908
SL,2020-03-01,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.166667,25.75,32.0,0.0,22.555556,67.736456
SL,2020-03-02,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.0,24.75,31.5,0.0,22.527778,72.525655
SL,2020-03-03,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.861111,24.25,33.0,0.0,23.527778,73.005871
SL,2020-03-04,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.138889,24.944444,32.0,0.0,23.972222,73.77826
SL,2020-03-05,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.333333,26.0,32.5,0.0,23.361111,70.336067
SL,2020-03-06,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.75,25.388889,31.5,0.0,23.555556,73.651156
SL,2020-03-07,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.0,24.5,32.138889,0.0,23.888889,74.022609
SL,2020-03-08,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29.5,26.444444,32.5,0.0,23.694444,71.028563
SL,2020-03-09,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.611111,26.0,31.0,0.0,22.777778,70.791652
SL,2020-03-10,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.805556,26.611111,32.0,0.0,23.138889,71.60368
SL,2020-03-11,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,27.75,24.0,30.5,0.0,22.527778,73.281424
SL,2020-03-12,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.444444,26.0,31.5,0.0,22.638889,70.874324
SL,2020-03-13,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.888889,26.0,32.0,0.0,23.0,70.562668
SL,2020-03-14,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.703704,23.037037,32.666667,0.0,20.12963,60.756377
SL,2020-03-15,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.666667,24.0,32.0,0.0,22.472222,69.23882
SL,2020-03-16,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,27.833333,25.0,30.5,0.0,22.972222,74.999645
SL,2020-03-17,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,28.333333,25.5,30.5,0.0,23.027778,73.037768
SL,2020-03-18,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.56,28.111111,25.555556,30.75,0.0,22.833333,73.097276
SL,2020-03-19,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.56,28.222222,24.25,31.5,0.0,22.333333,70.440839
SL,2020-03-20,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.11,28.388889,25.444444,31.5,0.0,22.527778,70.633394
SL,2020-03-21,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,19.44,29.25,26.555556,31.5,0.0,22.888889,68.63931
SL,2020-03-22,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,2,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,30.56,27.861111,23.861111,30.25,0.0,23.0,74.913246
SL,2020-03-23,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,2,2,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,36.11,28.166667,22.111111,32.0,0.0,23.222222,74.579716
SL,2020-03-24,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,2,2,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,36.11,29.222222,26.0,31.0,0.0,22.611111,67.601124
SL,2020-03-25,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,2,2,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,36.11,27.027778,21.444444,31.361111,2.54,23.027778,79.040385
SL,2020-03-26,ChIJQ_OrOhgGAQ8RGfcsx83paVM,Q1044,country/SLE,SL,Sierra Leone,SL,SLE,0,0,0,,1,2,,,,,,,,7976985,3981239,3995746,4493849,3319366,1168424,1168424,110.515,0.419,2225885,1867196,1405514,1017050,672894,419133,234025,108809,26479,3941474310,504,0.351,192777,8.5,-12.1,72300,71494,710,54.309,24.8,2.4,78.5,392.263,353.346,324.1,30.5,0.2239,66.402184,33.475037,0,0,2,2,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,36.11,28.861111,22.305556,34.25,0.0,23.083333,71.051656
