location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MU,2022-01-20,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,549,0,98461,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,1,7,-9,-28,-7,4,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,23.75,17.907407,29.819444,29.464,24.25,88.097594
MU,2022-01-21,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,514,0,98975,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-2,8,-13,-26,9,5,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,23.819444,17.296296,30.347222,13.462,24.481481,90.714626
MU,2022-01-22,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,559,0,99534,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,6,18,-16,-26,50,0,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,27.736111,25.638889,30.805556,3.048,24.513889,82.683612
MU,2022-01-23,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,690,0,100224,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,9,15,4,-34,3,0,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,27.805556,25.027778,30.569444,1.524,23.875,79.26446
MU,2022-01-24,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,737,0,100961,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,5,7,-10,-32,-6,4,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,24.875,23.407407,28.097222,4.318,20.638889,77.654399
MU,2022-01-25,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,859,0,101820,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,9,12,4,-29,-6,4,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,25.111111,21.555556,28.458333,1.397,18.0,65.000829
MU,2022-01-26,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,953,0,102773,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,9,13,-1,-27,-1,3,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,24.583333,20.527778,28.013889,0.381,17.458333,64.609497
MU,2022-01-27,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,989,0,103762,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,12,20,-2,-25,-7,3,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,24.666667,20.277778,28.402778,0.0,18.083333,66.979201
MU,2022-01-28,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1040,0,104802,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,13,26,-7,-21,9,3,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,25.75,21.097222,29.152778,0.0,20.208333,71.529591
MU,2022-01-29,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1133,0,105935,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,21,36,-12,-18,50,-3,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,26.791667,23.0,30.277778,0.127,22.291667,76.491662
MU,2022-01-30,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1358,0,107293,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,24,35,11,-28,6,-2,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,26.972222,23.902778,30.097222,0.127,22.125,74.90569
MU,2022-01-31,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1193,0,108486,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,31,40,-2,-25,-10,1,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,26.916667,23.819444,29.708333,1.27,22.013889,74.672761
MU,2022-02-01,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,656,0,109142,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-24,-1,-23,-59,-68,18,0,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,43.52,24.375,19.430556,29.166667,0.169333,22.277778,80.122938
MU,2022-02-02,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1825,0,110967,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-89,-89,-72,-93,-91,33,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,21.055556,18.574074,22.930556,59.520667,24.185185,90.757314
MU,2022-02-03,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1877,0,112844,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-32,-9,-42,-54,-35,13,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,18.236111,15.0,21.847222,97.620667,24.333333,95.033471
MU,2022-02-04,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1726,0,114570,822,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-3,13,-25,-31,3,7,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,21.666667,15.597222,28.125,65.024,24.194444,91.903963
MU,2022-02-05,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1745,19,116315,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,11,25,-25,-25,48,0,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,17.569444,13.75,27.37037,2.032,23.222222,86.767225
MU,2022-02-06,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2220,0,118535,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,16,27,-13,-32,6,1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,26.625,24.097222,29.319444,4.699,22.402778,77.780165
MU,2022-02-07,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2161,0,120696,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,18,22,-8,-13,-7,-1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,25.652778,19.791667,29.708333,1.5875,22.361111,82.326074
MU,2022-02-08,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2049,0,122745,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,15,19,3,-13,-7,-1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,25.680556,23.375,29.013889,2.54,21.805556,79.225279
MU,2022-02-09,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2217,0,124962,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,11,12,-5,-12,-3,-1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,25.319444,21.847222,28.847222,0.254,20.875,76.586584
MU,2022-02-10,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2203,0,127165,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,11,16,-4,-13,-10,-1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,25.527778,22.0,28.75,1.397,20.833333,75.373038
MU,2022-02-11,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2280,0,129445,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,4,12,-13,-11,6,0,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,25.222222,21.75,28.75,0.254,21.527778,80.287976
MU,2022-02-12,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2398,0,131843,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,13,24,-14,-19,46,-1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,26.375,22.583333,29.444444,10.0965,21.833333,76.18559
MU,2022-02-13,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,3027,0,134870,841,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,15,26,1,-31,2,0,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,27.069444,24.347222,30.125,2.286,22.944444,78.296198
MU,2022-02-14,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,3503,37,138373,878,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,32,29,-5,-15,-7,-1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,26.791667,24.833333,29.930556,1.778,23.319444,81.551697
MU,2022-02-15,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,3061,0,141434,878,,0,,0,,316671,2353567,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,10,12,3,-18,-8,1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,25.708333,24.555556,30.055556,1.524,23.180556,86.037805
MU,2022-02-16,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,3054,0,144488,878,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,5,10,-6,-20,-4,1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,26.208333,23.805556,28.472222,0.5715,22.138889,78.925207
MU,2022-02-17,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2885,0,147373,878,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,6,14,-5,-17,-9,1,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,25.902778,23.111111,29.708333,4.5085,22.0,79.41281
MU,2022-02-18,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1759,0,149132,878,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,2,19,-16,-18,6,2,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,26.666667,24.583333,29.125,4.064,21.625,74.575843
MU,2022-02-19,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1043,0,150175,878,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-34,-3,-54,-53,27,9,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,20.611111,14.055556,28.333333,19.304,24.333333,92.85489
MU,2022-02-20,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,3351,17,153526,895,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-78,-82,-71,-86,-59,19,1,2,2,3,0,0,0,2,0,2,,,2,3,2,,0,3,5,47.22,19.0,15.944444,27.592593,60.028667,23.888889,87.816693
MU,2022-02-21,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2936,0,156462,895,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,5,13,-12,-32,-11,7,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,21.472222,16.537037,27.981481,3.979333,23.388889,85.282647
MU,2022-02-22,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2862,0,159324,895,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,11,13,5,-19,-1,0,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,20.430556,14.847222,28.62963,11.176,23.833333,88.165949
MU,2022-02-23,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2422,0,161746,895,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,9,12,6,-17,6,0,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,26.416667,24.333333,29.625,0.635,23.75,85.512483
MU,2022-02-24,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2155,0,163901,895,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,9,16,9,-16,2,0,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,22.861111,14.5,29.194444,1.778,23.055556,85.291238
MU,2022-02-25,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1762,0,165663,895,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,10,22,11,-12,20,0,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,25.888889,22.759259,29.041667,4.5085,23.236111,85.400601
MU,2022-02-26,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1981,9,167644,904,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,19,32,10,-18,48,-3,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,26.833333,23.694444,30.0,4.1275,23.097222,80.153776
MU,2022-02-27,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2152,0,169796,904,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,17,31,24,-26,3,-1,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,25.416667,22.958333,28.055556,3.81,21.819444,80.651852
MU,2022-02-28,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1923,0,171719,904,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,25,34,33,-18,-2,-1,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,26.541667,23.555556,29.805556,5.08,22.5,78.684894
MU,2022-03-01,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2183,0,173902,904,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,-6,3,51,-48,-68,15,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,26.513889,23.319444,29.458333,0.0,22.902778,80.723991
MU,2022-03-02,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,2204,0,176106,904,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,14,23,2,-14,11,-1,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,26.902778,24.0,29.694444,10.033,23.083333,79.695128
MU,2022-03-03,ChIJyXRE-U1QfCERMdBrEcLZA0I,Q1027,country/MUS,MU,Mauritius,MU,MUS,0,1833,0,177939,904,,,,,,,,1271767,627480,644287,749731,515980,626.486,0.79,132886,175164,196809,175108,182090,175349,137990,69213,27158,14180444557,11203,0.626,535828,-20.2,57.5,2040,727,1276,74.416341,21.6,22.0,13.6,188.405,93.506,38.3,22.6,3.5152,2.5331,599.699768,293.04718,9,18,-6,-16,7,0,1,2,2,4,0,0,0,2,0,2,,,2,3,1,,0,3,5,50.0,26.347222,23.375,29.458333,17.7165,23.875,86.595814
