location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd
AM,2022-01-29,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1362,7,4673,367795,8053,2728079,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-01-30,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,3127,3,7890,370922,8056,2735969,32358,1032249,22372,842213,58031,1883413,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-01-31,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,3956,4,9658,374878,8060,2745627,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-01,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,4388,5,9595,379266,8065,2755222,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-02,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,4192,10,8857,383458,8075,2764079,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-03,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,4032,6,8857,387490,8081,2772936,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-04,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,2467,5,6640,389957,8086,2779576,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-05,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1631,11,4803,391588,8097,2784379,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-06,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,2486,5,6807,394074,8102,2791186,21929,1054178,16768,858981,42143,1925556,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-07,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,2811,6,7297,396885,8108,2798483,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-08,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,2842,6,7636,399727,8114,2806119,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-09,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,2676,31,6743,402403,8145,2812862,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-10,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,2402,12,7249,404805,8157,2820111,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-11,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1574,10,5189,406379,8167,2825300,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-12,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,695,19,4245,407074,8186,2829545,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-13,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1307,15,5359,408381,8201,2834904,26226,1080404,13355,872336,46009,1971565,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-14,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1774,28,6630,410155,8229,2841534,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-15,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1723,24,5734,411878,8253,2847268,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-16,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1417,25,5659,413295,8278,2852927,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-17,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1469,30,5879,414764,8308,2858806,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-18,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,700,14,3964,415464,8322,2862770,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-19,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,293,16,3192,415757,8338,2865962,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-20,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,753,16,5588,416510,8354,2871550,0,,24387,896723,21326,1992891,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-21,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,946,24,4759,417456,8378,2876309,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-22,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,764,14,4467,418220,8392,2880776,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-23,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,572,21,4642,418792,8413,2885418,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-24,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,631,20,4183,419423,8433,2889601,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-25,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,270,16,3274,419693,8449,2892875,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-26,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,139,12,2804,419832,8461,2895679,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-27,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,324,17,4076,420156,8478,2899755,20290,1100694,22674,919397,49725,2042616,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-02-28,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,342,15,4020,420498,8493,2903775,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-01,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,259,12,3382,420757,8505,2907157,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-02,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,251,11,3847,421008,8516,2911004,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-03,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,218,12,3014,421226,8528,2914018,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-04,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,115,8,3422,421341,8536,2917440,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-05,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,60,12,2598,421401,8548,2920038,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-06,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,140,4,2803,421541,8552,2922841,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-07,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,51,8,2803,421592,8560,2925644,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-08,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,122,3,2769,421714,8563,2928413,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-09,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,128,5,2759,421842,8568,2931172,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-10,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,111,2,2939,421953,8570,2934111,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-11,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,51,2,2022,422004,8572,2936133,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-12,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,17,4,1432,422021,8576,2937565,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-13,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,55,3,2170,422076,8579,2939735,12778,1113472,29381,948778,46346,2088962,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-14,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,79,8,3193,422155,8587,2942928,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-15,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,47,2,2480,422202,8589,2945408,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-16,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,52,3,2396,422254,8592,2947804,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-17,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,32,1,2416,422286,8593,2950220,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-18,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,21,2,1709,422307,8595,2951929,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-19,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,21,3,1752,422328,8598,2953681,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-20,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,26,3,2258,422354,8601,2955939,5202,1118674,10338,959116,18070,2107032,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-21,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,28,2,2481,422382,8603,2958420,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-22,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,19,1,2231,422401,8604,2960651,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-23,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,22,3,2430,422423,8607,2963081,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-24,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,21,1,2608,422444,8608,2965689,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-25,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,14,2,1790,422458,8610,2967479,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-26,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,10,0,2397,422468,8610,2969876,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-27,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,16,1,2416,422484,8611,2972292,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-28,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,14,0,1998,422498,8611,2974290,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2022-03-29,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,21,2,2024,422519,8613,2976314,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
