location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GL,2022-01-09,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,476,1,5472,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-10,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,524,0,5996,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-11,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,457,0,6453,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-12,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,630,0,7083,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-13,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,7083,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-14,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,463,0,7546,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-15,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,7546,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-16,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,479,0,8025,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-17,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,765,0,8790,2,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-18,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,224,2,9014,4,541,41010,171,38260,712,79270,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-19,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,242,0,9256,4,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-20,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,151,0,9407,4,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-21,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,78,0,9485,4,112,41122,48,38308,160,79430,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-22,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,9485,4,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-23,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,338,0,9823,4,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-24,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,205,0,10028,4,26,41148,22,38330,48,79478,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,1,4,0,0,,,2,3,1,,0,2,5,42.59,,,,,,
GL,2022-01-25,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,129,1,10157,5,9,41157,0,38330,9,79487,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,37.04,,,,,,
GL,2022-01-26,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,202,0,10359,5,9,41166,11,38341,20,79507,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-01-27,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,174,0,10533,5,8,41174,6,38347,14,79521,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-01-28,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,94,0,10627,5,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-01-29,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,35,0,10662,5,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-01-30,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,45,1,10707,6,9,41183,9,38356,18,79539,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-01-31,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,114,0,10821,6,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-02-01,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,104,0,10925,6,5,41188,5,38361,10,79549,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-02-02,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,100,0,11025,6,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-02-03,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,52,0,11077,6,13,41201,0,38361,13,79562,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,38.89,,,,,,
GL,2022-02-04,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11077,6,0,41201,15,38376,15,79577,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-05,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11077,6,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-06,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,199,1,11276,7,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-07,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,25,0,11301,7,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-08,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,33,0,11334,7,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-09,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,76,0,11410,7,19,41220,62,38438,81,79658,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-10,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,19,0,11429,7,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-11,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11429,7,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-12,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11429,7,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-13,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,31,2,11460,9,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-14,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,40,1,11500,10,9,41229,36,38474,45,79703,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-15,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,48,0,11548,10,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-16,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,18,1,11566,11,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-17,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,49,1,11615,12,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-18,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11615,12,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-19,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11615,12,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-20,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,30,1,11645,13,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-21,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,3,11645,16,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-22,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,44,2,11689,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-23,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,26,0,11715,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-24,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,10,0,11725,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-25,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11725,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-26,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11725,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-27,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,22,0,11747,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-02-28,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,12,0,11759,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-01,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,19,0,11778,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-02,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,28,0,11806,18,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-03,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,4,2,11810,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-04,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11810,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-05,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11810,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-06,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,15,0,11825,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-07,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,7,0,11832,20,14,41243,28,38502,42,79745,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-08,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,17,0,11849,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-09,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,7,0,11856,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,2,5,33.33,,,,,,
GL,2022-03-10,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,23,0,11879,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,1,5,33.33,,,,,,
GL,2022-03-11,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11879,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,1,5,33.33,,,,,,
GL,2022-03-12,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,11879,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,1,5,33.33,,,,,,
GL,2022-03-13,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,16,0,11895,20,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,0,0,0,1,0,4,0,0,,,2,3,1,,0,1,5,33.33,,,,,,
