location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BW,2021-03-30,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,40878,591,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,23,58,16,39,-10,0,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,2,2,62.04,23.0,17.111111,28.055556,0.0,16.027778,64.863828
BW,2021-03-31,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,40878,591,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,30,72,19,40,-12,-1,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,2,2,62.04,23.666667,16.611111,30.111111,0.0,12.222222,48.704849
BW,2021-04-01,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,832,25,,41710,616,942561,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,36,80,19,51,-12,-1,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,2,2,62.04,25.138889,15.944444,30.25,0.0,13.111111,47.724359
BW,2021-04-02,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,41710,616,,12945,12945,,,12945,12945,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-11,47,22,3,-72,14,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,2,2,62.04,25.888889,14.694444,32.138889,0.0,11.0,39.779106
BW,2021-04-03,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,41710,616,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,4,43,25,12,-27,2,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,2,2,62.04,23.944444,14.25,33.055556,0.0,13.583333,52.395688
BW,2021-04-04,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,964,20,,42674,636,944985,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,1,41,36,2,-12,3,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,2,2,62.04,25.611111,16.75,33.555556,0.127,16.0,55.489868
BW,2021-04-05,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,42674,636,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-11,27,21,1,-76,13,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,2,2,62.04,26.111111,14.925926,32.666667,0.0,14.722222,50.024896
BW,2021-04-06,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,42674,636,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,13,45,15,35,-10,1,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,3,1,62.04,25.055556,16.694444,32.861111,0.0,14.805556,53.439858
BW,2021-04-07,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,42674,636,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,14,47,14,32,-11,1,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,3,1,62.04,22.638889,16.444444,31.361111,0.0,15.027778,62.63803
BW,2021-04-08,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,770,27,,43444,663,958802,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,13,48,7,41,-7,1,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,3,1,62.04,22.888889,14.0,29.944444,0.0,11.111111,47.432462
BW,2021-04-09,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,43444,663,,4863,17808,,,4863,17808,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,8,62,14,46,-4,2,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,3,1,62.04,23.444444,13.805556,30.888889,0.0,9.583333,41.466437
BW,2021-04-10,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,43444,663,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,17,53,29,36,5,-1,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,3,1,62.04,23.944444,14.75,30.888889,0.0,11.305556,45.142728
BW,2021-04-11,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,631,8,,44075,671,969789,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,10,56,28,25,1,3,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,3,1,62.04,24.574074,14.537037,30.481481,0.0,11.12963,42.980722
BW,2021-04-12,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,44075,671,,7232,25040,,,7232,25040,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,11,41,14,39,-8,1,1,1,2,4,0,2,2,1,0,0,0,0,2,2,2,0,0,3,1,62.04,22.555556,14.75,31.111111,0.0,10.666667,47.321415
BW,2021-04-13,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,44075,671,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,10,39,13,33,-9,2,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,24.166667,14.555556,31.305556,0.0,10.222222,41.663804
BW,2021-04-14,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,44075,671,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,10,41,8,35,-10,2,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,25.444444,12.861111,31.0,0.0,8.472222,34.748572
BW,2021-04-15,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,627,13,,44702,684,976728,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,8,41,9,31,-7,2,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,23.833333,11.75,32.138889,0.0,6.972222,33.908678
BW,2021-04-16,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,44702,684,,11612,36652,,,11612,36652,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,5,60,20,34,-2,2,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,23.5,17.0,32.0,0.0,8.777778,39.079387
BW,2021-04-17,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,44702,684,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,12,46,29,32,5,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,21.722222,16.944444,26.75,0.0,11.777778,53.300266
BW,2021-04-18,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,1153,7,,45855,691,982095,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,5,51,30,26,5,4,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,20.194444,11.305556,27.305556,0.0,8.833333,48.091701
BW,2021-04-19,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,45855,691,,4960,41612,,,4960,41612,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,10,41,14,37,-7,2,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,20.722222,9.333333,26.740741,0.0,6.666667,40.294967
BW,2021-04-20,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,45855,691,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,16,51,12,39,-8,3,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,18.944444,10.055556,26.944444,0.0,6.277778,43.640282
BW,2021-04-21,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,45855,691,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,17,55,11,38,-8,2,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,19.583333,11.194444,27.305556,0.0,8.388889,48.385683
BW,2021-04-22,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,3213,11,,49068,702,992876,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,23,63,15,45,-4,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,20.388889,12.0,28.0,0.0,9.444444,49.417799
BW,2021-04-23,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,49068,702,,5548,47160,,,5548,47160,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,26,92,29,58,-3,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.805556,11.888889,29.194444,0.0,7.527778,38.162502
BW,2021-04-24,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,49068,702,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,37,81,37,65,8,-4,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.0,11.638889,30.388889,0.0,6.0,35.912694
BW,2021-04-25,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,341,10,,49409,712,999041,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,28,83,41,44,5,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,21.166667,9.944444,29.388889,0.0,6.75,40.042444
BW,2021-04-26,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,49409,712,,1251,48411,,,1251,48411,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,31,70,22,63,-10,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,21.944444,11.305556,31.305556,0.0,7.055556,39.368832
BW,2021-04-27,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,49409,712,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,29,67,24,54,-10,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.555556,11.0,32.0,0.0,12.555556,53.205683
BW,2021-04-28,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,49409,712,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,37,80,20,57,-12,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.888889,19.0,31.0,0.0,17.111111,69.924967
BW,2021-04-29,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,924,12,,50333,724,1036708,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,37,83,23,67,-9,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,23.444444,15.0,31.0,0.0,16.833333,66.43615
BW,2021-04-30,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,50333,724,,1471,49882,,,1471,49882,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,36,104,28,80,-8,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.777778,16.0,30.0,0.0,16.444444,67.481409
BW,2021-05-01,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,50333,724,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,43,91,45,83,-12,-5,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,23.388889,17.0,29.0,0.0,13.0,52.081557
BW,2021-05-02,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,50333,724,1086267,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,31,83,43,55,-3,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,21.833333,14.0,27.0,0.0,13.722222,59.99681
BW,2021-05-03,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,50333,724,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,15,60,34,45,-68,10,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,19.611111,14.0,25.0,0.0,10.055556,54.023967
BW,2021-05-04,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,50333,724,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,34,77,23,76,-8,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,19.277778,13.0,26.0,0.0,10.166667,55.56641
BW,2021-05-05,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,50333,724,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,33,74,21,69,-10,-1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,21.166667,9.0,28.0,0.0,10.0,48.895737
BW,2021-05-06,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,1205,27,,51538,751,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,29,70,21,67,-5,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,23.111111,14.0,28.0,0.0,10.666667,45.409646
BW,2021-05-07,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,51538,751,,3493,53375,,,3493,53375,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,23,84,29,66,-1,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,23.166667,14.0,29.0,0.0,10.888889,45.931056
BW,2021-05-08,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,51538,751,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,31,74,45,67,11,-2,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.555556,13.0,30.0,0.0,10.111111,45.256084
BW,2021-05-09,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,624,10,,52162,761,1089391,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,34,86,50,62,10,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.055556,15.0,29.0,0.0,5.777778,34.746024
BW,2021-05-10,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,52162,761,,2726,56101,,,2726,56101,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,27,66,30,70,-6,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,18.777778,10.0,28.0,0.0,4.277778,38.31898
BW,2021-05-11,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,52162,761,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,24,60,31,48,-4,1,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,22.083333,15.138889,27.944444,0.0,7.305556,38.81745
BW,2021-05-12,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,52162,761,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,27,65,22,51,-6,0,1,1,2,4,0,2,2,1,1,0,0,0,2,2,2,0,0,3,1,62.04,18.694444,11.305556,27.444444,0.0,6.611111,45.404362
