location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
BT,2022-01-31,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,190,0,13437,5393,4,1460552,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,3,2,2,1,2,,,2,3,2,,0,4,5,78.7,11.166667,3.626984,16.904762,0.290286,,4.587302,64.48561
BT,2022-02-01,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,139,0,8343,5532,4,1468895,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,8.712963,2.231481,13.083333,0.3556,,3.166667,69.71856
BT,2022-02-02,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,188,0,7213,5720,4,1476108,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,10.079365,3.84127,14.333333,2.612571,,4.793651,70.360058
BT,2022-02-03,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,214,0,5274,5934,4,1481382,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,10.992063,3.769841,15.603175,0.084667,,5.65873,70.250759
BT,2022-02-04,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,158,0,6749,6092,4,1488131,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,8.380952,5.68254,10.753968,4.826,,5.698413,84.22452
BT,2022-02-05,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,208,0,5173,6300,4,1493304,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,7.809524,3.904762,11.428571,23.283333,10.16,5.420635,84.723459
BT,2022-02-06,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,159,0,6353,6459,4,1499657,205,594185,443,571194,21768,1457542,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,8.212963,0.101852,13.740741,1.989667,,2.462963,67.64128
BT,2022-02-07,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,189,0,5877,6648,4,1505534,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,10.246032,2.587302,15.222222,0.0,,5.047619,70.549512
BT,2022-02-08,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,131,1,11476,6779,5,1517010,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,11.039683,4.444444,15.190476,1.016,,5.579365,69.967936
BT,2022-02-09,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,185,0,14396,6964,5,1531406,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,11.428571,4.198413,15.97619,1.016,,5.388889,67.430918
BT,2022-02-10,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,235,0,14363,7199,5,1545769,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,11.357143,4.65873,15.626984,0.362857,,5.944444,70.212105
BT,2022-02-11,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,230,0,19512,7429,5,1565281,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,11.634921,6.039683,15.825397,2.721429,,5.769841,68.118316
BT,2022-02-12,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,237,0,11586,7666,5,1576867,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,11.468254,3.34127,17.126984,0.0,,3.047619,57.848104
BT,2022-02-13,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,250,0,11905,7916,5,1588772,687,594872,1231,572425,50306,1507848,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,12.039683,2.484127,17.690476,0.0,,4.666667,61.676223
BT,2022-02-14,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,381,0,12737,8297,5,1601509,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,12.046296,1.925926,18.185185,0.0,,3.731481,57.582456
BT,2022-02-15,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,386,0,10274,8683,5,1611783,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,13.801587,3.190476,19.960317,0.0,,4.134921,52.313471
BT,2022-02-16,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,527,0,12532,9210,5,1624315,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,13.492063,4.230159,19.031746,0.0,,4.626984,55.620261
BT,2022-02-17,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,347,0,10443,9557,5,1634758,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,13.81746,5.087302,18.5,1.016,,5.809524,59.58333
BT,2022-02-18,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,521,1,10074,10078,6,1644832,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,13.746032,5.492063,18.666667,0.290286,,6.34127,62.066164
BT,2022-02-19,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,34,0,8094,10112,6,1652926,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,13.896825,5.261905,19.087302,0.036286,,5.396825,57.421091
BT,2022-02-20,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,84,0,1056,10196,6,1653982,1547,596419,2104,574529,76615,1584463,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,12.420635,5.031746,17.373016,1.27,,4.333333,59.249343
BT,2022-02-21,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,318,0,3235,10514,6,1657217,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,75.46,9.857143,3.992063,13.809524,1.632857,,4.388889,68.842728
BT,2022-02-22,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,496,0,10440,11010,6,1667657,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,12.555556,3.801587,17.373016,0.762,,4.436508,58.360889
BT,2022-02-23,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,359,0,7897,11369,6,1675554,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,13.174603,3.873016,18.666667,0.0,,5.253968,59.116631
BT,2022-02-24,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,451,0,13746,11820,6,1689300,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,14.293651,5.809524,19.134921,0.0,,6.746032,61.035734
BT,2022-02-25,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,374,0,9359,12194,6,1698659,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,13.055556,7.134921,18.507937,1.016,,6.412698,64.117074
BT,2022-02-26,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,508,0,13010,12702,6,1711669,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,13.896825,6.746032,18.579365,4.862286,,7.611111,65.92523
BT,2022-02-27,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,435,0,,13137,6,,149,596568,207,574736,8189,1592652,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,14.555556,6.698413,19.428571,0.725714,,7.904762,64.822745
BT,2022-02-28,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,398,0,,13535,6,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,15.222222,7.452381,20.063492,0.036286,,7.531746,60.425807
BT,2022-03-01,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,311,0,,13846,6,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,15.269841,6.888889,20.452381,0.0,,7.468254,59.754087
BT,2022-03-02,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,274,0,,14120,6,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,15.904762,7.936508,20.722222,0.290286,,8.738095,63.089443
BT,2022-03-03,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,331,0,,14451,6,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,16.277778,7.714286,21.920635,0.0,,8.579365,61.025934
BT,2022-03-04,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,347,1,,14798,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,17.246032,7.952381,22.111111,1.415143,,7.412698,53.062506
BT,2022-03-05,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,321,0,,15119,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,1,3,2,4,2,3,2,2,1,2,,,2,3,2,,0,4,5,73.61,15.768519,6.62963,21.666667,0.0,,4.759259,49.303882
BT,2022-03-06,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,441,0,,15560,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,17.611111,8.34127,22.920635,0.0,,7.142857,51.606995
BT,2022-03-07,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,386,0,,15946,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,18.15873,7.777778,24.706349,0.0,,6.47619,46.573761
BT,2022-03-08,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,331,0,,16277,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,18.952381,8.777778,24.912698,0.0,,7.214286,46.948609
BT,2022-03-09,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,389,0,,16666,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,19.119048,9.642857,25.674603,0.0,,8.81746,51.618723
BT,2022-03-10,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,484,0,,17150,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,19.698413,9.571429,26.436508,0.0,,8.206349,47.43523
BT,2022-03-11,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,470,0,,17620,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,18.851852,8.953704,24.898148,0.0,,7.287037,47.769943
BT,2022-03-12,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,1032,0,,18652,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,17.398148,9.101852,23.759259,0.0,,7.648148,53.053551
BT,2022-03-13,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,783,0,,19435,7,,86085,682653,2585,577321,145625,1738277,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,18.046296,9.537037,24.12037,0.0,,9.194444,56.767784
BT,2022-03-14,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,681,0,,20116,7,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,19.25,11.722222,25.787037,0.0,,9.194444,52.412131
BT,2022-03-15,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,606,2,,20722,9,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,19.685185,11.240741,25.851852,0.0,,9.148148,50.84326
BT,2022-03-16,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,588,0,,21310,9,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,18.935185,10.944444,25.694444,0.0,,9.907407,57.005336
BT,2022-03-17,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,350,0,,21660,9,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,21.285714,12.198413,27.849206,0.0,,11.380952,53.543669
BT,2022-03-18,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,344,0,,22004,9,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,21.990741,12.138889,28.388889,0.0,,10.583333,49.275029
BT,2022-03-19,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,381,0,,22385,9,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,2,2,2,0,2,1,2,2,1,2,,,2,3,2,,0,4,5,68.52,22.357143,13.309524,28.579365,0.0,,12.198413,53.300984
