location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PE,2021-02-23,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7254,650,1320634,120509,7381274,14951,112,2095,27250,260296,,,27250,260296,73,362,1322,1642,1398,1128,739,380,183,27,35868,67705,234142,291604,252404,204765,131561,68492,28602,5196,1,3,7,24,59,111,184,144,99,18,499,405,1407,3740,9401,19693,31068,29694,19621,4979,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3710,3544,682335,638299,419,231,77530,42978,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-51,-23,-42,-53,-40,20,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,25.455556,21.6,29.0,0.0,20.2,73.056422
PE,2021-02-24,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7744,679,1328378,121188,7435218,15053,105,2121,22884,283180,,,22884,283180,94,352,1354,1739,1547,1217,793,422,185,38,35962,68057,235496,293343,253951,205982,132354,68914,28787,5234,0,1,8,27,62,124,173,161,95,28,499,406,1415,3767,9463,19817,31241,29855,19716,5007,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4046,3698,686381,641997,435,244,77965,43222,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-50,-24,-43,-54,-39,21,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,26.422222,22.4,29.4,0.0,20.355556,69.947034
PE,2021-02-25,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7576,677,1335954,121865,7489096,14665,110,2130,15808,298988,,,15808,298988,101,370,1382,1731,1573,1176,703,368,143,27,36063,68427,236878,295074,255524,207158,133057,69282,28930,5261,2,2,11,22,59,130,169,152,105,25,501,408,1426,3789,9522,19947,31410,30007,19821,5032,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3934,3642,690315,645639,443,234,78408,43456,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-51,-22,-43,-53,-39,21,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,24.555556,21.722222,27.444444,0.508,20.188889,76.708245
PE,2021-02-26,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7851,679,1343805,122544,7541959,14492,117,2119,15634,314622,,,15634,314622,68,373,1388,1809,1586,1201,813,407,185,19,36131,68800,238266,296883,257110,208359,133870,69689,29115,5280,1,2,8,26,43,120,184,167,99,29,502,410,1434,3815,9565,20067,31594,30174,19920,5061,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3958,3893,694273,649532,429,250,78837,43706,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-51,-21,-42,-53,-37,21,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,27.3,21.6,31.322222,0.0,19.877778,65.060236
PE,2021-02-27,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,5841,695,1349646,123239,7584699,,,,6767,321389,,,6767,321389,71,314,1037,1334,1087,931,614,312,117,21,36202,69114,239303,298217,258197,209290,134484,70001,29232,5301,1,4,8,28,68,118,163,167,111,27,503,414,1442,3843,9633,20185,31757,30341,20031,5088,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2981,2860,697254,652392,444,251,79281,43957,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-47,-14,-40,-47,-23,15,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,24.511111,21.2,27.477778,0.0,20.177778,77.20101
PE,2021-02-28,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,2662,667,1352308,123906,7604514,15111,114,2150,1000,322389,,,1000,322389,29,139,484,588,480,459,283,128,56,15,36231,69253,239787,298805,258677,209749,134767,70129,29288,5316,0,1,6,23,72,124,166,157,92,26,503,415,1448,3866,9705,20309,31923,30498,20123,5114,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1322,1340,698576,653732,409,258,79690,44215,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-66,-41,-58,-66,-32,20,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,24.333333,21.0,27.5,30.988,18.083333,68.529125
PE,2021-03-01,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7291,733,1359599,124639,7648496,15040,122,2153,9286,331675,,,9286,331675,71,359,1378,1673,1446,1119,724,362,130,28,36302,69612,241165,300478,260123,210868,135491,70491,29418,5344,0,0,9,24,63,120,188,178,122,29,503,415,1457,3890,9768,20429,32111,30676,20245,5143,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3798,3493,702374,657225,462,271,80152,44486,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-36,-14,-34,-43,-34,16,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,25.566667,22.0,29.344444,12.361333,20.333333,73.084882
PE,2021-03-02,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6892,690,1366491,125329,7701919,15221,134,2140,7140,338815,,2147,9287,340962,93,368,1298,1615,1299,1036,625,353,182,23,36395,69980,242463,302093,261422,211904,136116,70844,29600,5367,0,1,9,23,63,107,173,180,109,25,503,416,1466,3913,9831,20536,32284,30856,20354,5168,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3557,3335,705931,660560,453,237,80605,44723,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-37,-14,-35,-44,-35,16,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,25.255556,22.2,28.255556,5.588,19.966667,73.065509
PE,2021-03-03,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6886,706,1373377,126035,7757176,15301,120,2153,6375,345190,12063,14210,18438,359400,92,380,1289,1494,1373,1045,663,342,166,40,36487,70360,243752,303587,262795,212949,136779,71186,29766,5407,1,2,10,30,80,114,161,158,112,38,504,418,1476,3943,9911,20650,32445,31014,20466,5206,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3576,3310,709507,663870,454,252,81059,44975,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-38,-16,-36,-45,-34,17,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,25.009259,20.833333,28.731481,0.169333,18.731481,68.62947
PE,2021-03-04,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6723,670,1380100,126705,7812832,,,,3786,348976,29252,43462,33038,392438,76,364,1299,1610,1267,945,680,344,117,21,36563,70724,245051,305197,264062,213894,137459,71530,29883,5428,1,2,9,22,61,119,158,162,110,26,505,420,1485,3965,9972,20769,32603,31176,20576,5232,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3415,3308,712922,667178,437,233,81496,45208,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-40,-16,-36,-45,-35,17,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,25.811111,21.6,28.844444,0.0,19.9,70.951165
PE,2021-03-05,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7320,665,1387420,127370,7868298,14793,125,2149,4628,353604,32345,75807,36973,429411,102,397,1397,1714,1331,1128,701,350,162,37,36665,71121,246448,306911,265393,215022,138160,71880,30045,5465,2,2,3,28,51,100,185,161,104,29,507,422,1488,3993,10023,20869,32788,31337,20680,5261,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3773,3547,716695,670725,414,251,81910,45459,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-40,-14,-36,-44,-33,17,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,26.611111,22.6,30.4,0.6096,20.311111,69.24979
PE,2021-03-06,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6589,630,1394009,128000,7917284,,,,3031,356635,17013,92820,20044,449455,88,360,1178,1453,1268,1045,674,334,163,26,36753,71481,247626,308364,266661,216067,138834,72214,30208,5491,3,1,3,21,53,110,154,158,98,29,510,423,1491,4014,10076,20979,32942,31495,20778,5290,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3335,3254,720030,673979,396,234,82306,45693,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-33,-5,-29,-35,-18,10,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,25.866667,22.6,28.0,0.4064,20.044444,70.76571
PE,2021-03-07,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,2706,595,1396715,128595,7940435,14353,120,2184,143,356778,2478,95298,2621,452076,42,135,483,576,508,427,272,175,78,9,36795,71616,248109,308940,267169,216494,139106,72389,30286,5500,1,1,3,19,55,85,148,150,99,34,511,424,1494,4033,10131,21064,33090,31645,20877,5324,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1407,1299,721437,675278,364,231,82670,45924,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-79,-76,-72,-79,-51,25,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,25.694444,21.5,28.5,0.0,18.194444,63.573269
PE,2021-03-08,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7711,667,1404426,129262,7986252,,,,17977,374755,12691,107989,30668,482744,81,438,1434,1737,1474,1188,796,391,144,28,36876,72054,249543,310677,268643,217682,139902,72780,30430,5528,0,2,4,18,65,126,175,139,108,30,511,426,1498,4051,10196,21190,33265,31784,20985,5354,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3965,3746,725402,679024,444,223,83114,46147,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-32,-10,-30,-41,-33,15,2,3,2,4,2,3,2,3,1,1,0,0,2,1,2,0,0,4,1,86.11,26.422222,21.8,29.4,0.0,20.5,71.088295
PE,2021-03-09,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7366,684,1411792,129946,8046193,14854,122,2192,19606,394361,7524,115513,27130,509874,89,413,1430,1675,1381,1099,728,360,165,26,36965,72467,250973,312352,270024,218781,140630,73140,30595,5554,2,0,4,29,48,121,188,163,102,27,513,426,1502,4080,10244,21311,33453,31947,21087,5381,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3794,3572,729196,682596,429,255,83543,46402,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-38,-15,-35,-43,-35,17,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,26.6,22.8,29.444444,0.0,20.322222,69.040983
PE,2021-03-10,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7396,622,1419188,130568,8105930,14941,119,2204,12963,407324,5089,120602,18052,527926,101,432,1398,1640,1421,1138,715,385,140,26,37066,72899,252371,313992,271445,219919,141345,73525,30735,5580,2,1,6,14,60,106,170,133,112,18,515,427,1508,4094,10304,21417,33623,32080,21199,5399,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3765,3631,732961,686227,412,210,83955,46612,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-38,-16,-35,-44,-34,17,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,23.922222,20.4,27.6,0.8128,19.422222,76.05778
PE,2021-03-11,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7623,660,1426811,131228,8172738,14755,121,2201,8564,415888,5914,126516,14478,542404,96,383,1413,1758,1442,1099,772,435,197,28,37162,73282,253784,315750,272887,221018,142117,73960,30932,5608,2,2,8,29,65,100,168,154,110,22,517,429,1516,4123,10369,21517,33791,32234,21309,5421,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3880,3743,736841,689970,415,245,84370,46857,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-40,-16,-35,-44,-34,17,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,26.777778,22.2,30.2,0.0,19.766667,66.349655
PE,2021-03-12,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6609,624,1433420,131852,8234401,14610,114,2212,8754,424642,17780,144296,26534,568938,91,368,1243,1434,1244,1008,658,368,162,32,37253,73650,255027,317184,274131,222026,142775,74328,31094,5640,7,1,11,28,58,106,156,144,91,22,524,430,1527,4151,10427,21623,33947,32378,21400,5443,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3305,3304,740146,693274,410,214,84780,47071,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-40,-15,-35,-44,-32,17,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,26.811111,23.0,29.6,0.0,20.466667,68.373281
PE,2021-03-13,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,5047,650,1438467,132502,8284625,14016,109,2169,6219,430861,29528,173824,35747,604685,56,298,939,1137,950,753,505,282,107,19,37309,73948,255966,318321,275081,222779,143280,74610,31201,5659,0,2,9,27,70,122,144,142,113,21,524,432,1536,4178,10497,21745,34091,32520,21513,5464,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2469,2577,742615,695851,411,239,85191,47310,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-32,-4,-28,-33,-17,10,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,24.155556,20.6,27.6,0.0,19.866667,78.098857
PE,2021-03-14,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,3698,638,1442165,133140,8329451,,,,722,431583,2718,176542,3440,608125,65,207,671,836,740,479,371,206,100,23,37374,74155,256637,319157,275821,223258,143651,74816,31301,5682,1,2,4,29,54,117,164,148,96,23,525,434,1540,4207,10551,21862,34255,32668,21609,5487,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1970,1728,744585,697579,385,253,85576,47563,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-77,-73,-68,-76,-48,24,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,23.888889,20.5,27.194444,0.254,18.5,72.310378
PE,2021-03-15,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,9468,678,1451633,133818,8395433,,,,18163,449746,29832,206374,47995,656120,121,512,1793,2163,1860,1379,916,492,191,41,37495,74667,258430,321320,277681,224637,144567,75308,31492,5723,5,3,3,23,68,110,185,166,95,20,530,437,1543,4230,10619,21972,34440,32834,21704,5507,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4915,4553,749500,702132,418,260,85994,47823,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-35,-9,-32,-42,-32,15,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,26.111111,21.6,29.1,0.0,20.455556,71.43401
PE,2021-03-16,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7846,668,1459479,134486,8466183,14467,110,2236,22668,472414,24964,231338,47632,703752,81,427,1529,1847,1446,1137,757,419,164,38,37576,75094,259959,323167,279127,225774,145324,75727,31656,5761,2,1,6,39,60,109,166,157,108,20,532,438,1549,4269,10679,22081,34606,32991,21812,5527,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4077,3769,753577,705901,435,233,86429,48056,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-39,-15,-36,-47,-34,17,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,24.033333,21.8,25.8,10.6172,20.244444,79.953155
PE,2021-03-17,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,7704,664,1467183,135150,8529823,14832,113,2251,22418,494832,24452,255790,46870,750622,80,442,1409,1788,1469,1107,772,407,199,30,37656,75536,261368,324955,280596,226881,146096,76134,31855,5791,0,2,5,17,63,102,175,164,106,30,532,440,1554,4286,10742,22183,34781,33155,21918,5557,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3959,3745,757536,709646,403,261,86832,48317,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-40,-17,-37,-49,-33,18,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,26.022222,21.8,29.0,4.826,20.011111,70.529045
PE,2021-03-18,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,8169,698,1475352,135848,8592274,,,,26215,521047,16637,272427,42852,793474,107,461,1573,1935,1462,1191,798,425,181,36,37763,75997,262941,326890,282058,228072,146894,76559,32036,5827,0,2,7,24,77,105,184,149,109,41,532,442,1561,4310,10819,22288,34965,33304,22027,5598,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4128,4041,761664,713687,441,257,87273,48574,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-41,-17,-38,-50,-33,19,2,3,2,4,2,3,2,2,1,1,0,0,2,1,2,0,0,4,2,83.33,27.3,23.6,30.0,0.0,20.044444,65.294207
