location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
YE,2022-05-07,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,90,131,136,50,18,14,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,34.0,24.0,42.0,0.0,2.222222,13.48824
YE,2022-05-08,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,99,138,191,54,35,12,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,34.222222,24.611111,42.0,0.0,4.277778,15.403375
YE,2022-05-09,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,115,143,224,60,52,12,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,34.111111,27.5,41.0,0.0,6.888889,18.573414
YE,2022-05-10,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,112,153,221,66,55,12,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,33.388889,25.5,41.111111,0.0,5.055556,17.038237
YE,2022-05-11,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,6047,663004,6834,425619,6834,828687,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,108,146,210,61,49,12,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,33.611111,24.777778,40.0,0.0,1.888889,13.460828
YE,2022-05-12,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,109,137,215,68,62,12,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,33.944444,25.777778,41.0,0.0,0.888889,12.298198
YE,2022-05-13,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,109,149,208,63,64,12,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,31.833333,22.388889,39.0,0.0,-2.055556,11.174837
YE,2022-05-14,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,106,151,137,70,65,11,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,30.277778,21.0,38.0,0.0,-1.833333,12.412877
YE,2022-05-15,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,110,153,198,73,66,11,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,28.777778,19.277778,37.0,0.0,-3.611111,11.862238
YE,2022-05-16,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,122,151,221,77,72,11,0,1,1,0,0,2,0,3,0,0,,,1,1,0,,0,1,3,28.7,29.722222,17.222222,38.0,0.0,-3.611111,11.232307
YE,2022-05-17,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,115,157,219,78,70,12,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,31.0,20.0,38.5,0.0,-0.388889,13.238707
YE,2022-05-18,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,109,150,206,76,61,12,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,31.166667,20.0,39.0,0.0,-0.833333,12.695539
YE,2022-05-19,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,113,147,211,75,73,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,32.166667,21.5,41.0,0.0,0.944444,13.644717
YE,2022-05-20,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,113,156,207,67,69,12,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,33.277778,21.5,42.0,0.0,-2.222222,10.17464
YE,2022-05-21,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,7642,670646,3429,429048,7768,836455,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,112,156,138,75,68,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,33.722222,22.111111,43.0,0.0,-1.5,10.466607
YE,2022-05-22,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,105,147,185,61,36,15,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,33.833333,22.888889,43.0,0.0,-1.388889,10.486964
YE,2022-05-23,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,336937,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,124,154,227,84,76,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,33.166667,22.0,43.0,0.0,-1.277778,10.975023
YE,2022-05-24,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,114,155,216,73,69,12,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,34.5,22.0,43.888889,0.0,-1.277778,10.187046
YE,2022-05-25,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11819,2149,,2148,672794,673,429721,2166,838621,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,113,150,216,80,62,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,33.666667,26.611111,41.0,0.0,3.555556,15.102777
YE,2022-05-26,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,3,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,117,146,217,75,77,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,34.166667,23.0,42.0,0.0,1.5,12.691595
YE,2022-05-27,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,114,156,205,71,73,12,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,35.111111,26.0,43.0,0.0,1.055556,11.664815
YE,2022-05-28,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,115,158,142,82,75,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,35.5,27.0,43.0,0.0,0.111111,10.664421
YE,2022-05-29,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,110,153,193,73,75,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,35.5,27.0,43.0,0.0,0.611111,11.057015
YE,2022-05-30,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,125,152,226,80,82,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,35.555556,25.388889,43.0,0.0,1.055556,11.381726
YE,2022-05-31,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,123,162,222,81,79,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,36.222222,26.777778,43.0,0.0,0.055556,10.20742
YE,2022-06-01,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,121,159,218,85,70,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,37.222222,28.5,43.0,0.0,-1.111111,8.876522
YE,2022-06-02,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,123,154,221,79,82,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,34.888889,28.5,42.0,0.0,-1.555556,9.768275
YE,2022-06-03,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,118,164,207,70,80,12,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,33.166667,25.611111,40.0,0.0,2.722222,14.643562
YE,2022-06-04,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,115,158,139,80,78,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,34.555556,28.277778,41.0,0.0,4.888889,15.77974
YE,2022-06-05,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,106,143,186,67,73,10,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,34.888889,26.611111,42.0,0.0,3.5,14.053714
YE,2022-06-06,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,116,139,217,70,79,10,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,34.444444,23.777778,42.0,0.0,2.222222,13.158302
YE,2022-06-07,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,20174,692968,11683,441404,20620,859241,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,115,150,221,73,78,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,34.5,23.0,42.722222,0.0,1.722222,12.65794
YE,2022-06-08,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,119,151,217,76,73,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,35.055556,25.611111,43.0,0.0,4.888889,15.347963
YE,2022-06-09,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,123,149,221,81,88,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,35.277778,24.277778,44.0,0.0,3.055556,13.329405
YE,2022-06-10,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,117,160,208,63,85,12,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,36.388889,24.0,45.0,0.0,2.0,11.632374
YE,2022-06-11,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,114,157,140,76,85,11,0,1,1,0,0,2,0,2,0,0,,,1,1,0,,,1,3,25.93,35.666667,24.222222,45.0,0.0,-0.388889,10.190089
YE,2022-06-12,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,119,159,201,74,83,11,0,0,1,0,0,2,0,0,0,0,,,0,1,0,,0,0,3,11.11,35.777778,24.611111,45.0,0.0,-0.444444,10.087006
YE,2022-06-13,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,131,155,228,79,90,11,0,0,1,0,0,2,0,0,0,0,,,0,1,0,,0,0,3,11.11,36.5,24.722222,45.0,0.0,1.166667,10.89219
YE,2022-06-14,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11822,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,126,163,227,84,87,12,0,0,1,0,0,2,0,0,0,0,,,0,1,0,,0,0,3,11.11,36.5,28.388889,44.0,0.0,1.388889,11.067282
YE,2022-06-15,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,1,0,11823,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,118,154,208,83,77,12,0,0,1,0,0,2,0,0,0,0,,,0,1,0,,0,0,3,11.11,35.111111,25.0,43.0,0.0,2.277778,12.730601
YE,2022-06-16,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11823,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,125,150,216,78,91,11,0,0,1,0,0,2,0,0,0,0,,,0,1,0,,0,0,3,11.11,36.388889,25.0,43.0,0.0,5.833333,15.22669
YE,2022-06-17,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11823,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,121,161,206,70,86,13,0,0,1,0,0,2,0,0,0,0,,,0,1,0,,0,0,3,11.11,37.833333,33.0,43.0,0.0,4.277778,12.628496
YE,2022-06-18,ChIJX7w0fKzbAxYRrneufjcp8ZI,Q805,country/YEM,YE,Yemen,YE,YEM,0,0,0,11823,2149,,,,,,,,29825968,15024985,14800983,18292399,10869523,2874373,2874373,56.492,0.452,8033408,6750274,5732746,4140438,2362804,1422835,879450,403471,100542,27591261663,968,0.369,305092,15.5,48.0,527970,411287,4703,66.096,18.4,5.4,42.9,219.749,174.558,194.2,30.6,0.7852,72.039467,58.321163,116,156,135,76,84,12,0,0,1,0,0,2,0,0,0,0,,,0,1,0,,0,0,3,11.11,36.722222,28.611111,43.777778,0.0,1.0,10.632279
