location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TO,2021-04-30,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.083333,23.152778,29.027778,34.4805,24.152778,89.234193
TO,2021-05-01,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.180556,24.013889,28.902778,7.196667,23.527778,85.364075
TO,2021-05-02,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.583333,24.0,27.930556,0.931333,20.583333,74.003207
TO,2021-05-03,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.069444,23.5,27.347222,0.169333,19.944444,73.321046
TO,2021-05-04,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,5536,10903,0,1349,5536,12252,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.708333,23.152778,27.652778,0.508,21.930556,79.710521
TO,2021-05-05,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.833333,24.125,28.305556,2.54,23.569444,87.372985
TO,2021-05-06,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.555556,23.125,28.277778,41.402,23.722222,89.692091
TO,2021-05-07,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.361111,23.402778,28.305556,25.992667,22.430556,83.941366
TO,2021-05-08,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.138889,23.472222,27.347222,21.674667,19.0,68.89419
TO,2021-05-09,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.666667,21.75,27.180556,0.508,19.138889,71.626196
TO,2021-05-10,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.5,22.625,26.75,3.725333,20.291667,77.82609
TO,2021-05-11,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,5780,16683,0,1349,5780,18032,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.125,22.291667,26.847222,4.1275,20.347222,74.908944
TO,2021-05-12,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.0,22.902778,27.347222,2.794,20.236111,75.163819
TO,2021-05-13,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.722222,22.291667,27.444444,2.0955,19.736111,74.159337
TO,2021-05-14,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.541667,21.444444,27.347222,1.9685,20.263889,77.493109
TO,2021-05-15,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.166667,21.875,28.125,0.0,23.430556,85.052619
TO,2021-05-16,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.388889,24.319444,28.875,0.0,23.305556,83.284796
TO,2021-05-17,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.5,24.402778,29.027778,0.0,23.472222,83.560617
TO,2021-05-18,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,5680,22363,0,1349,5680,23712,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.097222,24.027778,28.694444,0.592667,23.041667,83.453007
TO,2021-05-19,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.180556,24.25,28.444444,1.27,22.486111,80.259365
TO,2021-05-20,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.25,24.5,28.472222,0.127,23.055556,82.693561
TO,2021-05-21,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.166667,24.527778,28.125,1.439333,24.180556,88.913463
TO,2021-05-22,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,26.027778,24.222222,28.472222,7.027333,24.083333,89.230174
TO,2021-05-23,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.361111,22.847222,29.069444,18.118667,23.513889,89.593908
TO,2021-05-24,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.611111,22.069444,28.833333,4.8895,21.972222,85.35552
TO,2021-05-25,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,3607,25970,0,,2258,25970,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,22.972222,19.5,27.930556,0.338667,20.805556,87.654456
TO,2021-05-26,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,21.569444,19.569444,24.694444,39.962667,20.069444,91.318064
TO,2021-05-27,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.833333,19.847222,25.972222,33.866667,20.694444,83.092735
TO,2021-05-28,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.597222,20.125,27.069444,0.423333,20.305556,82.071844
TO,2021-05-29,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.652778,20.638889,27.319444,0.254,21.625,83.590087
TO,2021-05-30,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.361111,19.902778,28.25,2.455333,23.569444,89.933097
TO,2021-05-31,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.819444,21.75,28.375,14.393333,22.444444,86.764095
TO,2021-06-01,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,2661,28631,0,1349,4010,29980,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,21.736111,20.125,26.097222,8.551333,20.916667,95.138636
TO,2021-06-02,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.041667,20.583333,25.125,63.923333,20.930556,87.98865
TO,2021-06-03,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,22.819444,20.819444,25.194444,21.59,20.472222,86.760632
TO,2021-06-04,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.180556,20.569444,25.305556,4.910667,20.208333,83.746859
TO,2021-06-05,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.458333,20.847222,25.972222,1.27,18.708333,74.966802
TO,2021-06-06,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.388889,21.25,27.152778,0.0,19.430556,74.105186
TO,2021-06-07,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.736111,21.847222,27.625,0.0,22.0,85.032264
TO,2021-06-08,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.416667,19.555556,27.861111,10.16,20.222222,82.578149
TO,2021-06-09,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,22.486111,17.930556,27.222222,0.127,18.180556,77.288841
TO,2021-06-10,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,22.722222,17.208333,26.319444,0.0,17.069444,70.774367
TO,2021-06-11,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.583333,19.777778,26.069444,0.592667,18.763889,74.516627
TO,2021-06-12,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,23.625,21.375,25.430556,2.624667,17.791667,70.039381
TO,2021-06-13,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,24.319444,22.305556,26.472222,0.381,17.902778,67.821305
TO,2021-06-14,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,1,0,1,3,0,2,0,4,0,0,0,0,2,1,1,0,0,0,1,47.22,25.152778,22.763889,27.055556,0.0,20.680556,76.672302
TO,2021-06-15,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,0,1,3,0,2,0,3,0,0,0,0,1,1,1,0,0,0,1,35.19,25.416667,23.0,27.513889,2.6035,21.833333,80.701116
TO,2021-06-16,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,0,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,0,0,1,3,0,2,0,3,0,0,0,0,1,1,1,0,0,0,1,35.19,25.166667,22.875,27.277778,1.651,21.638889,80.961806
