location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MY,2022-01-14,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3346,12,3052,120940,2802263,31762,2729943,43429909,304,427821,2365,204,95,1813,26060460,2376,25698437,240428,60664110,1515,13659468,1786,13435583,251,426,404,419,814,666,396,289,228,83,19,6,311387,325292,645423,589537,355315,248838,161419,66662,20894,2902,0,0,0,0,0,1,3,4,3,0,71,81,706,2310,4347,6093,7526,6131,3751,805,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1689,1657,1579285,1222978,7,4,18269,13552,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-12,17,-3,-29,-5,10,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.227778,21.633333,31.622222,0.1524,19.855556,68.524342
MY,2022-01-15,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3074,19,2828,87874,2805337,31781,2732771,43517783,297,428118,2351,193,90,1038,26061722,959,25699396,170461,60834571,801,13660269,504,13436087,208,203,364,381,687,644,353,306,217,74,16,4,311751,325673,646110,590181,355668,249144,161636,66736,20910,2906,0,0,0,0,0,2,5,4,5,0,71,81,706,2310,4347,6095,7531,6135,3756,805,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1582,1492,1580867,1224470,12,4,18281,13556,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-11,15,3,-23,-3,9,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.672222,21.938889,31.794444,0.0,21.105556,71.870063
MY,2022-01-16,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3010,12,2584,87711,2808347,31793,2735355,43605494,275,428393,2288,187,85,898,26062666,914,25700310,150015,60984586,706,13660975,635,13436722,153,203,350,463,726,612,316,266,165,71,20,4,312101,326136,646836,590793,355984,249410,161801,66807,20930,2910,0,0,1,0,1,2,4,3,3,0,71,81,707,2310,4348,6097,7535,6138,3759,805,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1605,1405,1582472,1225875,7,7,18288,13563,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-10,15,9,-26,-4,8,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.883333,22.605556,31.722222,0.0,22.172222,75.601847
MY,2022-01-17,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,2342,16,2907,143937,2810689,31809,2738262,43749431,270,428663,2079,184,87,2010,26064826,3315,25703625,248169,61232755,1657,13662632,2703,13439425,291,390,280,454,462,440,265,194,155,66,15,3,312381,326590,647298,591233,356249,249604,161956,66873,20945,2913,0,0,0,0,1,2,2,4,4,0,71,81,707,2310,4349,6099,7537,6142,3763,805,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1258,1084,1583730,1226959,9,4,18297,13567,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-9,18,1,-26,-9,9,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.177778,22.961111,31.372222,0.4445,22.3,79.608446
MY,2022-01-18,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3245,9,3093,105366,2813934,31818,2741355,43854797,276,428939,1884,183,84,1083,26065964,1553,25705178,133613,61366368,827,13663459,1167,13440592,219,271,373,687,649,604,324,289,202,86,20,4,312754,327277,647947,591837,356573,249893,162158,66959,20965,2917,0,0,1,0,2,2,4,0,2,1,71,81,708,2310,4351,6101,7541,6142,3765,806,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1621,1624,1585351,1228583,7,5,18304,13572,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-4,27,12,-31,-35,15,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.044444,22.883333,31.027778,14.336889,21.816667,77.726136
MY,2022-01-19,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3229,13,2848,127334,2817163,31831,2744203,43982131,249,429188,1792,162,75,2043,26068409,4696,25709874,273823,61640191,1727,13665186,3819,13444411,259,394,370,712,640,621,337,297,158,64,17,4,313124,327989,648587,592458,356910,250190,162316,67023,20982,2921,0,0,0,1,0,0,6,0,4,0,71,81,708,2311,4351,6101,7547,6142,3769,806,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1703,1526,1587054,1230109,6,5,18310,13577,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-10,15,-11,-31,-5,10,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,25.616667,22.005556,30.672222,5.305778,21.594444,78.572905
MY,2022-01-20,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3764,22,3254,129217,2820927,31853,2747457,44111348,293,429481,1772,160,72,1825,26070380,3621,25713495,253439,61893630,1613,13666799,3038,13447449,175,352,406,781,733,683,447,355,220,91,30,2,313530,328770,649320,593141,357357,250545,162536,67114,21012,2923,0,0,1,1,1,2,4,4,2,1,71,81,709,2312,4352,6103,7551,6146,3771,807,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2036,1728,1589090,1231837,8,8,18318,13585,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-8,16,-10,-31,-4,10,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.161111,21.944444,31.266667,9.4488,22.022222,78.21558
MY,2022-01-21,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,4046,16,2804,102443,2824973,31869,2750261,44213791,375,429856,1991,149,71,1567,26072031,2947,25716442,202249,62095879,1338,13668137,2534,13449983,210,309,386,967,802,744,426,338,240,85,28,1,313916,329737,650122,593885,357783,250883,162776,67199,21040,2924,0,0,0,0,1,3,1,5,0,0,71,81,709,2312,4353,6106,7552,6151,3771,807,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2021,2025,1591111,1233862,8,2,18326,13587,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-8,17,-6,-31,-1,10,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.555556,22.266667,31.672222,0.0508,22.311111,77.798502
MY,2022-01-22,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,4116,14,2858,95131,2829089,31883,2753119,44308922,363,430219,1977,141,62,1061,26073153,806,25717248,160936,62256815,817,13668954,506,13450489,208,186,435,862,822,800,461,381,242,78,15,0,314351,330599,650944,594685,358244,251264,163018,67277,21055,2924,0,0,1,0,0,0,3,2,2,0,71,81,710,2312,4353,6106,7555,6153,3773,807,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2154,1962,1593265,1235824,5,3,18331,13590,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-9,13,-3,-27,0,9,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.044444,22.544444,30.605556,0.5588,22.694444,81.903195
MY,2022-01-23,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3856,9,2814,96406,2832945,31892,2755933,44405328,323,430542,1976,143,53,827,26074077,1116,25718364,134364,62391179,654,13669608,794,13451283,148,199,423,795,792,742,422,334,223,85,21,3,314774,331394,651736,595427,358666,251598,163241,67362,21076,2927,0,0,0,0,1,1,1,4,6,1,71,81,710,2312,4354,6107,7556,6157,3779,808,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1954,1902,1595219,1237726,11,3,18342,13593,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-8,13,0,-29,-1,8,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,25.911111,22.605556,30.55,0.5334,22.561111,82.006101
MY,2022-01-24,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,3214,10,3116,150638,2836159,31902,2759049,44555966,316,430858,1940,146,65,1929,26076240,2976,25721340,208201,62599380,1665,13671273,2357,13453640,221,333,338,686,607,608,371,267,218,78,21,5,315112,332080,652343,596035,359037,251865,163459,67440,21097,2932,0,0,0,1,2,3,3,1,1,1,71,81,710,2313,4356,6110,7559,6158,3780,809,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1657,1557,1596876,1239283,7,5,18349,13598,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-8,16,-11,-31,-5,9,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,25.994444,22.833333,31.105556,3.217333,22.633333,81.861401
MY,2022-01-25,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,4066,16,3559,123851,2840225,31918,2762608,44679817,312,431170,1898,131,65,2203,26078521,2901,25724241,218774,62818154,1964,13673237,2362,13456002,197,409,456,898,782,766,486,341,229,75,17,0,315568,332978,653125,596801,359523,252206,163688,67515,21114,2932,0,0,0,0,0,1,1,2,0,1,71,81,710,2313,4356,6111,7560,6160,3780,810,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2078,1988,1598954,1241271,4,1,18353,13599,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-4,24,-12,-29,-4,8,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,25.855556,22.672222,31.372222,4.713111,22.444444,81.578695
MY,2022-01-26,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,4744,12,3646,141643,2844969,31930,2766254,44821460,456,431626,1922,129,72,1719,26080366,2669,25726910,213327,63031481,1480,13674717,2101,13458103,202,370,482,1022,991,988,572,363,195,82,23,2,316050,334000,654116,597789,360095,252569,163883,67597,21137,2934,0,1,0,0,1,1,3,4,1,1,71,82,710,2313,4357,6112,7563,6164,3781,811,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2531,2213,1601485,1243484,6,6,18359,13605,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-3,26,-9,-28,-4,8,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.227778,22.616667,30.933333,9.9822,22.233333,78.843108
MY,2022-01-27,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,5439,10,4409,120578,2850408,31940,2770663,44942038,434,432060,2002,124,70,1719,26082262,2887,25729797,209822,63241303,1491,13676208,2309,13460412,195,353,544,1471,1150,959,578,384,217,88,22,4,316594,335471,655266,598748,360673,252953,164100,67685,21159,2938,0,0,0,0,1,1,3,4,2,0,71,82,710,2313,4358,6113,7566,6168,3783,811,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2749,2690,1604234,1246174,6,5,18365,13610,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-2,24,-8,-26,-4,9,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,25.844444,22.288889,32.088889,2.286,22.033333,79.615286
MY,2022-01-28,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,5522,12,3285,106826,2855930,31952,2773948,45048864,409,432469,1844,127,70,1698,26084113,2772,25732569,183471,63424774,1449,13677657,2039,13462451,214,493,614,1082,1395,1116,603,350,222,92,28,4,317208,336553,656661,599864,361276,253303,164322,67777,21187,2942,0,0,0,2,2,4,3,0,2,0,71,82,710,2315,4360,6117,7569,6168,3785,811,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2756,2766,1606990,1248940,8,5,18373,13615,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-1,26,-3,-21,-1,8,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.461111,22.122222,32.166667,1.8796,22.122222,77.299607
MY,2022-01-29,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,5139,5,3767,91864,2861069,31957,2777715,45140728,344,432813,2036,119,69,764,26084926,1006,25733575,100765,63525539,587,13678244,613,13463064,159,282,562,1040,1211,1054,545,350,233,81,28,0,317770,337593,657872,600918,361821,253653,164555,67858,21215,2942,0,0,0,0,2,0,2,1,3,1,71,82,710,2315,4362,6117,7571,6169,3788,812,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2638,2501,1609628,1251441,4,5,18377,13620,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-3,24,6,-6,-5,6,3,1,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,64.81,26.511111,22.183333,32.338889,1.016,22.544444,79.065562
MY,2022-01-30,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,4915,8,3056,87466,2865984,31965,2780771,45228194,345,433158,2070,120,65,528,26085510,858,25734433,83059,63608598,405,13678649,575,13463639,93,208,547,940,1171,1034,527,336,244,76,20,4,318317,338533,659043,601952,362348,253989,164799,67934,21235,2946,0,0,0,1,2,1,3,1,0,0,71,82,710,2316,4364,6118,7574,6170,3788,812,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2568,2347,1612196,1253788,5,3,18382,13623,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,0,25,26,-12,-10,5,2,2,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,54.17,26.638889,22.616667,32.394444,1.411111,22.744444,79.337869
MY,2022-01-31,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,4774,13,3232,106726,2870758,31978,2784003,45334920,318,433476,2064,114,62,1011,26086574,1774,25736207,99027,63707625,845,13679494,1389,13465028,131,294,578,895,1111,957,543,338,231,80,12,4,318895,339428,660154,602909,362891,254327,165030,68014,21247,2950,0,0,0,0,1,1,1,1,4,0,71,82,710,2316,4365,6119,7575,6171,3792,812,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2505,2269,1614701,1256057,3,5,18385,13628,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,2,39,44,-12,-42,11,2,2,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,54.17,26.661111,22.85,31.838889,2.1082,22.916667,80.044028
MY,2022-02-01,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,5566,7,3187,77646,2876324,31985,2787190,45412566,431,433907,2189,113,59,224,26086831,352,25736559,29388,63737013,194,13679688,206,13465234,27,95,668,953,1365,1183,600,396,244,105,25,10,319563,340381,661519,604092,363491,254723,165274,68119,21272,2960,0,0,0,0,2,1,3,2,3,1,71,82,710,2316,4367,6120,7578,6173,3795,813,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2817,2749,1617518,1258806,7,5,18392,13633,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-5,16,82,-7,-71,14,2,2,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,54.17,26.511111,22.711111,31.866667,0.564444,22.488889,78.735976
MY,2022-02-02,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,5736,7,3196,81384,2882060,31992,2790386,45493950,398,434305,2294,112,54,277,26087188,505,25737064,30720,63767733,197,13679885,285,13465519,60,112,643,957,1415,1263,660,414,245,89,26,8,320206,341338,662934,605355,364151,255137,165519,68208,21298,2968,0,0,0,0,2,2,2,2,4,0,71,82,710,2316,4369,6122,7580,6175,3799,813,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2987,2749,1620505,1261555,5,7,18397,13640,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-2,23,64,-4,-69,14,2,2,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,54.17,26.377778,22.611111,31.672222,1.862667,22.533333,79.593205
MY,2022-02-03,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,5720,8,3968,135028,2887780,32000,2794354,45628978,424,434729,2378,114,56,2564,26089864,2834,25739898,103916,63871649,2386,13682271,2321,13467840,143,359,688,881,1380,1310,641,416,251,102,29,3,320894,342219,664314,606665,364792,255553,165770,68310,21327,2971,0,0,0,0,0,1,1,2,2,1,71,82,710,2316,4369,6123,7581,6177,3801,814,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2884,2836,1623389,1264391,4,3,18401,13643,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-1,23,34,-16,-41,12,2,2,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,54.17,26.6,22.827778,31.805556,3.39725,22.85,80.038743
MY,2022-02-04,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,7234,11,5254,134443,2895014,32011,2799608,45763421,575,435304,2594,114,57,2787,26092691,1920,25741818,92826,63964475,2571,13684842,1575,13469415,197,277,785,1096,1779,1594,914,491,335,129,38,4,321679,343315,666093,608259,365706,256044,166105,68439,21365,2975,0,0,0,1,0,2,2,2,5,1,71,82,710,2317,4369,6125,7583,6179,3806,815,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3677,3557,1627066,1267948,6,7,18407,13650,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-6,20,18,-25,-26,12,2,2,2,4,0,0,2,2,1,2,,,2,3,1,,0,3,5,54.17,26.416667,23.2,31.761111,3.1115,22.388889,78.748002
