location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JO,2022-05-24,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696668,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,26,57,29,5,18,2,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,2,,20.37,22.269841,13.769841,29.357143,0.0,,6.642857,37.185439
JO,2022-05-25,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696668,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,37,66,71,1,14,0,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,2,,20.37,23.194444,13.935185,30.87037,0.0,,6.824074,35.843882
JO,2022-05-26,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696668,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,22,50,63,-17,-36,11,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,26.579365,17.777778,34.198413,0.0,,6.833333,29.286826
JO,2022-05-27,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696668,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,23,60,86,-2,10,3,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,28.0,20.531746,36.0,0.0,,5.809524,25.990631
JO,2022-05-28,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,269,0,,1696937,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,19,52,30,-5,10,3,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,29.380952,22.119048,36.452381,0.0,,6.02381,24.788532
JO,2022-05-29,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696937,14066,,7105,4789727,6563,4508753,13668,9951844,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,16,54,23,-3,18,3,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,29.368056,22.159722,37.159722,0.0,,6.722222,25.024119
JO,2022-05-30,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696937,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,19,52,20,-5,16,3,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,29.527778,22.118056,36.958333,0.0,,7.743056,26.436434
JO,2022-05-31,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696937,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,21,52,24,9,18,3,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,27.849206,20.555556,35.587302,0.0,,6.611111,26.979585
JO,2022-06-01,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696937,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,25,57,34,-1,17,3,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,26.972222,19.402778,35.465278,0.0,,8.833333,34.007618
JO,2022-06-02,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696937,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,24,56,37,-2,19,2,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,26.805556,19.409722,33.777778,0.0,,8.013889,31.634337
JO,2022-06-03,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1696937,14066,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,23,65,72,-2,11,4,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,27.753968,20.626984,34.825397,0.0,,8.547619,30.782323
JO,2022-06-04,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,334,2,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,21,57,35,-6,12,4,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,26.25,17.935185,34.12037,0.0,,7.333333,30.756913
JO,2022-06-05,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,18,56,25,-5,19,3,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,27.230159,18.912698,34.126984,0.0,,5.761905,26.010097
JO,2022-06-06,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,19,54,20,-6,16,4,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,26.222222,19.277778,33.673611,0.0,,8.0,32.401734
JO,2022-06-07,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,19,50,23,5,17,5,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,24.861111,17.527778,32.12037,0.0,,9.222222,38.245238
JO,2022-06-08,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,22,55,33,-7,16,4,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,25.0,17.555556,33.074074,0.0,,9.657407,38.734736
JO,2022-06-09,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,21,51,34,-6,18,4,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,27.095238,17.571429,33.81746,0.0,,7.603175,29.685653
JO,2022-06-10,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,18,58,58,2,11,6,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,27.138889,17.527778,34.527778,0.0,,7.462963,29.263288
JO,2022-06-11,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697271,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,15,51,24,-5,13,5,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,29.240741,18.75,37.342593,0.0,,5.675926,23.168216
JO,2022-06-12,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,402,0,,1697673,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,15,53,21,-6,17,5,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,26.87963,19.231481,34.925926,0.0,,9.212963,33.807936
JO,2022-06-13,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697673,14068,,0,,0,,39716,9991560,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,17,52,18,-3,15,5,0,1,0,2,0,0,0,0,,0,,,2,3,2,,0,0,,20.37,25.416667,21.159722,31.201389,0.0,,14.047619,55.273105
JO,2022-06-14,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697673,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,16,47,18,6,16,6,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,23.027778,15.962963,30.111111,0.0,,12.064815,51.092351
JO,2022-06-15,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697673,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,20,52,28,0,16,5,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,24.428571,16.222222,31.722222,0.0,,12.007937,47.301021
JO,2022-06-16,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697673,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,19,50,30,1,19,4,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,27.095238,17.134921,35.97619,0.0,,11.095238,38.198532
JO,2022-06-17,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1697673,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,14,54,46,6,10,7,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,29.314815,20.462963,38.222222,0.0,,11.453704,36.134414
JO,2022-06-18,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,643,0,,1698316,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,16,50,23,-2,19,6,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,27.666667,20.296296,34.861111,0.0,,14.574074,46.665838
JO,2022-06-19,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1698316,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,16,52,21,-2,16,5,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,27.185185,21.0,34.231481,0.0,,12.148148,40.791402
JO,2022-06-20,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1698316,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,19,51,18,1,15,5,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,26.246032,17.444444,34.142857,0.0,,8.912698,36.818946
JO,2022-06-21,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1698316,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,19,48,19,13,15,5,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,23.833333,17.715278,30.347222,0.0,,12.597222,51.036012
JO,2022-06-22,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1698316,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,28,59,34,4,15,4,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,22.396825,16.801587,28.531746,0.0,,13.452381,57.807596
JO,2022-06-23,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1698316,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,29,60,36,8,18,3,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,25.824074,17.472222,33.296296,0.0,,13.231481,46.190663
JO,2022-06-24,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1698316,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,29,68,63,16,13,4,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,26.888889,19.022222,34.1,0.0,,9.977778,35.39801
JO,2022-06-25,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,881,0,,1699197,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,27,60,32,8,16,3,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,25.077778,18.922222,30.811111,0.0,,11.711111,44.434795
JO,2022-06-26,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1699197,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,28,63,32,6,13,3,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,25.746032,19.515873,32.166667,0.0,,11.746032,43.594196
JO,2022-06-27,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1699197,14068,,6161,4795888,14889,4523642,0,9991560,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,29,61,29,8,12,3,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,26.416667,19.326389,32.583333,0.0,,10.555556,38.456187
JO,2022-06-28,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1699197,14068,,9619,4805507,15060,4538702,16423,10007983,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,31,59,30,19,12,4,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,25.904762,17.230159,32.928571,0.0,,11.119048,40.368268
JO,2022-06-29,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1699197,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,36,65,39,13,11,3,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,26.007937,18.301587,33.428571,0.0,,10.18254,38.213698
JO,2022-06-30,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1699197,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,29,58,30,13,11,4,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,25.563492,17.555556,33.404762,0.0,,8.962963,36.458468
JO,2022-07-01,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1699197,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,33,73,51,27,19,4,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,25.365079,18.15873,31.920635,0.0,,9.694444,37.768713
JO,2022-07-02,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,1329,0,,1700526,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,32,66,32,9,13,3,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,26.537037,19.712963,33.194444,0.0,,13.277778,44.94822
JO,2022-07-03,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,0,0,,1700526,14068,,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,33,69,26,9,10,4,0,1,0,0,0,0,0,0,1,0,,,2,3,2,,0,0,5,14.81,26.47619,20.222222,32.825397,0.0,,13.460317,45.578307
