location_key,date,wikidata_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
GE,2022-04-08,Q4962,GE,Georgia,GE,GEO,0,148,1,,1651470,16771,,647,1606864,424,1258507,1071,2865371,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-09,Q4962,GE,Georgia,GE,GEO,0,107,6,,1651577,16777,,269,1607133,133,1258640,402,2865773,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-10,Q4962,GE,Georgia,GE,GEO,0,392,2,5489,1651969,16779,13632187,134,1607267,78,1258718,212,2865985,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-11,Q4962,GE,Georgia,GE,GEO,0,266,2,,1652235,16781,,972,1608239,494,1259212,1466,2867451,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-12,Q4962,GE,Georgia,GE,GEO,0,237,2,,1652472,16783,,824,1609063,414,1259626,1238,2868689,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-13,Q4962,GE,Georgia,GE,GEO,0,235,5,,1652707,16788,,740,1609803,419,1260045,1159,2869848,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-14,Q4962,GE,Georgia,GE,GEO,0,222,1,20318,1652929,16789,13652505,811,1610614,467,1260512,1278,2871126,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-15,Q4962,GE,Georgia,GE,GEO,0,115,3,,1653044,16792,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-16,Q4962,GE,Georgia,GE,GEO,0,74,1,,1653118,16793,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-17,Q4962,GE,Georgia,GE,GEO,0,342,1,,1653460,16794,,1139,1611753,555,1261067,1694,2872820,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-18,Q4962,GE,Georgia,GE,GEO,0,232,0,,1653692,16794,,765,1612518,395,1261462,1160,2873980,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-19,Q4962,GE,Georgia,GE,GEO,0,223,0,,1653915,16794,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-20,Q4962,GE,Georgia,GE,GEO,0,161,1,,1654076,16795,,567,1613085,274,1261736,841,2874821,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-21,Q4962,GE,Georgia,GE,GEO,0,87,2,,1654163,16797,,1443,1614528,696,1262432,2139,2876960,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-22,Q4962,GE,Georgia,GE,GEO,0,92,3,,1654255,16800,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-23,Q4962,GE,Georgia,GE,GEO,0,58,0,,1654313,16800,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-24,Q4962,GE,Georgia,GE,GEO,0,62,0,,1654375,16800,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-25,Q4962,GE,Georgia,GE,GEO,0,290,2,,1654665,16802,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-26,Q4962,GE,Georgia,GE,GEO,0,132,3,,1654797,16805,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-27,Q4962,GE,Georgia,GE,GEO,0,148,2,,1654945,16807,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-28,Q4962,GE,Georgia,GE,GEO,0,153,0,,1655098,16807,,1854,1616382,685,1263117,2539,2879499,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-29,Q4962,GE,Georgia,GE,GEO,0,72,3,,1655170,16810,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-04-30,Q4962,GE,Georgia,GE,GEO,0,51,1,,1655221,16811,,2025,1618407,551,1263668,2576,2882075,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-05-01,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,1,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,21.3
GE,2022-05-02,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,416,1618823,96,1263764,512,2882587,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-03,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,511,1619334,247,1264011,758,2883345,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-04,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-05,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-06,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,1241,1620575,729,1264740,1970,2885315,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-07,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-08,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655221,16811,,512,1621087,257,1264997,769,2886084,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-09,Q4962,GE,Georgia,GE,GEO,0,745,8,,1655966,16819,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-10,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655966,16819,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-11,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655966,16819,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-12,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655966,16819,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-13,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655966,16819,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-14,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655966,16819,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,0,0,0,0,0,1,0,0,,,2,2,2,,0,2,5,17.59
GE,2022-05-15,Q4962,GE,Georgia,GE,GEO,0,0,0,,1655966,16819,,1615,1622702,923,1265920,2538,2888622,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-16,Q4962,GE,Georgia,GE,GEO,0,602,3,,1656568,16822,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-17,Q4962,GE,Georgia,GE,GEO,0,0,0,,1656568,16822,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-18,Q4962,GE,Georgia,GE,GEO,0,0,0,,1656568,16822,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-19,Q4962,GE,Georgia,GE,GEO,0,0,0,,1656568,16822,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-20,Q4962,GE,Georgia,GE,GEO,0,0,0,,1656568,16822,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-21,Q4962,GE,Georgia,GE,GEO,0,0,0,,1656568,16822,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-22,Q4962,GE,Georgia,GE,GEO,0,0,0,,1656568,16822,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-23,Q4962,GE,Georgia,GE,GEO,0,586,5,,1657154,16827,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-24,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657154,16827,,1874,1624576,906,1266826,2780,2891402,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-25,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657154,16827,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-26,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657154,16827,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-27,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657154,16827,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-28,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657154,16827,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-29,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657154,16827,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-30,Q4962,GE,Georgia,GE,GEO,0,575,1,,1657729,16828,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,0,2,5,13.89
GE,2022-05-31,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657729,16828,,1510,1626086,938,1267764,2448,2893850,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,,2,5,13.89
GE,2022-06-01,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657729,16828,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,,2,5,13.89
GE,2022-06-02,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657729,16828,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,,2,5,13.89
GE,2022-06-03,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657729,16828,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,,2,5,13.89
GE,2022-06-04,Q4962,GE,Georgia,GE,GEO,0,0,0,,1657729,16828,,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,0,0,0,0,1,0,0,,,2,2,1,,,2,5,13.89
