location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
TJ,2022-03-10,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,0,5,26,-19,14,11,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,4.055556,-1.316667,9.022222,0.479778,147.828,-2.75,61.823577
TJ,2022-03-11,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-4,-1,22,-22,16,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,3.266667,-0.211111,5.872222,9.7028,165.735,1.6,89.096231
TJ,2022-03-12,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,0,5,22,-19,17,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,5.322222,2.161111,8.333333,15.3162,142.875,2.855556,85.292356
TJ,2022-03-13,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,32149,5085230,134913,4614268,317993,10439469,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-8,-5,16,-23,2,17,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,5.261905,2.928571,7.055556,2.667,134.62,3.064815,83.547808
TJ,2022-03-14,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,9,35,-18,17,12,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,25000000,3,5,15.74,6.238889,3.816667,9.033333,4.172857,,3.655556,85.153135
TJ,2022-03-15,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-2,2,23,-21,14,13,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,6.255556,3.827778,9.727778,9.2964,172.72,4.794444,90.687336
TJ,2022-03-16,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,0,9,27,-13,15,13,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,7.216667,4.65,10.038889,7.450667,210.82,5.572222,89.721339
TJ,2022-03-17,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,9,24,-10,13,11,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,9.877778,4.172222,16.411111,2.794,50.8,4.755556,71.536117
TJ,2022-03-18,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,3,22,-12,12,14,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,6.127778,2.627778,10.611111,1.68275,,1.794444,74.700976
TJ,2022-03-19,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,8,20,-14,27,11,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,5.75,2.427778,10.905556,2.963333,350.52,0.4,69.503113
TJ,2022-03-20,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,5,7,29,-12,8,11,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,6.088889,1.911111,11.416667,0.141111,309.88,-2.033333,58.130679
TJ,2022-03-21,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-5,-4,48,-29,-47,21,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,7.25,2.161111,11.95,0.0,289.56,-1.555556,54.894529
TJ,2022-03-22,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-8,-8,35,-26,-40,18,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,8.55,4.455556,13.1,0.0,289.56,2.377778,66.168514
TJ,2022-03-23,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-15,-10,16,-27,-35,21,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,6.533333,3.088889,11.083333,2.935111,,1.883333,73.228609
TJ,2022-03-24,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-6,-3,24,-23,-30,17,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,6.783333,1.783333,12.05,0.1524,269.24,-1.816667,56.132695
TJ,2022-03-25,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-2,0,25,-23,-15,17,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,8.35,1.305556,14.611111,0.0,259.08,-2.933333,45.891928
TJ,2022-03-26,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-6,-1,21,-20,-1,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,10.272222,5.25,15.8,0.0,238.76,1.05,53.769946
TJ,2022-03-27,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,44054,5129284,181276,4795544,574865,11014334,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,0,28,-16,7,12,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,7.311111,4.072222,11.527778,2.82575,220.98,2.055556,70.886197
TJ,2022-03-28,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,5,11,41,-17,7,11,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,9.727778,2.844444,15.988889,0.0,,-1.322222,47.479174
TJ,2022-03-29,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,3,28,-19,6,12,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,6.538889,2.466667,11.144444,0.451556,190.5,-1.744444,57.393148
TJ,2022-03-30,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,10,30,-15,8,12,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,6.044444,0.3,12.483333,0.1524,40.64,-4.216667,50.037114
TJ,2022-03-31,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,6,10,33,-11,7,10,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,8.594444,1.022222,16.15,0.0,,-4.511111,40.567448
TJ,2022-04-01,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,6,13,29,-12,12,10,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,9.961111,2.722222,17.455556,0.0,60.96,-2.916667,41.942646
TJ,2022-04-02,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-10,4,15,-22,13,18,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,9.588889,3.494444,16.433333,0.0,,-0.527778,50.488842
TJ,2022-04-03,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,18799,5148083,57970,4853514,304608,11318942,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,2,18,-22,2,18,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,9.927778,2.994444,17.061111,0.0254,,-2.55,42.604418
TJ,2022-04-04,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-5,6,28,-18,12,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,11.494444,4.072222,19.544444,0.0,,-3.161111,36.856756
TJ,2022-04-05,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-7,2,26,-23,10,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,13.116667,4.166667,21.733333,0.0,10.16,-1.316667,37.755811
TJ,2022-04-06,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,4,24,-23,10,16,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,14.255556,5.85,22.522222,0.0,,-0.905556,36.39181
TJ,2022-04-07,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-4,3,24,-20,9,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.766667,7.794444,22.983333,0.0,,1.588889,38.928699
TJ,2022-04-08,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,3,27,-19,12,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.377778,8.4,22.5,0.108857,,3.294444,45.056268
TJ,2022-04-09,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-2,6,23,-22,12,16,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,13.222222,8.4,19.038889,2.794,,5.961111,62.603937
TJ,2022-04-10,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,10116,5158199,32754,4886268,213533,11532475,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-3,4,20,-20,1,16,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.477778,8.05,23.261111,0.0,,3.616667,46.023291
TJ,2022-04-11,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-2,8,34,-20,11,14,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,16.355556,9.377778,23.811111,0.0,,4.061111,44.920975
TJ,2022-04-12,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-2,5,29,-19,11,13,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,14.833333,9.6,20.577778,0.9906,,5.966667,56.916172
TJ,2022-04-13,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-4,4,26,-23,11,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.622222,8.994444,22.55,0.0,,4.511111,49.487758
TJ,2022-04-14,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-5,2,23,-22,8,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.016667,8.683333,21.855556,0.0,,3.883333,48.470158
TJ,2022-04-15,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-3,0,26,-22,9,16,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.183333,7.716667,22.611111,0.0,,3.155556,45.676769
TJ,2022-04-16,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-5,3,23,-23,7,16,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.611111,7.527778,23.5,0.0,,2.572222,42.993679
TJ,2022-04-17,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,8546,5166745,28007,4914275,226087,11758562,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-6,1,21,-21,-3,16,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,15.961111,8.405556,24.333333,0.0,,3.327778,45.008339
TJ,2022-04-18,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,6,32,-22,11,14,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,16.666667,8.783333,24.188889,0.0,,4.711111,47.635113
TJ,2022-04-19,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-4,3,25,-23,10,14,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,14.455556,9.738889,21.305556,2.765778,,7.766667,65.374577
TJ,2022-04-20,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-3,5,26,-22,11,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,3,5,15.74,11.905556,8.044444,17.022222,5.81025,,6.833333,71.755886
TJ,2022-04-21,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-3,3,24,-20,10,15,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,1,5,15.74,10.838889,6.7,16.055556,5.305778,,5.35,70.380671
TJ,2022-04-22,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,17786,125,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,4,29,-20,13,14,1,1,0,0,0,0,0,1,0,0,,,1,1,0,,0,1,5,15.74,11.694444,6.583333,17.322222,0.3556,,4.3,61.710915
