location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TW,2021-08-14,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,9,4,63,12754,15852,821,13184,2375639,,,,,,,0,1,3,2,3,0,0,0,509,605,1998,2511,2431,2785,2978,2035,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,6,8091,7761,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-28,6,-35,-42,-9,9,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,28.038889,25.088889,31.694444,7.0104,24.844444,83.165313
TW,2021-08-15,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,10,,,25879,15862,,,2401518,62458,9162953,13138,661884,75596,9824837,0,2,1,2,4,1,0,0,509,607,1999,2513,2435,2786,2978,2035,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,6,8095,7767,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-24,12,-14,-39,-17,8,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,29.116667,26.361111,31.461111,1.36525,24.938889,78.282548
TW,2021-08-16,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,18,0,-12,23029,15880,821,13172,2424547,40603,9203556,21855,683739,62458,9887295,2,4,1,1,4,4,2,0,511,611,2000,2514,2439,2790,2980,2035,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,11,7,8106,7774,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,9,-26,-33,-14,9,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,29.561111,26.444444,32.522222,0.0,24.855556,75.917602
TW,2021-08-17,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,11,0,6,23158,15891,821,13178,2447705,43532,9247088,20207,703946,63739,9951034,0,0,3,4,1,0,1,2,511,611,2003,2518,2440,2790,2981,2037,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,8,8109,7782,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-26,8,-25,-33,-11,9,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,29.488889,26.338889,32.516667,0.0,24.522222,74.758127
TW,2021-08-18,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,17,19800,15897,821,13195,2467505,13900,9260988,21063,725009,34963,9985997,0,0,2,1,0,3,0,0,511,611,2005,2519,2440,2793,2981,2037,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,5,1,8114,7783,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-28,5,-26,-33,-9,9,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,28.377778,25.844444,31.455556,0.0,24.505556,79.701848
TW,2021-08-19,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,9,5,350,21793,15906,826,13545,2489298,8277,9269265,20292,745301,28569,10014566,1,0,2,0,3,2,1,0,512,611,2007,2519,2443,2795,2982,2037,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,6,3,8120,7786,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-28,3,-36,-36,-10,6,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,28.344444,24.866667,32.544444,0.0,24.194444,78.45432
TW,2021-08-20,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,10,,,15884,15916,,,2505182,16613,9285878,26462,771763,43075,10057641,0,1,3,1,3,1,1,0,512,612,2010,2520,2446,2796,2983,2037,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,8,2,8128,7788,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-24,11,-26,-32,-12,9,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,29.311111,26.25,32.494444,0.0,24.505556,75.435732
TW,2021-08-21,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,10,1,5,11999,15926,827,13550,2517181,,,,,,,1,1,1,2,2,1,1,1,513,613,2011,2522,2448,2797,2984,2038,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,5,5,8133,7793,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,14,-29,-40,-6,8,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,28.977778,25.394444,32.75,0.0,24.166667,75.448974
TW,2021-08-22,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,1,31,26142,15932,828,13581,2543323,4713,9290591,5408,777171,10121,10067762,0,0,2,0,2,1,0,1,513,613,2013,2522,2450,2798,2984,2039,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,3,8136,7796,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-28,5,-21,-41,-15,9,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,29.444444,26.688889,32.511111,0.0,24.283333,73.917707
TW,2021-08-23,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,-1,23756,15938,828,13580,2567079,172632,9463223,6583,783754,179215,10246977,0,1,2,0,2,0,0,1,513,614,2015,2522,2452,2798,2984,2040,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,6,0,8142,7796,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,5,-23,-31,-13,9,2,2,1,3,1,0,1,4,1,0,,,2,2,2,,0,3,3,62.04,29.688889,26.433333,32.972222,0.0,24.216667,72.554506
TW,2021-08-24,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,21,24118,15939,828,13601,2591197,138842,9602065,18903,802657,157745,10404722,0,0,1,0,0,0,0,0,513,614,2016,2522,2452,2798,2984,2040,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,0,8143,7796,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-29,0,-26,-32,-10,9,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,0,3,3,62.04,29.2,25.672222,32.872222,0.0,24.277778,74.904559
TW,2021-08-25,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,8,1,20,20243,15947,829,13621,2611440,76882,9678947,15555,818212,92437,10497159,0,1,2,1,2,2,0,0,513,615,2018,2523,2454,2800,2984,2040,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,4,8147,7800,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-29,0,-25,-30,-9,8,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,0,3,3,62.04,28.9,25.4,32.677778,0.0,24.011111,75.041644
TW,2021-08-26,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,7,1,5,23275,15954,830,13626,2634715,63965,9742912,24893,843105,88858,10586017,0,0,3,0,4,0,0,0,513,615,2021,2523,2458,2800,2984,2040,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,4,8150,7804,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,1,-28,-32,-9,5,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,0,3,3,62.04,29.183333,25.572222,32.85,3.410857,23.344444,71.171395
TW,2021-08-27,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,2,18,17483,15960,832,13644,2652198,166067,9908979,27250,870355,193317,10779334,0,1,1,1,0,2,1,0,513,616,2022,2524,2458,2802,2985,2040,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,3,8153,7807,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-21,6,-20,-28,-12,9,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,0,3,4,62.04,29.55,26.155556,33.15,0.0,23.611111,70.820581
TW,2021-08-28,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,23,1,25,13036,15983,833,13669,2665234,,,,,,,3,4,1,7,3,4,1,0,516,620,2023,2531,2461,2806,2986,2040,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,13,10,8166,7817,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-22,8,-18,-35,-5,7,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,0,3,4,62.04,29.877778,26.65,33.283333,0.0,23.666667,69.765813
TW,2021-08-29,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,8,0,5,32010,15991,833,13674,2697244,96276,10005255,10555,880910,106831,10886165,1,2,0,0,2,0,2,1,517,622,2023,2531,2463,2806,2988,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,7,1,8173,7818,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-20,8,-3,-33,-14,7,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,,3,4,62.04,29.905556,27.194444,32.922222,0.0,23.755556,70.081309
TW,2021-08-30,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,1,-1,28547,15995,834,13673,2725791,22814,10028069,19741,900651,42555,10928720,0,0,0,3,0,0,1,0,517,622,2023,2534,2463,2806,2989,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,1,8176,7819,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-23,5,-22,-29,-11,8,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,,3,4,62.04,28.222222,26.283333,30.494444,1.560286,23.644444,77.22857
TW,2021-08-31,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,0,25584,16001,834,13673,2751375,9935,10038004,20311,920962,30246,10958966,1,0,0,1,2,1,1,0,518,622,2023,2535,2465,2807,2990,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,4,8178,7823,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-22,8,-23,-29,-7,8,2,2,1,3,1,0,1,4,1,0,,,2,3,2,,,3,4,62.04,29.072222,26.111111,32.25,0.0,24.077778,74.916948
TW,2021-09-01,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,2,19,20839,16006,836,13692,2772214,8128,10046132,15377,936339,23505,10982471,1,0,0,2,1,0,1,0,519,622,2023,2537,2466,2807,2991,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,3,8180,7826,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-26,5,-24,-23,-7,6,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.527778,26.538889,33.266667,0.0,24.288889,74.033998
TW,2021-09-02,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,1,0,27122,16012,837,13692,2799336,4938,10051070,16831,953170,21769,11004240,0,1,0,1,0,4,0,0,519,623,2023,2538,2466,2811,2991,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,3,8183,7829,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-24,2,-31,-26,-7,3,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.966667,25.938889,32.338889,0.0,24.066667,75.128793
TW,2021-09-03,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,,,20119,16013,,,2819455,221489,10272559,17871,971041,239360,11243600,0,0,1,0,0,0,0,0,519,623,2024,2538,2466,2811,2991,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,0,8184,7829,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-22,5,-26,-23,-9,7,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.622222,25.527778,32.388889,1.439333,23.411111,73.739163
TW,2021-09-04,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,36,16385,16019,837,13728,2835840,,,,,,,0,0,3,2,1,0,0,0,519,623,2027,2540,2467,2811,2991,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,2,8188,7831,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,4,-30,-39,-4,8,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.372222,25.35,32.611111,0.2032,23.644444,75.691471
TW,2021-09-05,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,16,0,17,34709,16035,837,13745,2870549,126538,10399097,10830,981871,137368,11380968,8,0,4,1,1,2,0,0,527,623,2031,2541,2468,2813,2991,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,12,4,8200,7835,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-20,10,-12,-35,-13,8,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.833333,25.666667,32.672222,6.9088,24.083333,76.143773
TW,2021-09-06,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,12,0,6,30583,16047,837,13751,2901132,69583,10468680,5808,987679,75391,11456359,3,1,1,4,2,1,0,0,530,624,2032,2545,2470,2814,2991,2041,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,8,8204,7843,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-23,10,-27,-25,-9,6,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.322222,25.938889,32.805556,4.2545,24.138889,73.872447
TW,2021-09-07,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,9,0,-9,29855,16056,837,13742,2930987,83779,10552459,8468,996147,92247,11548606,0,0,0,2,1,1,3,2,530,624,2032,2547,2471,2815,2994,2043,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,5,8208,7848,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-23,10,-23,-24,-5,6,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.972222,26.511111,33.183333,0.0,24.155556,71.47122
TW,2021-09-08,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,0,24870,16062,837,13742,2955857,99782,10652241,12295,1008442,112077,11660683,0,0,0,3,2,1,0,0,530,624,2032,2550,2473,2816,2994,2043,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,5,1,8213,7849,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,7,-21,-23,-4,5,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.927778,26.977778,33.183333,0.0,23.877778,70.694809
TW,2021-09-09,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,7,0,0,29325,16069,837,13742,2985182,288917,10941158,12078,1020520,300995,11961678,0,2,0,4,0,0,1,0,530,626,2032,2554,2473,2816,2995,2043,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,6,1,8219,7850,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-24,5,-29,-26,-6,2,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,30.172222,27.35,33.561111,0.0,23.6,68.644629
TW,2021-09-10,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,1,0,22050,16074,838,13742,3007232,322052,11263210,17825,1038345,339877,12301555,0,0,1,1,1,2,0,0,530,626,2033,2555,2474,2818,2995,2043,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,3,8221,7853,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-23,13,-26,-27,-7,7,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,30.261111,27.233333,33.533333,0.0,24.172222,70.290079
TW,2021-09-11,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,14,1,0,9892,16088,839,13742,3017124,,,,,,,0,1,7,2,0,2,1,1,530,627,2040,2557,2474,2820,2996,2044,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,7,7,8228,7860,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-29,10,-44,-34,60,3,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.638889,26.411111,31.155556,5.969,24.027778,76.787171
TW,2021-09-12,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,0,0,31057,16093,839,13742,3048181,153334,11416544,8303,1046648,161637,12463192,0,0,3,0,0,1,1,0,530,627,2043,2557,2474,2821,2997,2044,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,3,8230,7863,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-44,-13,-58,-63,-27,17,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,27.366667,25.411111,30.305556,6.0325,24.088889,82.870031
TW,2021-09-13,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,0,0,26359,16098,839,13742,3074540,16901,11433445,8003,1054651,24904,12488096,1,0,0,2,0,1,1,0,531,627,2043,2559,2474,2822,2998,2044,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,3,8232,7866,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,8,-30,-27,-7,7,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.9,26.483333,31.85,5.164667,24.588889,78.180673
TW,2021-09-14,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,,,25134,16103,,,3099674,8671,11442116,7895,1062546,16566,12504662,0,0,4,0,0,1,0,0,531,627,2047,2559,2474,2823,2998,2044,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,2,8235,7868,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-24,8,-25,-25,-4,5,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.494444,25.761111,32.783333,4.572,24.783333,76.072939
TW,2021-09-15,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,12,0,0,21348,16115,839,13742,3121022,41216,11483332,162550,1225096,203766,12708428,0,0,6,4,0,0,0,2,531,627,2053,2563,2474,2823,2998,2046,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,5,7,8240,7875,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-25,6,-24,-23,-4,5,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.788889,25.5,32.927778,2.328333,24.216667,76.459812
TW,2021-09-16,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,8,0,0,20163,16123,839,13742,3141185,52704,11536036,176966,1402062,229670,12938098,0,0,3,1,2,0,1,1,531,627,2056,2564,2476,2823,2999,2047,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,5,8243,7880,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-22,4,-31,-25,-5,2,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.616667,25.694444,32.2,0.0,23.855556,75.691231
TW,2021-09-17,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,0,15376,16129,839,13742,3156561,57002,11593038,176743,1578805,233745,13171843,0,0,2,1,2,1,0,0,531,627,2058,2565,2478,2824,2999,2047,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,2,8247,7882,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-18,11,-24,-17,-7,4,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.077778,26.583333,32.322222,0.0,24.111111,74.737161
TW,2021-09-18,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,12,0,0,12892,16141,839,13742,3169453,,,,,,,0,3,4,3,0,1,1,0,531,630,2062,2568,2478,2825,3000,2047,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,5,7,8252,7889,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-21,14,-19,-27,-7,4,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.55,26.372222,32.905556,0.0,24.144444,72.97294
TW,2021-09-19,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,0,22756,16147,839,13742,3192209,,,,,,,2,0,3,0,1,0,0,0,533,630,2065,2568,2479,2825,3000,2047,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,2,8256,7891,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-16,15,11,-27,-16,3,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.555556,26.361111,33.011111,0.0,24.338889,73.982608
TW,2021-09-20,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,1,0,14319,16152,840,13742,3206528,,,,,,,0,0,3,1,0,1,0,0,533,630,2068,2569,2479,2826,3000,2047,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,2,8259,7893,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-1,23,30,-27,-63,13,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,29.833333,26.522222,33.372222,0.0,23.733333,70.185222
TW,2021-09-21,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,7,0,0,29230,16159,840,13742,3235758,96722,11689760,136792,1715597,233514,13405357,2,0,0,3,1,1,0,0,535,630,2068,2572,2480,2827,3000,2047,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,4,8262,7897,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-15,14,7,-31,-66,17,0,2,1,3,1,0,1,2,1,0,,,2,3,2,,0,4,4,49.07,28.938889,25.644444,32.994444,0.0,23.444444,72.57126
