location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BN,2022-03-30,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,686,0,,134412,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.416667,23.12037,31.166667,1.778,24.324074,83.431235
BN,2022-03-31,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,503,0,,134915,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.988889,23.433333,32.488889,2.3368,24.088889,84.388787
BN,2022-04-01,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,515,0,,135430,100,,136,408162,191,405286,4994,1078490,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.333333,22.583333,31.083333,7.196667,23.611111,85.062307
BN,2022-04-02,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,544,0,,135974,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.314815,22.444444,31.833333,3.344333,23.444444,79.504914
BN,2022-04-03,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,400,0,,136374,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.722222,23.027778,31.101852,0.592667,23.416667,82.149708
BN,2022-04-04,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,447,0,,136821,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.222222,22.87963,30.055556,5.037667,23.842593,86.815252
BN,2022-04-05,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,418,0,,137239,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.962963,22.861111,29.87037,19.431,23.666667,87.280743
BN,2022-04-06,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,346,0,,137585,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.851852,22.805556,29.62963,10.6172,23.407407,86.661387
BN,2022-04-07,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,362,0,,137947,100,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.768519,22.787037,30.046296,4.783667,23.444444,87.220111
BN,2022-04-08,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,314,0,,138261,100,,3896,412058,128,405414,6053,1084543,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.537037,22.805556,29.675926,27.9908,22.953704,86.000942
BN,2022-04-09,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,269,1,,138530,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,24.546296,22.731481,27.703704,17.356667,22.925926,90.802169
BN,2022-04-10,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,281,0,,138811,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.12963,22.12963,30.333333,21.971,23.185185,83.953569
BN,2022-04-11,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,250,0,,139061,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.657407,22.564815,30.777778,2.963333,23.537037,83.372281
BN,2022-04-12,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,217,0,,139278,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.0,23.416667,30.972222,0.381,23.87037,83.172092
BN,2022-04-13,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,187,0,,139465,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.712963,22.990741,31.037037,1.820333,23.787037,84.225955
BN,2022-04-14,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,172,0,,139637,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.407407,22.777778,31.796296,0.0,23.777778,80.853628
BN,2022-04-15,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,210,0,,139847,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.731481,23.296296,32.175926,0.0,23.731481,79.412277
BN,2022-04-16,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,176,0,,140023,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.342593,23.444444,31.5,0.0,23.953704,81.981728
BN,2022-04-17,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,159,0,,140182,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.824074,23.203704,32.101852,0.0,23.944444,79.728394
BN,2022-04-18,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,182,0,,140364,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,28.407407,23.851852,32.657407,0.0,25.0,81.989752
BN,2022-04-19,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,178,0,,140542,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.083333,23.351852,31.046296,6.773333,24.046296,88.786243
BN,2022-04-20,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,181,0,,140723,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.046296,22.435185,32.009259,19.685,24.166667,84.328359
BN,2022-04-21,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,150,0,,140873,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.768519,23.074074,31.740741,23.960667,24.37963,82.167604
BN,2022-04-22,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,141,0,,141014,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.740741,23.694444,32.12963,0.889,24.703704,83.790783
BN,2022-04-23,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,105,0,,141119,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.638889,23.287037,32.435185,1.2192,24.814815,84.758167
BN,2022-04-24,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,150,0,,141269,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.324074,23.444444,31.787037,2.413,24.703704,85.731048
BN,2022-04-25,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,136,0,,141405,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.888889,22.787037,29.703704,12.022667,24.222222,90.619397
BN,2022-04-26,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,126,0,,141531,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.388889,23.148148,31.527778,14.2748,24.101852,82.362626
BN,2022-04-27,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,98,0,,141629,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.62963,23.027778,28.888889,14.224,23.777778,89.624385
BN,2022-04-28,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,119,0,,141748,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.101852,23.101852,31.305556,4.2672,23.972222,83.063389
BN,2022-04-29,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,102,0,,141850,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.490741,23.314815,31.777778,0.0,24.564815,84.112046
BN,2022-04-30,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,61,0,,141911,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.046296,22.638889,29.555556,16.298333,23.12963,89.203118
BN,2022-05-01,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,65,0,,141976,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.75,22.314815,32.064815,8.170333,24.101852,80.599967
BN,2022-05-02,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,103,0,,142079,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,28.240741,23.62037,32.351852,0.0,24.546296,80.657318
BN,2022-05-03,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,87,0,,142166,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,28.351852,23.916667,32.546296,6.858,24.407407,79.554121
BN,2022-05-04,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,146,0,,142312,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,28.351852,23.944444,32.472222,0.846667,24.62963,80.475426
BN,2022-05-05,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,153,0,,142465,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.064815,24.037037,30.75,14.224,24.712963,87.044527
BN,2022-05-06,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,162,0,,142627,101,,19999,432057,3677,409091,39518,1124061,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,28.064815,24.064815,32.287037,4.9276,24.888889,83.05418
BN,2022-05-07,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,231,0,,142858,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.212963,24.37037,31.157407,14.351,25.157407,88.579619
BN,2022-05-08,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,249,0,,143107,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.731481,24.027778,31.666667,7.450667,24.916667,84.982265
BN,2022-05-09,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,265,0,,143372,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,25.481481,23.314815,29.185185,45.8216,24.111111,92.280033
BN,2022-05-10,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,244,0,,143616,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.046296,23.314815,30.564815,35.1028,24.490741,85.947669
BN,2022-05-11,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,250,0,,143866,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,28.212963,24.138889,32.12963,1.058333,25.12037,83.589864
BN,2022-05-12,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,270,0,,144136,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,26.509259,23.953704,30.361111,3.725333,24.472222,88.670717
BN,2022-05-13,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,275,0,,144411,101,,8843,440900,6886,415977,25615,1149676,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,2,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,53.7,27.101852,23.657407,30.944444,4.7244,24.509259,85.834415
BN,2022-05-14,ChIJ0bm4BEuZGDIR1toJ3YA1_l0,Q921,country/BRN,BN,Brunei,BN,BRN,0,248,0,,144659,101,,,,,,,,437483,226987,210496,95574,337711,83.014,0.853,66355,65084,69696,76568,68003,50221,28513,9569,3474,13469422941,31086,2103120,4.4,114.566667,5770,4743,1017,75.722,16.9,13.3,9.8,143.719,98.803,13.3,16.6,2.7,5.8974,1.609,671.411499,34.756348,0,1,1,2,1,1,0,4,0,0,,,2,3,2,,0,4,5,46.3,28.194444,24.064815,32.509259,0.211667,24.87963,82.295178
