location_key,date,wikidata_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
PS,2022-01-20,Q1176995,PS,Palestine,PS,PSE,0,1468,5,7835,482051,5047,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-21,Q1176995,PS,Palestine,PS,PSE,0,928,2,4132,482979,5049,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-22,Q1176995,PS,Palestine,PS,PSE,0,2000,7,8105,484979,5056,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-23,Q1176995,PS,Palestine,PS,PSE,0,3620,5,12648,488599,5061,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-24,Q1176995,PS,Palestine,PS,PSE,0,4095,11,12860,492694,5072,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-25,Q1176995,PS,Palestine,PS,PSE,0,7750,2,,500444,5074,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-26,Q1176995,PS,Palestine,PS,PSE,0,4548,2,13456,504992,5076,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-27,Q1176995,PS,Palestine,PS,PSE,0,5380,5,7103,510372,5081,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-28,Q1176995,PS,Palestine,PS,PSE,0,5687,6,7719,516059,5087,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-29,Q1176995,PS,Palestine,PS,PSE,0,8657,11,15773,524716,5098,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-30,Q1176995,PS,Palestine,PS,PSE,0,10444,6,19704,535160,5104,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-01-31,Q1176995,PS,Palestine,PS,PSE,0,11016,12,22960,546176,5116,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-01,Q1176995,PS,Palestine,PS,PSE,0,10374,12,24882,556550,5128,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-02,Q1176995,PS,Palestine,PS,PSE,0,7934,6,23835,564484,5134,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-03,Q1176995,PS,Palestine,PS,PSE,0,6570,10,20094,571054,5144,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-04,Q1176995,PS,Palestine,PS,PSE,0,3051,8,9548,574105,5152,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-05,Q1176995,PS,Palestine,PS,PSE,0,4319,14,14906,578424,5166,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-06,Q1176995,PS,Palestine,PS,PSE,0,7931,15,17245,586355,5181,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-07,Q1176995,PS,Palestine,PS,PSE,0,7682,15,,594037,5196,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-08,Q1176995,PS,Palestine,PS,PSE,0,6091,19,14272,600128,5215,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-09,Q1176995,PS,Palestine,PS,PSE,0,5219,20,12264,605347,5235,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-10,Q1176995,PS,Palestine,PS,PSE,0,4040,17,10271,609387,5252,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-11,Q1176995,PS,Palestine,PS,PSE,0,1871,13,4054,611258,5265,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-12,Q1176995,PS,Palestine,PS,PSE,0,2588,18,8073,613846,5283,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-13,Q1176995,PS,Palestine,PS,PSE,0,4681,13,10686,618527,5296,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-14,Q1176995,PS,Palestine,PS,PSE,0,3648,24,10261,622175,5320,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-15,Q1176995,PS,Palestine,PS,PSE,0,2853,19,8406,625028,5339,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-16,Q1176995,PS,Palestine,PS,PSE,0,2928,18,8623,627956,5357,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-17,Q1176995,PS,Palestine,PS,PSE,0,2545,15,7215,630501,5372,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-18,Q1176995,PS,Palestine,PS,PSE,0,1255,19,,631756,5391,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-19,Q1176995,PS,Palestine,PS,PSE,0,1928,15,5746,633684,5406,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-20,Q1176995,PS,Palestine,PS,PSE,0,2371,19,7455,636055,5425,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-21,Q1176995,PS,Palestine,PS,PSE,0,2117,14,6344,638172,5439,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-22,Q1176995,PS,Palestine,PS,PSE,0,2042,19,6165,640214,5458,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-23,Q1176995,PS,Palestine,PS,PSE,0,1772,11,4287,641986,5469,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-24,Q1176995,PS,Palestine,PS,PSE,0,1594,17,4496,643580,5486,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-25,Q1176995,PS,Palestine,PS,PSE,0,1057,10,1352,644637,5496,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-26,Q1176995,PS,Palestine,PS,PSE,0,1310,5,3546,645947,5501,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-27,Q1176995,PS,Palestine,PS,PSE,0,1256,12,4227,647203,5513,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-02-28,Q1176995,PS,Palestine,PS,PSE,0,836,19,1975,648039,5532,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-01,Q1176995,PS,Palestine,PS,PSE,0,1071,10,3561,649110,5542,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-02,Q1176995,PS,Palestine,PS,PSE,0,861,15,2519,649971,5557,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-03,Q1176995,PS,Palestine,PS,PSE,0,797,13,2197,650768,5570,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-04,Q1176995,PS,Palestine,PS,PSE,0,357,7,805,651125,5577,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-05,Q1176995,PS,Palestine,PS,PSE,0,575,4,2070,651700,5581,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-06,Q1176995,PS,Palestine,PS,PSE,0,598,2,2263,652298,5583,0,1979151,0,1716216,0,3609984,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-07,Q1176995,PS,Palestine,PS,PSE,0,465,5,2062,652763,5588,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-08,Q1176995,PS,Palestine,PS,PSE,0,203,6,995,652966,5594,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-09,Q1176995,PS,Palestine,PS,PSE,0,327,9,1919,653293,5603,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-10,Q1176995,PS,Palestine,PS,PSE,0,290,2,1428,653583,5605,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-11,Q1176995,PS,Palestine,PS,PSE,0,79,7,491,653662,5612,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-12,Q1176995,PS,Palestine,PS,PSE,0,192,4,1412,653854,5616,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-13,Q1176995,PS,Palestine,PS,PSE,0,214,6,1804,654068,5622,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-14,Q1176995,PS,Palestine,PS,PSE,0,0,0,971,654068,5622,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-15,Q1176995,PS,Palestine,PS,PSE,0,312,6,,654380,5628,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-16,Q1176995,PS,Palestine,PS,PSE,0,0,0,,654380,5628,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-17,Q1176995,PS,Palestine,PS,PSE,0,0,0,,654380,5628,0,1991893,0,1747035,0,3677892,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-18,Q1176995,PS,Palestine,PS,PSE,0,0,0,1425,654380,5628,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-19,Q1176995,PS,Palestine,PS,PSE,0,574,13,,654954,5641,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-20,Q1176995,PS,Palestine,PS,PSE,0,0,0,,654954,5641,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-21,Q1176995,PS,Palestine,PS,PSE,0,0,0,,654954,5641,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-22,Q1176995,PS,Palestine,PS,PSE,0,514,8,4471,655468,5649,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-23,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655468,5649,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-24,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655468,5649,0,1995873,0,1756319,0,3694897,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-25,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655468,5649,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-26,Q1176995,PS,Palestine,PS,PSE,0,282,6,3815,655750,5655,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-27,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655750,5655,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-28,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655750,5655,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-29,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655750,5655,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-30,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655750,5655,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
PS,2022-03-31,Q1176995,PS,Palestine,PS,PSE,0,0,0,,655750,5655,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,0,0,0,0,0,0,0,2,0,0,,,2,3,1,,0,4,5,16.67
