location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JP,2020-09-22,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,321,4,26925,63533,1511,1683926,6126,734880,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,12,5,53,-34,-60,16,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,23.222222,18.255556,27.361111,0.790222,,17.044444,68.766029
JP,2020-09-23,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,216,8,19021,63749,1519,1702947,5905,740785,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-14,-2,-10,-18,-9,5,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,24.85,20.277778,28.727778,0.9525,,18.15,66.762782
JP,2020-09-24,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,475,12,28526,64224,1531,1731473,5384,746169,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-15,-5,-17,-22,-10,6,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,24.255556,20.811111,28.011111,0.0,,19.977778,77.215343
JP,2020-09-25,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,567,8,10522,64791,1539,1741995,5265,751434,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-15,-4,-25,-19,-10,7,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,21.105556,19.844444,22.477778,54.45125,,19.916667,93.032584
JP,2020-09-26,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,634,5,4550,65425,1544,1746545,5451,756885,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,0,-15,-20,-7,5,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,22.355556,20.0,24.994444,4.741333,,18.5,79.168608
JP,2020-09-27,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,478,3,19750,65903,1547,1766295,5501,762386,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,2,7,-20,-6,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,21.455556,17.783333,25.511111,0.0508,,14.616667,65.336474
JP,2020-09-28,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,294,9,103676,66197,1556,1869971,5379,767765,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,1,2,-15,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,21.261111,17.022222,26.288889,0.0,,14.838889,67.024385
JP,2020-09-29,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,527,7,19462,66724,1563,1889433,5330,773095,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,3,6,-16,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,21.394444,16.861111,26.055556,0.0,,16.027778,71.813114
JP,2020-09-30,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,569,7,17671,67293,1570,1907104,5304,778399,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-5,5,4,-16,-8,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,21.872222,16.766667,25.805556,0.0,,16.038889,69.710772
JP,2020-10-01,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,619,7,21860,67912,1577,1928964,5326,783725,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,-3,-18,-8,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,7863849765,1,0,35.19,21.022222,15.788889,26.633333,2.2352,,13.9,64.300659
JP,2020-10-02,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,537,12,13684,68449,1589,1942648,5281,789006,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,-2,2,-19,-9,5,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,22.35,15.983333,27.055556,0.0,,15.377778,65.163175
JP,2020-10-03,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,562,7,4928,69011,1596,1947576,5319,794325,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,11,-17,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,23.194444,19.077778,26.027778,0.0,,17.577778,71.178162
JP,2020-10-04,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,394,2,21865,69405,1598,1969441,5406,799731,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,0,12,-18,-8,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,23.25,20.911111,25.65,0.0,,18.666667,75.704277
JP,2020-10-05,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,269,3,20435,69674,1601,1989876,5260,804991,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,-2,-4,-17,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,19.638889,15.155556,24.161111,0.8128,,12.216667,62.436474
JP,2020-10-06,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,495,3,21401,70169,1604,2011277,5131,810122,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,1,7,-16,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,18.666667,14.155556,24.177778,0.0,,10.6,59.845443
JP,2020-10-07,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,502,8,21397,70671,1612,2032674,5056,815178,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,-2,-2,-17,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,19.011111,14.244444,23.427778,2.794,,13.744444,71.940391
JP,2020-10-08,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,623,3,19697,71294,1615,2052371,5160,820338,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-15,-7,-30,-20,-10,6,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,16.377778,15.283333,17.961111,42.1005,,15.094444,92.192146
JP,2020-10-09,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,594,8,10803,71888,1623,2063174,5120,825458,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-17,-7,-26,-21,-11,7,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,18.233333,15.802469,19.148148,40.1955,,16.772222,91.298957
JP,2020-10-10,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,666,3,5077,72554,1626,2068251,5292,830750,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-17,-7,-33,-30,-16,8,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,20.494444,17.533333,22.694444,72.99325,,17.861111,85.263133
JP,2020-10-11,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,431,2,23235,72985,1628,2091486,5443,836193,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,2,7,-18,-7,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,21.388889,17.611111,26.133333,0.1524,,16.75,75.190287
JP,2020-10-12,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,272,5,19828,73257,1633,2111314,5245,841438,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,-2,0,-17,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,22.538889,17.583333,26.894444,0.0,,16.238889,67.889805
JP,2020-10-13,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,491,4,21837,73748,1637,2133151,5162,846600,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,1,8,-16,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,20.505556,15.422222,25.544444,0.0,,13.433333,64.395849
JP,2020-10-14,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,550,8,20737,74298,1645,2153888,5054,851654,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,-1,8,-16,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,20.427778,15.411111,25.383333,0.0,,12.961111,62.538185
JP,2020-10-15,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,703,4,20701,75001,1649,2174589,5176,856830,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,3,-5,-15,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,18.0,14.311111,22.705556,0.0,,8.494444,54.161364
JP,2020-10-16,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,633,11,9896,75634,1660,2184485,5205,862035,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,1,-1,-16,-10,5,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,17.7,12.288889,22.311111,0.0,,9.694444,59.696333
JP,2020-10-17,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,611,9,5123,76245,1669,2189608,5326,867361,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,-4,-34,-20,-11,6,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,12.366667,10.233333,13.805556,22.95525,,11.155556,92.401609
JP,2020-10-18,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,422,4,21920,76667,1673,2211528,5375,872736,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,4,18,-11,-7,2,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,15.0,10.466667,19.811111,1.0922,,11.166667,78.099954
JP,2020-10-19,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,313,2,15486,76980,1675,2227014,5174,877910,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,-5,-13,-16,-9,5,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,13.7,10.883333,15.955556,2.794,,11.9,89.096734
JP,2020-10-20,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,475,3,22144,77455,1678,2249158,5031,882941,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-2,4,8,-15,-8,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,16.355556,10.916667,22.544444,0.1524,,10.461111,68.497549
JP,2020-10-21,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,611,6,23418,78066,1684,2272576,5038,887979,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,1,9,-15,-8,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,18.883333,15.7,22.588889,0.0,,10.95,60.228397
JP,2020-10-22,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,609,9,22880,78675,1693,2295456,5071,893050,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,-1,-10,-17,-9,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,18.994444,16.333333,21.4,10.3505,,15.794444,81.873511
JP,2020-10-23,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,742,12,13211,79417,1705,2308667,5220,898270,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,-3,-21,-18,-10,6,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,15.916667,12.466667,19.2,49.30775,,11.683333,76.116563
JP,2020-10-24,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,712,5,5427,80129,1710,2314094,5440,903710,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-3,4,11,-11,-11,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,14.883333,10.116667,19.527778,3.3528,,6.144444,56.336916
JP,2020-10-25,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,486,7,22602,80615,1717,2336696,5507,909217,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-3,5,24,-9,-7,1,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,14.611111,9.85,19.411111,0.3048,,6.966667,60.557724
JP,2020-10-26,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,401,7,25714,81016,1724,2362410,5503,914720,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,0,3,-15,-8,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,15.483333,9.8,21.205556,0.0,,8.672222,64.409718
JP,2020-10-27,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,646,5,23064,81662,1729,2385474,5448,920168,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-3,3,9,-15,-8,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,15.116667,9.333333,21.338889,0.0,,7.527778,61.018509
JP,2020-10-28,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,724,3,20504,82386,1732,2405978,5642,925810,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-5,1,7,-16,-8,3,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,16.066667,9.794444,19.783333,0.0,,9.794444,66.716097
JP,2020-10-29,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,803,11,21782,83189,1743,2427760,5848,931658,,,,,,,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,0,3,-16,-8,4,1,0,1,0,0,1,1,3,2,2,0,0,2,2,2,0,0,1,0,35.19,15.555556,11.327778,20.711111,0.1016,,6.611111,55.53475
