location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KR,2022-05-29,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,17171,9,38927,18103618,24176,98387685,7,45068497,23,44599354,304,125512285,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,14,32,40,-4,-2,-1,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,24.634921,13.507937,31.301587,0.0,,8.857143,37.11206
KR,2022-05-30,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,15797,21,188343,18119415,24197,98576028,518,45069015,1500,44600854,32988,125545273,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,9,21,40,-3,13,-1,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,21.468254,15.698413,26.984127,0.0,,12.865079,58.457837
KR,2022-05-31,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9878,15,147210,18129293,24212,98723238,551,45069566,1323,44602177,34141,125579414,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,19,26,48,3,14,-6,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,22.365079,14.849206,29.619048,0.0,,5.944444,34.720753
KR,2022-06-01,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,12510,17,40632,18141803,24229,98763870,90,45069656,460,44602637,3503,125582917,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,24,38,104,-18,-50,12,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,23.198413,14.404762,31.992063,0.0,,7.015873,35.560793
KR,2022-06-02,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,12048,9,179258,18153851,24238,98943128,492,45070148,1793,44604430,27666,125610583,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,2,15,30,-8,12,-2,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,24.396825,14.531746,31.698413,0.0,,11.81746,45.884976
KR,2022-06-03,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9835,20,120547,18163686,24258,99063675,1029,45071177,6234,44610664,52315,125662898,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,3,20,30,-4,10,-2,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,23.428571,16.142857,32.230159,0.0,,13.079365,52.420493
KR,2022-06-04,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,5022,21,48743,18168708,24279,99112418,476,45071653,2403,44613067,13661,125676559,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,21,47,-3,-4,-2,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,22.785714,16.301587,28.936508,0.0,,13.214286,55.016708
KR,2022-06-05,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,6134,20,36885,18174842,24299,99149303,7,45071660,24,44613091,173,125676732,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,14,30,34,-4,-10,-2,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,17.222222,16.206349,20.730159,11.895667,,15.674603,90.682896
KR,2022-06-06,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,13343,6,55466,18188185,24305,99204769,41,45071701,154,44613245,1012,125677744,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,21,30,91,-18,-57,13,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,17.81746,13.563492,23.349206,2.243667,,14.02381,78.643631
KR,2022-06-07,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,12150,18,248351,18200335,24323,99453120,370,45072071,998,44614243,20627,125698371,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,17,24,-3,14,-3,0,0,0,0,0,0,0,2,1,1,,,2,3,2,,0,3,5,16.67,16.404762,13.301587,20.190476,2.3876,,12.68254,78.757234
KR,2022-06-08,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9315,18,90549,18209650,24341,99543669,399,45072470,1563,44615806,22892,125721263,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,5,17,42,-6,12,-2,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,17.873016,13.722222,23.079365,0.0,,12.904762,72.978756
KR,2022-06-09,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,8428,10,161926,18218078,24351,99705595,396,45072866,1300,44617106,19042,125740305,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,3,14,27,-8,13,-2,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,20.198413,14.079365,26.793651,0.762,,14.531746,70.197974
KR,2022-06-10,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,7382,20,133557,18225460,24371,99839152,767,45073633,4518,44621624,36678,125776983,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,2,15,22,-6,12,-1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,22.619048,15.373016,28.515873,0.0,,15.34127,63.818096
KR,2022-06-11,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,3818,17,53551,18229278,24388,99892703,317,45073950,1648,44623272,9120,125786103,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,19,33,-9,0,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,21.484127,15.452381,28.587302,0.145143,,14.68254,65.604506
KR,2022-06-12,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9766,2,36333,18239044,24390,99929036,4,45073954,17,44623289,141,125786244,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,13,13,41,-6,-2,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,21.801587,15.579365,26.992063,0.0,,14.492063,63.350448
KR,2022-06-13,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9419,9,194971,18248463,24399,100124007,322,45074276,876,44624165,14820,125801064,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,10,25,40,-3,13,-1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,20.420635,16.801587,25.34127,0.0,,12.896825,62.425627
KR,2022-06-14,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,7982,8,145445,18256445,24407,100269452,306,45074582,669,44624834,15617,125816681,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,13,11,-6,13,-2,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,16.119048,15.079365,18.690476,1.227667,,14.293651,89.028697
KR,2022-06-15,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,7198,9,,18263643,24416,,302,45074884,872,44625706,15869,125832550,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,2,16,21,-8,11,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,19.801587,15.174603,24.65873,7.831667,,16.698413,82.487244
KR,2022-06-16,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,6842,11,,18270485,24427,,355,45075239,898,44626604,13807,125846357,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,5,15,32,-7,13,-2,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,21.547619,15.52381,27.769841,0.0,,14.166667,62.957053
KR,2022-06-17,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,6067,14,,18276552,24441,,596,45075835,3077,44629681,25252,125871609,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,4,18,29,-5,11,-2,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,25.690476,16.333333,31.539683,0.0,,18.246032,63.714697
KR,2022-06-18,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,3511,10,,18280063,24451,,243,45076078,1205,44630886,6584,125878193,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,18,32,-8,-2,-1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,26.214286,21.039683,31.880952,0.0,,18.960317,64.51125
KR,2022-06-19,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9286,12,,18289349,24463,,2,45076080,11,44630897,79,125878272,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,12,30,34,-6,-2,-1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,26.730159,21.611111,32.206349,0.0,,19.785714,65.961787
KR,2022-06-20,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,8937,11,,18298286,24474,,250,45076330,629,44631526,11061,125889333,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,11,24,44,-3,12,-2,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,27.18254,21.373016,33.626984,0.338667,,20.18254,65.681888
KR,2022-06-21,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,7480,14,,18305766,24488,,254,45076584,605,44632131,12676,125902009,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,10,18,31,-3,12,-3,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,28.079365,21.539683,34.634921,0.0,,20.031746,61.843629
KR,2022-06-22,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,7227,10,,18312993,24498,,300,45076884,642,44632773,12541,125914550,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,18,39,-5,10,-2,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,28.539683,22.190476,35.357143,0.0,,19.555556,58.438749
KR,2022-06-23,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,6780,21,,18319773,24519,,287,45077171,782,44633555,12664,125927214,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-6,3,-5,-14,11,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,25.785714,21.984127,29.373016,1.016,,22.325397,81.42411
KR,2022-06-24,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,6246,3,,18326019,24522,,593,45077764,2399,44635954,24414,125951628,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,4,18,13,-8,10,-1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,25.984127,21.460317,30.84127,9.434286,,19.738095,68.689032
KR,2022-06-25,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,3404,3,,18329423,24525,,260,45078024,1104,44637058,6378,125958006,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,18,23,-9,-1,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,27.063492,21.349206,33.079365,0.435429,,21.103175,70.114643
KR,2022-06-26,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9870,5,,18339293,24530,,3,45078027,11,44637069,108,125958114,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,11,9,21,-9,-4,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,27.261905,22.809524,31.269841,0.508,,22.571429,75.821322
KR,2022-06-27,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,10453,7,,18349746,24537,,261,45078288,524,44637593,11210,125969324,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,5,17,11,-8,10,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,27.063492,24.055556,29.984127,0.1016,,22.611111,76.865363
KR,2022-06-28,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9583,10,,18359329,24547,,234,45078522,544,44638137,12856,125982180,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,14,9,-8,11,-1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,28.484127,24.84127,32.02381,0.0,,21.769841,67.144006
KR,2022-06-29,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,9528,8,,18368857,24555,,323,45078845,666,44638803,12800,125994980,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,0,11,2,-12,9,1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,27.777778,25.071429,32.428571,3.217333,,22.65873,73.951841
KR,2022-06-30,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,10695,7,,18379552,24562,,284,45079129,388,44639191,12488,126007468,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-3,5,-7,-15,10,1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,26.944444,22.261905,32.190476,0.254,,22.230159,75.672213
KR,2022-07-01,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,10059,8,,18389611,24570,,526,45079655,1617,44640808,20905,126028373,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,19,16,-7,10,-1,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,27.896825,21.857143,34.214286,0.0,,21.952381,70.342481
KR,2022-07-02,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,6239,4,,18395850,24574,,274,45079929,725,44641533,5872,126034245,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,18,17,-11,-3,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,29.238095,22.380952,35.357143,0.0,,20.595238,59.920312
KR,2022-07-03,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,18138,2,,18413988,24576,,6,45079935,11,44641544,85,126034330,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,11,29,14,-11,-3,0,0,0,0,0,0,0,0,1,1,1,,,2,3,2,,0,3,5,13.89,28.547619,23.230159,34.896825,6.688667,,21.452381,65.696505
KR,2022-07-04,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,19363,7,,18433351,24583,,291,45080226,481,44642025,11203,126045533,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,11,22,27,-6,11,0,,,,,,,,,,,,,,,,,,,,,27.84127,23.571429,32.984127,0.0,,22.444444,72.599221
KR,2022-07-05,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,18498,10,,18451849,24593,,227,45080453,443,44642468,13560,126059093,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,10,16,17,-6,11,-2,,,,,,,,,,,,,,,,,,,,,28.15873,24.047619,33.150794,0.127,,23.190476,74.57268
