location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
TM,2022-04-09,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,22.333333,13.477778,29.9,0.0,,7.072222,37.721748
TM,2022-04-10,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,20.45,14.444444,26.461111,0.084667,,8.577778,48.427548
TM,2022-04-11,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,17.883333,13.488889,23.205556,2.5146,,10.116667,61.453729
TM,2022-04-12,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,21.511111,11.755556,29.916667,0.0,,8.583333,44.219959
TM,2022-04-13,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,24.833333,14.3,34.388889,0.0,,5.872222,30.590439
TM,2022-04-14,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,22.066667,14.444444,30.383333,0.0,,7.85,42.248792
TM,2022-04-15,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,19.038889,13.261111,25.077778,0.0,,7.9,50.017426
TM,2022-04-16,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,17.322222,13.194444,22.416667,0.0,,6.85,52.069761
TM,2022-04-17,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,13.9,11.377778,17.727778,7.438571,,8.966667,74.229972
TM,2022-04-18,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,12.772222,10.416667,15.716667,4.769556,,9.538889,80.888058
TM,2022-04-19,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,14.711111,10.95,18.294444,1.919111,,10.366667,76.515541
TM,2022-04-20,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,18.0,10.716667,24.044444,0.0,,10.705556,63.071893
TM,2022-04-21,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,20.383333,12.377778,27.177778,0.0,,10.783333,54.38041
TM,2022-04-22,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,21.305556,14.038889,28.333333,0.0,,10.761111,52.097683
TM,2022-04-23,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,19.855556,15.405556,25.177778,0.423333,,12.044444,61.769309
TM,2022-04-24,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,20.938889,14.333333,27.461111,0.0,,11.1,53.699185
TM,2022-04-25,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,22.855556,14.738889,29.672222,0.0,,9.427778,43.141368
TM,2022-04-26,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,22.566667,16.216667,28.355556,0.2032,,7.622222,39.393917
TM,2022-04-27,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,23.116667,16.694444,28.905556,0.0,,7.738889,39.258306
TM,2022-04-28,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,24.022222,17.35,30.583333,0.141111,,8.044444,37.973952
TM,2022-04-29,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,25.377778,17.022222,32.205556,0.1524,,9.194444,37.225479
TM,2022-04-30,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,25.022222,17.866667,31.644444,0.0,,8.805556,38.889113
TM,2022-05-01,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,20.638889,17.111111,26.155556,1.5494,,11.577778,61.149337
TM,2022-05-02,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,19.577778,15.977778,24.066667,4.515556,,13.511111,70.68546
TM,2022-05-03,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,18.633333,15.511111,22.566667,5.446889,,13.605556,73.059957
TM,2022-05-04,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,20.288889,14.5,25.622222,0.112889,,13.227778,64.856566
TM,2022-05-05,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,22.5,15.822222,29.027778,0.987778,,13.55,57.85078
TM,2022-05-06,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,25.494444,17.1,33.55,0.084667,,13.438889,48.405195
TM,2022-05-07,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,25.966667,19.211111,33.033333,0.2794,,13.033333,47.341594
TM,2022-05-08,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,23.394444,17.088889,28.994444,36.29025,,13.255556,54.977178
TM,2022-05-09,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,3,2,4,2,0,2,4,0,0,,,1,3,0,,0,3,5,72.22,17.505556,14.133333,21.494444,3.048,,12.005556,71.244445
TM,2022-05-10,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,18.372222,12.95,23.438889,0.8636,,9.766667,58.472873
TM,2022-05-11,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,21.627778,14.133333,27.516667,0.7112,,9.461111,47.647907
TM,2022-05-12,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,21.922222,15.344444,27.983333,1.397,,9.766667,48.538828
TM,2022-05-13,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,17.888889,14.866667,22.155556,2.060222,,10.855556,65.137395
TM,2022-05-14,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,19.244444,13.3,24.811111,0.635,,6.161111,44.604042
TM,2022-05-15,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,22.144444,12.35,29.827778,0.0,,6.222222,36.859773
TM,2022-05-16,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,25.361111,14.277778,33.477778,0.0,,6.772222,31.71581
TM,2022-05-17,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,24.477778,17.805556,31.327778,0.0254,,9.383333,41.068679
TM,2022-05-18,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,23.35,18.133333,28.905556,0.056444,,10.194444,45.721387
TM,2022-05-19,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,24.233333,18.3,30.416667,0.2032,,9.388889,41.184758
TM,2022-05-20,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,25.861111,16.344444,33.322222,0.0,,8.183333,34.098924
TM,2022-05-21,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,18.644444,13.727778,26.205556,0.254,,9.2,55.723504
TM,2022-05-22,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,18.611111,11.411111,24.883333,0.0508,,6.544444,45.840549
TM,2022-05-23,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,23.094444,12.833333,31.05,0.0,,5.144444,31.680633
TM,2022-05-24,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,26.683333,15.85,35.622222,0.0,,6.811111,29.438016
TM,2022-05-25,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,25.088889,18.711111,31.516667,0.0,,9.522222,39.090979
TM,2022-05-26,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,21.894444,17.172222,26.811111,0.0,,8.844444,46.251976
TM,2022-05-27,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,0,2,2,4,0,0,2,4,0,0,,,1,3,0,,0,3,5,57.41,19.527778,14.416667,24.905556,2.737556,,8.433333,50.09234
