location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
IQ,2022-04-19,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,199,1,,2323707,25201,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,91,175,78,63,67,8,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,28.796296,17.351852,35.796296,0.0,,3.101852,19.768693
IQ,2022-04-20,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,171,0,,2323878,25201,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,86,181,73,59,58,10,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,25.933333,18.711111,30.077778,0.0,,3.794444,24.106321
IQ,2022-04-21,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,153,2,,2324031,25203,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,81,166,75,67,59,10,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,25.180556,16.986111,31.75,0.0,,1.395833,21.471252
IQ,2022-04-22,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,110,1,,2324141,25204,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,89,187,76,69,57,9,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,26.493827,14.907407,32.734568,0.0,,1.277778,19.56441
IQ,2022-04-23,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,82,1,,2324223,25205,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,85,174,77,69,61,10,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,27.783951,17.345679,34.567901,0.0,,2.87037,20.55763
IQ,2022-04-24,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,161,2,,2324384,25207,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,87,181,69,67,69,9,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,24.444444,19.54321,28.345679,1.524,,10.228395,41.412801
IQ,2022-04-25,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,147,1,,2324531,25208,,49198,10508816,47657,7368544,100151,18043543,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,95,180,81,80,68,8,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,25.409722,16.3125,30.465278,0.03175,,11.875,43.59421
IQ,2022-04-26,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,168,0,,2324699,25208,,8395,10517211,7937,7376481,16843,18060386,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,107,200,85,84,68,8,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,26.938272,19.765432,32.401235,0.169333,,12.462963,41.140531
IQ,2022-04-27,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,148,1,,2324847,25209,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,107,209,87,86,66,8,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,27.858025,19.240741,33.561728,2.116667,,12.407407,38.770287
IQ,2022-04-28,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,135,2,,2324982,25211,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,94,185,83,94,55,10,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,27.777778,20.090278,35.6875,0.03175,,11.694444,37.219027
IQ,2022-04-29,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,110,0,,2325092,25211,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,112,218,86,94,65,9,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,27.875,21.840278,32.027778,0.0,,12.736111,39.438213
IQ,2022-04-30,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,83,0,,2325175,25211,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,114,211,95,95,57,8,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,29.395062,21.012346,34.802469,0.0,,12.734568,36.367642
IQ,2022-05-01,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,72,0,,2325247,25211,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,97,201,65,62,1,14,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,28.398148,23.12963,31.907407,0.0,,9.972222,31.720218
IQ,2022-05-02,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,40,1,,2325287,25212,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,108,204,120,79,-25,10,0,2,2,1,0,1,0,4,0,0,,,2,3,0,,0,3,5,47.22,26.993827,19.358025,32.654321,0.0,,10.660494,36.250909
IQ,2022-05-03,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,65,0,,2325352,25212,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,123,197,147,74,-41,7,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,29.865079,19.285714,35.555556,0.0,,10.166667,29.689452
IQ,2022-05-04,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,45,0,,2325397,25212,,28502,10545713,27233,7403714,58302,18118688,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,118,193,135,70,-33,7,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,32.666667,23.770833,38.791667,0.0,,3.118056,15.910496
IQ,2022-05-05,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,70,1,,2325467,25213,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,84,153,88,53,-21,12,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,28.422222,22.044444,33.222222,0.0,,9.588889,31.075913
IQ,2022-05-06,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,55,0,,2325522,25213,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,104,188,90,91,49,5,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,24.796296,18.845679,30.290123,0.0,,5.333333,28.853023
IQ,2022-05-07,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,92,0,,2325614,25213,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,97,182,76,90,61,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,22.680556,16.611111,28.409722,0.0,,5.968254,34.389633
IQ,2022-05-08,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,126,1,,2325740,25214,,12208,10557921,10914,7414628,23997,18142685,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,99,191,71,85,71,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,25.555556,15.405556,31.038889,0.0,,4.966667,26.923885
IQ,2022-05-09,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,131,1,,2325871,25215,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,98,181,80,85,72,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,26.785714,16.595238,32.698413,0.0,,4.603175,24.295612
IQ,2022-05-10,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,162,0,,2326033,25215,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,99,186,76,87,70,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,29.049383,18.567901,35.580247,0.0,,3.209877,19.59483
IQ,2022-05-11,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,129,1,,2326162,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,98,191,77,84,70,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,28.966667,18.466667,34.0,0.0,,5.377778,22.635179
IQ,2022-05-12,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,126,0,,2326288,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,87,168,76,82,62,8,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,29.191358,18.209877,34.987654,0.0,,2.45679,18.419897
IQ,2022-05-13,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,68,0,,2326356,25216,,22277,10580198,23580,7438208,48307,18190992,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,87,180,78,67,51,9,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,28.796296,19.444444,33.265432,0.0,,2.938272,19.36124
IQ,2022-05-14,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,102,0,,2326458,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,87,176,76,74,78,7,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,30.191358,20.734568,36.919753,0.0,,4.388889,19.810732
IQ,2022-05-15,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,119,0,,2326577,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,90,180,69,73,70,7,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,32.876543,20.95679,39.944444,0.0,,8.450617,22.394453
IQ,2022-05-16,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,149,0,,2326726,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,65,143,52,50,36,12,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,28.605556,21.488889,32.483333,0.0,,8.672222,28.939975
IQ,2022-05-17,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,126,0,,2326852,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,99,187,76,80,54,8,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,29.67284,22.358025,34.851852,0.0,,10.012346,29.846556
IQ,2022-05-18,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,113,0,,2326965,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,101,195,84,82,69,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,31.716049,20.62963,37.425926,0.0,,8.209877,23.68421
IQ,2022-05-19,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,149,0,,2327114,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,88,170,78,77,60,8,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,33.851852,21.814815,40.576389,0.0,,7.95679,20.786706
IQ,2022-05-20,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,78,0,,2327192,25216,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,88,180,80,68,51,8,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,32.623457,24.67284,38.382716,0.0,,7.302469,21.09557
IQ,2022-05-21,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,77,0,,2327269,25216,,49410,10629608,35015,7473223,88225,18279217,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,88,178,77,79,71,7,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,29.753086,23.320988,35.018519,0.0,,3.055556,18.517611
IQ,2022-05-22,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,118,2,,2327387,25218,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,97,189,76,78,66,7,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,32.919753,21.358025,39.635802,0.0,,6.067901,19.302083
IQ,2022-05-23,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,99,0,,2327486,25218,19002710,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,66,147,50,39,15,14,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,27.864198,23.092593,31.234568,0.0,,6.888889,26.980418
IQ,2022-05-24,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,71,0,,2327557,25218,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,102,189,81,86,66,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,29.395062,22.074074,34.481481,0.0,,9.012346,28.322688
IQ,2022-05-25,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,108,0,,2327665,25218,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,107,203,89,89,65,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,30.269841,20.960317,37.150794,0.0,,7.285714,24.389327
IQ,2022-05-26,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,112,1,,2327777,25219,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,97,183,88,91,60,7,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,31.191358,22.006173,36.302469,0.0,,4.160494,18.436277
IQ,2022-05-27,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,60,0,,2327837,25219,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,105,199,98,83,53,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,31.364198,22.290123,37.635802,0.0,,4.691358,19.114499
IQ,2022-05-28,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,71,0,,2327908,25219,,44913,10674521,25568,7498791,74566,18353783,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,105,190,90,89,67,5,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,33.243056,23.486111,40.520833,0.0,,5.944444,18.656862
IQ,2022-05-29,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,111,0,,2328019,25219,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,103,195,81,84,63,6,0,2,2,1,0,0,0,4,0,0,,,2,3,0,,0,3,5,43.52,34.770833,24.305556,42.625,0.0,,7.798611,19.979717
