location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PG,2022-01-16,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,36446,596,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.222222,25.0,33.0,0.0,23.111111,69.680272
PG,2022-01-17,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,9,1,36455,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.777778,23.0,33.0,0.0,22.888889,66.581666
PG,2022-01-18,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,25,0,36480,597,,365,289244,633,227213,998,516457,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.944444,25.0,31.5,0.0,23.5,72.491406
PG,2022-01-19,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,36480,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,27.111111,25.0,30.0,2.032,23.444444,80.398687
PG,2022-01-20,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,36480,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,27.0,24.0,31.0,0.0,23.666667,82.016087
PG,2022-01-21,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,47,0,36527,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,27.944444,24.0,32.0,0.0,23.222222,75.551983
PG,2022-01-22,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,21,0,36548,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.666667,24.0,32.277778,0.0,23.0,71.476238
PG,2022-01-23,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,36548,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,30.111111,25.0,33.0,0.0,23.333333,67.097369
PG,2022-01-24,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,22,0,36570,597,,2434,291678,3043,230256,5477,521934,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,30.222222,24.0,35.0,,23.166667,66.003005
PG,2022-01-25,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,139,0,36709,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.666667,25.0,33.777778,0.0,23.444444,69.297429
PG,2022-01-26,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,157,0,36866,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.944444,24.0,35.0,0.0,22.666667,65.063991
PG,2022-01-27,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,36866,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.277778,24.0,32.0,0.0,22.277778,69.974643
PG,2022-01-28,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,36866,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.277778,23.0,31.0,0.0,22.611111,71.406682
PG,2022-01-29,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,279,0,37145,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.666667,25.0,32.0,0.0,22.5,69.341745
PG,2022-01-30,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,125,0,37270,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.0,24.0,33.0,0.0,22.833333,69.404671
PG,2022-01-31,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,120,0,37390,597,,413,292091,592,230848,1005,522939,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.055556,23.0,35.0,0.0,21.944444,65.542168
PG,2022-02-01,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,37390,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.944444,25.0,34.0,0.0,22.611111,68.696141
PG,2022-02-02,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,37390,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,27.0,24.0,29.0,0.0,21.444444,71.662622
PG,2022-02-03,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,37390,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.666667,25.0,33.0,0.0,21.555556,65.461829
PG,2022-02-04,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,276,0,37666,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,30.833333,24.0,36.0,0.0,22.388889,60.798832
PG,2022-02-05,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,66,0,37732,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,30.444444,23.0,38.0,0.0,22.444444,62.376493
PG,2022-02-06,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,56,0,37788,597,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,31.166667,24.0,36.0,0.0,23.111111,62.324208
PG,2022-02-07,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,195,8,37983,605,,3519,295610,3862,234710,7381,530320,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,30.0,25.0,35.0,0.0,22.666667,64.856587
PG,2022-02-08,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,239,5,38222,610,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.555556,25.0,33.0,0.0,23.555556,70.211335
PG,2022-02-09,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,107,0,38329,610,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.777778,23.0,33.0,0.0,22.944444,70.778662
PG,2022-02-10,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,152,0,38481,610,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.111111,24.0,34.0,0.0,23.333333,75.325243
PG,2022-02-11,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,158,0,38639,610,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,27.277778,23.0,31.0,0.0,22.555556,75.446523
PG,2022-02-12,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,32,0,38671,610,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,29.0,25.0,33.0,0.0,21.611111,64.427984
PG,2022-02-13,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,162,0,38833,610,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.222222,24.0,33.0,0.0,22.333333,70.438948
PG,2022-02-14,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,202,18,39035,628,,2078,297688,2214,236924,4292,534612,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,26.777778,24.0,29.0,0.0,22.388889,76.912013
PG,2022-02-15,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,212,0,39247,628,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,1,2,2,4,0,1,,,2,2,1,,0,3,5,60.65,28.777778,23.0,33.0,0.0,21.666667,65.484809
PG,2022-02-16,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,333,0,39580,628,249149,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,2,4,0,1,,,2,2,1,,0,3,5,57.87,29.277778,24.0,34.0,0.0,22.166667,65.587963
PG,2022-02-17,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,329,8,39909,636,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,2,4,0,1,,,2,2,1,,0,3,5,57.87,29.555556,23.0,33.0,0.0,22.888889,67.439375
PG,2022-02-18,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,39909,636,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,28.555556,24.0,32.0,36.068,23.055556,72.180969
PG,2022-02-19,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,195,0,40104,636,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,27.611111,24.0,31.222222,0.0,22.888889,75.499333
PG,2022-02-20,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,345,0,40449,636,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,29.333333,26.0,33.0,0.0,23.277778,69.935355
PG,2022-02-21,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,172,0,40621,636,,4150,301838,4095,241019,8245,542857,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,29.111111,24.0,34.0,0.0,23.166667,70.365247
PG,2022-02-22,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,127,2,40748,638,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,28.722222,24.0,32.0,3.048,22.888889,70.768551
PG,2022-02-23,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,290,0,41038,638,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,30.277778,23.0,34.0,0.0,22.722222,64.04616
PG,2022-02-24,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,41038,638,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,27.833333,24.0,30.0,0.0,23.444444,77.070516
PG,2022-02-25,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,233,0,41271,638,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,30.333333,25.0,37.0,0.0,22.722222,63.842497
PG,2022-02-26,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,19,0,41290,638,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,29.333333,24.0,34.0,0.0,21.944444,64.498272
PG,2022-02-27,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,12,0,41302,638,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,29.388889,25.0,33.0,0.0,22.222222,65.389351
PG,2022-02-28,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,33,0,41335,638,,2244,304082,2754,243773,4998,547855,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,4,0,2,0,4,0,1,,,2,2,1,,0,3,5,49.54,29.555556,25.0,33.888889,0.0,22.777778,66.986825
PG,2022-03-01,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,86,0,41421,638,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,0,1,0,4,1,2,,,2,2,1,,0,4,5,43.06,30.722222,24.0,36.0,0.0,23.166667,64.140123
PG,2022-03-02,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,112,1,41533,639,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,0,1,0,4,1,2,,,2,2,1,,0,4,5,43.06,26.388889,23.0,28.0,99.06,22.722222,80.303928
PG,2022-03-03,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,66,0,41599,639,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,0,1,0,4,1,2,,,2,2,1,,0,4,5,43.06,28.833333,24.0,33.0,0.0,22.666667,69.37323
PG,2022-03-04,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,24,0,41623,639,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,0,1,0,4,1,2,,,2,2,1,,0,4,5,43.06,26.888889,24.0,30.0,0.0,22.444444,76.669519
