location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BM,2020-02-28,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,18.722222,17.222222,22.0,4.318,13.555556,71.928012
BM,2020-02-29,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,18.277778,16.0,20.0,0.762,12.333333,68.278893
BM,2020-03-01,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,15.444444,10.0,17.5,5.08,8.5,63.285595
BM,2020-03-02,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,15.0,10.111111,17.722222,3.302,6.611111,57.245808
BM,2020-03-03,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,16.111111,11.722222,19.222222,0.0,7.611111,57.090328
BM,2020-03-04,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,19.666667,11.722222,21.5,0.0,14.444444,71.841741
BM,2020-03-05,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,20.888889,18.0,22.111111,0.0,18.555556,86.522479
BM,2020-03-06,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,19.777778,17.777778,22.777778,6.096,18.666667,93.314171
BM,2020-03-07,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,18.5,14.0,22.0,9.144,14.111111,75.613587
BM,2020-03-08,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,14.444444,10.5,19.5,5.842,6.888889,60.475732
BM,2020-03-09,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,16.0,10.5,18.222222,0.508,6.888889,54.726064
BM,2020-03-10,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,17.333333,13.611111,20.222222,0.0,9.388889,59.584925
BM,2020-03-11,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,18.833333,15.722222,21.222222,0.0,12.833333,68.142606
BM,2020-03-12,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,19.833333,15.722222,22.0,0.0,14.888889,73.170625
BM,2020-03-13,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,20.111111,17.777778,22.0,0.0,15.611111,75.336586
BM,2020-03-14,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,19.944444,15.888889,22.0,0.0,16.333333,79.710129
BM,2020-03-15,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,0,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,19.333333,15.888889,21.722222,,16.944444,86.069474
BM,2020-03-16,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,6,0,,6,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,18.0,16.222222,21.722222,0.508,12.333333,69.48035
BM,2020-03-17,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,6,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,17.722222,16.222222,20.111111,0.0,11.166667,65.46673
BM,2020-03-18,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,-4,0,,2,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,19.44,18.111111,14.722222,21.277778,0.0,13.5,74.466129
BM,2020-03-19,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,2,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,2,0,0,3,0,0,0,0,2,1,2,0,0,0,0,30.56,19.555556,14.722222,21.722222,0.0,16.055556,80.223205
BM,2020-03-20,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,2,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,1,0,0,2,0,0,4,0,0,0,0,2,1,2,0,0,0,0,44.44,19.222222,17.0,22.0,0.0,16.333333,83.366935
BM,2020-03-21,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,2,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,1,0,0,2,0,0,4,0,0,0,0,2,1,2,0,0,0,0,44.44,19.888889,16.222222,22.0,0.0,16.444444,80.552574
BM,2020-03-22,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,4,0,,6,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,1,0,0,2,0,0,4,0,0,0,0,2,1,2,0,0,0,0,44.44,20.277778,18.222222,22.722222,0.254,17.166667,82.324463
BM,2020-03-23,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,6,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,1,0,0,2,0,0,4,0,0,0,0,2,1,2,0,0,0,0,44.44,19.611111,18.0,21.0,6.858,17.277778,86.399849
BM,2020-03-24,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,6,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,1,0,0,2,0,0,4,0,0,0,0,2,1,2,0,0,0,0,44.44,20.222222,17.888889,22.611111,1.778,17.444444,84.070554
BM,2020-03-25,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,7,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,1,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,44.44,21.055556,19.222222,22.888889,4.318,18.888889,87.444165
BM,2020-03-26,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,8,0,,15,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,48.15,20.222222,17.777778,22.888889,9.652,16.944444,81.453322
BM,2020-03-27,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,0,,17,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,48.15,18.222222,16.722222,21.611111,9.906,10.611111,61.141867
BM,2020-03-28,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,5,0,,22,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,2,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,48.15,19.666667,16.722222,22.111111,0.0,14.666667,72.879779
BM,2020-03-29,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,22,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,51.85,19.722222,17.722222,22.111111,0.254,15.277778,75.541849
BM,2020-03-30,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,5,0,,27,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,51.85,20.833333,17.722222,22.388889,0.0,18.333333,85.618319
BM,2020-03-31,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,5,0,,32,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,51.85,20.777778,19.0,21.222222,0.0,16.555556,76.79069
BM,2020-04-01,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,32,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,51.85,20.333333,16.722222,23.0,0.508,16.333333,77.815902
BM,2020-04-02,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,3,0,,35,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,51.85,18.777778,16.0,23.111111,2.286,12.444444,66.659064
BM,2020-04-03,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,35,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,2,0,0,2,0,0,4,2,0,0,0,2,1,2,0,0,0,0,51.85,17.388889,15.0,19.388889,2.032,10.555556,64.197294
BM,2020-04-04,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,0,,37,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,18.388889,14.777778,22.222222,2.286,12.166667,67.066144
BM,2020-04-05,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,37,0,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,18.833333,17.0,21.0,8.382,14.833333,77.590247
BM,2020-04-06,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,2,,39,2,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,19.111111,15.888889,20.777778,0.508,14.166667,73.043408
BM,2020-04-07,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,39,2,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,18.111111,16.0,21.0,0.0,12.333333,68.996943
BM,2020-04-08,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,1,,39,3,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,19.277778,15.611111,21.777778,5.842,14.111111,72.029373
BM,2020-04-09,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,9,1,,48,4,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,20.944444,19.0,23.0,0.762,18.333333,85.035312
BM,2020-04-10,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,48,4,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,21.611111,18.722222,24.277778,0.762,19.166667,85.993956
BM,2020-04-11,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,0,,50,4,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,18.222222,16.722222,24.277778,2.54,11.222222,63.674608
BM,2020-04-12,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,7,0,,57,4,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,18.444444,16.722222,20.5,0.0,9.333333,55.354605
BM,2020-04-13,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,1,,57,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,18.944444,17.0,21.5,0.0,13.611111,71.193298
BM,2020-04-14,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,57,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,20.666667,18.5,23.0,0.0,16.833333,78.693657
BM,2020-04-15,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,24,0,,81,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,20621000,0,2,1,2,2800000,0,1,0,96.3,20.833333,19.5,23.111111,0.0,18.277778,85.320526
BM,2020-04-16,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,2,0,,83,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,21.388889,19.5,23.111111,,19.611111,89.615054
BM,2020-04-17,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,83,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,17.611111,15.611111,23.111111,20.574,11.0,65.201957
BM,2020-04-18,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,3,0,,86,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,17.555556,14.0,21.0,0.0,10.888889,64.949811
BM,2020-04-19,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,86,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,19.5,18.0,22.0,2.794,13.111111,66.567782
BM,2020-04-20,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,86,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,19.111111,16.0,22.0,0.254,13.0,67.705509
BM,2020-04-21,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,12,0,,98,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,20.888889,19.0,23.0,9.906,19.111111,89.577671
BM,2020-04-22,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,1,0,,99,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,19.777778,17.5,22.888889,0.508,16.333333,80.537745
BM,2020-04-23,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,99,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,18.444444,16.0,20.0,0.0,10.722222,60.743334
BM,2020-04-24,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,99,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,19.888889,16.277778,22.5,0.0,14.722222,72.140284
BM,2020-04-25,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,10,0,,109,5,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,3,3,2,4,2,2,2,4,2,0,0,0,2,1,2,0,0,1,0,96.3,21.833333,18.222222,24.722222,0.0,20.0,89.340372
