location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TH,2022-01-24,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,7139,13,8100,59717,2384639,22045,2280109,19124729,,,34353,52175266,68912,48331454,440779,114271003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,0,16,-23,-33,-8,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,27.833333,22.761111,33.438889,0.0,21.633333,69.175268
TH,2022-01-25,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,6718,12,7659,53477,2391357,22057,2287768,19178206,,,42313,52217579,70479,48401933,442743,114713746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,1,18,-23,-33,-9,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,28.488889,22.583333,34.372222,0.0,21.622222,66.607172
TH,2022-01-26,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,7587,19,7801,52886,2398944,22076,2295569,19231092,,,40861,52258440,64664,48466597,437464,115151210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,2,16,-23,-32,-9,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,28.511111,23.222222,34.011111,0.0,22.844444,71.615234
TH,2022-01-27,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8078,22,6595,52664,2407022,22098,2302164,19283756,,,40456,52298896,79342,48545939,487568,115638778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,0,14,-25,-32,-9,4,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,27.722222,24.222222,32.922222,7.3914,23.605556,78.429042
TH,2022-01-28,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8450,28,7484,35759,2415472,22126,2309648,19319515,,,48511,52347407,107473,48653412,612226,116251004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,0,18,-24,-32,-8,4,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,28.794444,24.205556,33.633333,0.127,23.955556,75.213614
TH,2022-01-29,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8618,19,8358,33521,2424090,22145,2318006,19353036,,,8855,52356262,8169,48661581,149729,116400733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,2,19,-27,-27,6,2,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,29.305556,24.561111,34.255556,0.0,24.0,73.317458
TH,2022-01-30,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8444,12,7829,52734,2432534,22157,2325835,19405770,,,4633,52360895,4516,48666097,82791,116483524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,5,27,-17,-27,3,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,29.488889,24.733333,35.088889,0.0,21.755556,63.699338
TH,2022-01-31,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8008,16,8215,54722,2440542,22173,2334050,19460492,,,22295,52383190,44652,48710749,265861,116749385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,3,21,-18,-31,-13,2,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,28.838889,24.388889,34.1,0.0,23.25,71.955707
TH,2022-02-01,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,7422,12,8715,51415,2447964,22185,2342765,19511907,,,18790,52401980,35068,48745817,227953,116977338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,12,32,-11,-28,-15,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,29.033333,25.066667,33.572222,0.0,23.588889,72.621092
TH,2022-02-02,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8587,22,8485,47012,2456551,22207,2351250,19558919,,,31214,52433194,47750,48793567,303668,117281006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,13,34,-17,-26,-7,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,3,5,48.15,28.761111,24.972222,34.038889,0.2286,23.633333,73.972332
TH,2022-02-03,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,9172,21,7832,49501,2465723,22228,2359082,19608420,,,34646,52467840,53816,48847383,324689,117605695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,12,32,-18,-25,-5,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.588889,24.422222,34.038889,2.0574,23.716667,75.094158
TH,2022-02-04,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,9909,22,7827,39047,2475632,22250,2366909,19647467,,,48904,52516744,76707,48924090,465694,118071389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,6,29,-22,-27,-4,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,27.977778,24.2,33.666667,15.113,23.005556,74.560052
TH,2022-02-05,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,10490,21,8479,40184,2486122,22271,2375388,19687651,,,10898,52527642,8217,48932307,135172,118206561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,10,33,-23,-21,10,0,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,27.988889,23.633333,32.75,0.8382,20.827778,65.280487
TH,2022-02-06,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,10879,20,8285,61098,2497001,22291,2383673,19748749,,,4878,52532520,3910,48936217,65604,118272165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,15,36,-12,-23,6,-1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.016667,23.344444,33.072222,0.0,19.988889,61.926892
TH,2022-02-07,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,10470,12,8711,67818,2507471,22303,2392384,19816567,,,34524,52567044,45676,48981893,280379,118552544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,13,34,-18,-26,-3,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,29.027778,23.111111,34.422222,0.0,21.622222,64.586147
TH,2022-02-08,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,10398,17,8922,68031,2517869,22320,2401306,19884598,,,36854,52603898,46257,49028150,288684,118841228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,12,35,-19,-26,-4,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,29.827778,24.133333,35.066667,0.0,23.227778,67.953115
TH,2022-02-09,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,13182,24,8571,70935,2531051,22344,2409877,19955533,,,53127,52657025,45776,49073926,323905,119165133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,11,32,-19,-26,-4,2,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.833333,25.088889,34.344444,5.644444,24.516667,77.65562
TH,2022-02-10,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,14822,20,8503,62648,2545873,22364,2418380,20018181,,,55819,52712844,47183,49121109,327968,119493101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,11,32,-20,-26,-4,2,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.233333,25.111111,33.566667,6.1468,24.35,79.649265
TH,2022-02-11,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,15242,23,8955,43294,2561115,22387,2427335,20061475,,,75846,52788690,72930,49194039,477616,119970717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,7,31,-22,-27,-4,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.605556,25.2,32.811111,1.7272,24.233333,77.374796
TH,2022-02-12,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,16330,25,9205,42048,2577445,22412,2436540,20103523,,,14008,52802698,8633,49202672,129413,120100130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,8,29,-25,-24,10,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,27.333333,24.783333,31.905556,12.0142,24.272222,83.591069
TH,2022-02-13,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,15882,24,9482,58986,2593327,22436,2446022,20162509,,,7318,52810016,4605,49207277,64413,120164543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,13,33,-13,-24,8,0,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.661111,24.394444,33.811111,1.6764,24.25,77.203002
TH,2022-02-14,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,14900,26,9810,71129,2608227,22462,2455832,20233638,,,53229,52863245,40436,49247713,277290,120441833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,16,33,-16,-24,-5,1,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,27.127778,24.277778,31.933333,7.1374,24.211111,84.160577
TH,2022-02-15,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,14373,27,11551,55943,2622600,22489,2467383,20289581,,,55955,52919200,36547,49284260,290626,120732459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,10,32,-21,-26,-7,2,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,26.516667,23.755556,30.116667,5.6896,23.405556,83.161529
TH,2022-02-16,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,16462,27,10868,63825,2639062,22516,2478251,20353406,,,17144,52936344,8308,49292568,90717,120823176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,14,33,-14,-34,-42,10,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,26.866667,23.694444,30.327778,0.66675,23.65,82.682001
TH,2022-02-17,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,17349,22,11561,68164,2656411,22538,2489812,20421570,,,77367,53013711,51148,49343716,329288,121152464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,4,26,-25,-28,-5,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,26.65,23.827778,31.744444,13.0048,24.277778,86.943877
TH,2022-02-18,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,18066,27,12511,48690,2674477,22565,2502323,20470260,,,102257,53115968,73494,49417210,461905,121614369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,5,29,-22,-29,-5,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.155556,23.988889,31.855556,2.0066,24.461111,80.499569
TH,2022-02-19,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,18885,29,10946,54223,2693362,22594,2513269,20524483,,,22928,53138896,9537,49426747,129837,121744206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,4,26,-27,-26,11,2,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,28.811111,24.6,33.155556,3.7846,24.4,77.188555
TH,2022-02-20,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,18953,30,13962,69038,2712315,22624,2527231,20593521,,,11802,53150698,5491,49432238,72043,121816249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,5,27,-19,-28,6,2,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,29.077778,25.916667,33.388889,0.7366,24.766667,77.670208
TH,2022-02-21,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,18883,32,14914,81637,2731198,22656,2542145,20675158,,,54225,53204923,33506,49465744,250332,122066581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,5,27,-21,-29,-5,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,26.672222,22.527778,31.95,3.9624,22.394444,77.580439
TH,2022-02-22,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,18363,35,15651,75128,2749561,22691,2557796,20750286,,,61293,53266216,41274,49507018,278342,122344923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,5,28,-20,-30,-6,3,1,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.15,26.588889,21.377778,31.211111,1.5494,20.405556,68.99294
TH,2022-02-23,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,21232,39,16662,77438,2770793,22730,2574458,20827724,,,64410,53330626,42302,49549320,293805,122638728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,5,27,-19,-30,-6,4,0,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,44.44,27.266667,22.594444,32.555556,0.0,19.205556,61.665891
TH,2022-02-24,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,23557,38,16131,69499,2794350,22768,2590589,20897223,,,84430,53415056,41628,49590948,331012,122969740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,2,24,-20,-31,-5,4,0,2,1,2,0,1,1,2,1,2,,,2,3,1,,0,1,5,44.44,26.733333,21.816667,32.177778,0.0,16.811111,54.729148
TH,2022-02-25,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,24932,41,15774,49779,2819282,22809,2606363,20947002,,,111072,53526128,57731,49648679,467096,123436836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-1,26,-23,-33,-6,6,0,2,2,3,0,1,1,2,1,2,,,2,3,1,,0,1,5,48.61,26.944444,21.733333,32.594444,0.0,16.533333,53.223149
